"ACCOUNT_ID","COA_ID","ACCOUNT_TYPE","IS_ENABLED","IS_PARENT","START_DATE","END_DATE","DESCRIPTION","SEGMENT1","SEGMENT2","SEGMENT3","SEGMENT4","SEGMENT5","SEGMENT6","SEGMENT7","SEGMENT8","SEGMENT9","SEGMENT10","ATTRIBUTE1","ATTRIBUTE2","ATTRIBUTE3","ATTRIBUTE4","ATTRIBUTE5","ATTRIBUTE6","ATTRIBUTE7","ATTRIBUTE8","ATTRIBUTE9","ATTRIBUTE10","REFERENCE1","REFERENCE2","REFERENCE3","REFERENCE4"
248463,101,"R","Y","Y",,,"","82","T","4000","T","400","","","","","","","","","","","","","","","","","","",""
248464,101,"R","Y","Y",,,"","82","T","4000","T","210","","","","","","","","","","","","","","","","","","",""
248236,101,"R","Y","Y",,,"","T","T","4000","T","230","","","","","","","","","","","","","","","","","","",""
248237,101,"R","Y","Y",,,"","T","T","4000","T","000","","","","","","","","","","","","","","","","","","",""
248238,101,"R","Y","Y",,,"","T","T","4000","T","120","","","","","","","","","","","","","","","","","","",""
248239,101,"R","Y","Y",,,"","T","T","4000","T","130","","","","","","","","","","","","","","","","","","",""
248240,101,"R","Y","Y",,,"","T","T","4000","T","294","","","","","","","","","","","","","","","","","","",""
248241,101,"R","Y","Y",,,"","T","T","4000","T","293","","","","","","","","","","","","","","","","","","",""
248242,101,"R","Y","Y",,,"","T","T","4000","T","400","","","","","","","","","","","","","","","","","","",""
248243,101,"R","Y","Y",,,"","T","T","4000","T","140","","","","","","","","","","","","","","","","","","",""
248244,101,"R","Y","Y",,,"","T","T","4000","T","700","","","","","","","","","","","","","","","","","","",""
248245,101,"R","Y","Y",,,"","T","T","4000","T","150","","","","","","","","","","","","","","","","","","",""
248246,101,"R","Y","Y",,,"","T","T","4000","T","600","","","","","","","","","","","","","","","","","","",""
248247,101,"R","Y","Y",,,"","T","T","4000","T","240","","","","","","","","","","","","","","","","","","",""
248248,101,"R","Y","Y",,,"","T","T","4000","T","300","","","","","","","","","","","","","","","","","","",""
248466,101,"R","Y","Y",,,"","01","440","4000","T","280","","","","","","","","","","","","","","","","","","",""
248467,101,"R","Y","Y",,,"","01","740","4000","T","000","","","","","","","","","","","","","","","","","","",""
248468,101,"R","Y","Y",,,"","01","550","4000","T","000","","","","","","","","","","","","","","","","","","",""
248469,101,"R","Y","Y",,,"","03","404","4000","T","130","","","","","","","","","","","","","","","","","","",""
248470,101,"R","Y","Y",,,"","01","514","4000","T","000","","","","","","","","","","","","","","","","","","",""
248471,101,"R","Y","Y",,,"","01","517","4000","T","000","","","","","","","","","","","","","","","","","","",""
248472,101,"R","Y","Y",,,"","03","410","4000","T","110","","","","","","","","","","","","","","","","","","",""
248473,101,"R","Y","Y",,,"","03","450","4000","T","140","","","","","","","","","","","","","","","","","","",""
248474,101,"R","Y","Y",,,"","01","522","4000","T","000","","","","","","","","","","","","","","","","","","",""
248475,101,"R","Y","Y",,,"","03","422","4000","T","000","","","","","","","","","","","","","","","","","","",""
248476,101,"R","Y","Y",,,"","02","410","4000","T","000","","","","","","","","","","","","","","","","","","",""
248477,101,"R","Y","Y",,,"","01","540","4000","T","150","","","","","","","","","","","","","","","","","","",""
248478,101,"R","Y","Y",,,"","01","410","4000","T","292","","","","","","","","","","","","","","","","","","",""
248479,101,"R","Y","Y",,,"","01","440","4000","T","292","","","","","","","","","","","","","","","","","","",""
248480,101,"R","Y","Y",,,"","01","450","4000","T","294","","","","","","","","","","","","","","","","","","",""
248481,101,"R","Y","Y",,,"","01","555","4000","T","000","","","","","","","","","","","","","","","","","","",""
248482,101,"R","Y","Y",,,"","81","410","4000","T","230","","","","","","","","","","","","","","","","","","",""
248483,101,"R","Y","Y",,,"","83","422","4000","T","000","","","","","","","","","","","","","","","","","","",""
248484,101,"R","Y","Y",,,"","83","460","4000","T","210","","","","","","","","","","","","","","","","","","",""
248485,101,"R","Y","Y",,,"","83","740","4000","T","000","","","","","","","","","","","","","","","","","","",""
248486,101,"R","Y","Y",,,"","83","830","4000","T","000","","","","","","","","","","","","","","","","","","",""
248487,101,"R","Y","Y",,,"","01","430","4000","T","294","","","","","","","","","","","","","","","","","","",""
248488,101,"R","Y","Y",,,"","01","440","4000","T","294","","","","","","","","","","","","","","","","","","",""
248489,101,"R","Y","Y",,,"","01","421","4000","T","150","","","","","","","","","","","","","","","","","","",""
248490,101,"R","Y","Y",,,"","01","450","4000","T","270","","","","","","","","","","","","","","","","","","",""
248491,101,"R","Y","Y",,,"","83","460","4000","T","230","","","","","","","","","","","","","","","","","","",""
248492,101,"R","Y","Y",,,"","83","580","4000","T","000","","","","","","","","","","","","","","","","","","",""
248493,101,"R","Y","Y",,,"","82","410","4000","T","220","","","","","","","","","","","","","","","","","","",""
248494,101,"R","Y","Y",,,"","01","540","4000","T","000","","","","","","","","","","","","","","","","","","",""
248495,101,"R","Y","Y",,,"","03","470","4000","T","130","","","","","","","","","","","","","","","","","","",""
247586,101,"E","Y","Y",,,"","03","720","7000","T","T","","","","","","","","","","","","","","","","","","",""
247587,101,"E","Y","Y",,,"","03","820","7000","T","T","","","","","","","","","","","","","","","","","","",""
247588,101,"E","Y","Y",,,"","02","420","5000","T","T","","","","","","","","","","","","","","","","","","",""
247589,101,"E","Y","Y",,,"","01","580","7000","T","T","","","","","","","","","","","","","","","","","","",""
247590,101,"E","Y","Y",,,"","01","421","7000","T","T","","","","","","","","","","","","","","","","","","",""
247591,101,"E","Y","Y",,,"","01","490","6000","T","T","","","","","","","","","","","","","","","","","","",""
247592,101,"E","Y","Y",,,"","01","720","6000","T","T","","","","","","","","","","","","","","","","","","",""
247599,101,"E","Y","Y",,,"","01","830","5000","T","T","","","","","","","","","","","","","","","","","","",""
247600,101,"E","Y","Y",,,"","02","000","7000","T","T","","","","","","","","","","","","","","","","","","",""
247601,101,"E","Y","Y",,,"","01","595","7000","T","T","","","","","","","","","","","","","","","","","","",""
247602,101,"E","Y","Y",,,"","70","402","7000","T","T","","","","","","","","","","","","","","","","","","",""
247603,101,"E","Y","Y",,,"","70","510","7000","T","T","","","","","","","","","","","","","","","","","","",""
247604,101,"E","Y","Y",,,"","70","550","7000","T","T","","","","","","","","","","","","","","","","","","",""
247605,101,"E","Y","Y",,,"","83","720","5000","T","T","","","","","","","","","","","","","","","","","","",""
247606,101,"E","Y","Y",,,"","83","120","5000","T","T","","","","","","","","","","","","","","","","","","",""
247607,101,"E","Y","Y",,,"","83","590","6000","T","T","","","","","","","","","","","","","","","","","","",""
247608,101,"E","Y","Y",,,"","83","710","6000","T","T","","","","","","","","","","","","","","","","","","",""
247609,101,"E","Y","Y",,,"","83","840","6000","T","T","","","","","","","","","","","","","","","","","","",""
247610,101,"E","Y","Y",,,"","83","850","6000","T","T","","","","","","","","","","","","","","","","","","",""
247611,101,"E","Y","Y",,,"","81","501","5000","T","T","","","","","","","","","","","","","","","","","","",""
247612,101,"E","Y","Y",,,"","82","410","5000","T","T","","","","","","","","","","","","","","","","","","",""
247613,101,"E","Y","Y",,,"","01","740","7000","T","T","","","","","","","","","","","","","","","","","","",""
247614,101,"E","Y","Y",,,"","01","130","5000","T","T","","","","","","","","","","","","","","","","","","",""
247615,101,"E","Y","Y",,,"","01","402","6000","T","T","","","","","","","","","","","","","","","","","","",""
247616,101,"E","Y","Y",,,"","01","509","5000","T","T","","","","","","","","","","","","","","","","","","",""
247617,101,"E","Y","Y",,,"","01","508","5000","T","T","","","","","","","","","","","","","","","","","","",""
247618,101,"E","Y","Y",,,"","01","522","5000","T","T","","","","","","","","","","","","","","","","","","",""
247619,101,"E","Y","Y",,,"","01","750","6000","T","T","","","","","","","","","","","","","","","","","","",""
247620,101,"E","Y","Y",,,"","01","760","6000","T","T","","","","","","","","","","","","","","","","","","",""
247621,101,"E","Y","Y",,,"","03","520","5000","T","T","","","","","","","","","","","","","","","","","","",""
247622,101,"E","Y","Y",,,"","01","600","5000","T","T","","","","","","","","","","","","","","","","","","",""
247623,101,"E","Y","Y",,,"","01","575","7000","T","T","","","","","","","","","","","","","","","","","","",""
247624,101,"E","Y","Y",,,"","01","585","7000","T","T","","","","","","","","","","","","","","","","","","",""
247625,101,"E","Y","Y",,,"","70","140","7000","T","T","","","","","","","","","","","","","","","","","","",""
247626,101,"E","Y","Y",,,"","70","450","7000","T","T","","","","","","","","","","","","","","","","","","",""
247627,101,"E","Y","Y",,,"","70","560","7000","T","T","","","","","","","","","","","","","","","","","","",""
247628,101,"E","Y","Y",,,"","05","470","7000","T","T","","","","","","","","","","","","","","","","","","",""
247629,101,"E","Y","Y",,,"","01","501","5000","T","T","","","","","","","","","","","","","","","","","","",""
247630,101,"E","Y","Y",,,"","81","490","7000","T","T","","","","","","","","","","","","","","","","","","",""
247631,101,"E","Y","Y",,,"","83","810","7000","T","T","","","","","","","","","","","","","","","","","","",""
247632,101,"E","Y","Y",,,"","83","140","5000","T","T","","","","","","","","","","","","","","","","","","",""
247633,101,"E","Y","Y",,,"","83","810","6000","T","T","","","","","","","","","","","","","","","","","","",""
247634,101,"E","Y","Y",,,"","83","830","6000","T","T","","","","","","","","","","","","","","","","","","",""
247635,101,"E","Y","Y",,,"","83","120","7000","T","T","","","","","","","","","","","","","","","","","","",""
247636,101,"E","Y","Y",,,"","83","501","7000","T","T","","","","","","","","","","","","","","","","","","",""
247637,101,"E","Y","Y",,,"","83","540","7000","T","T","","","","","","","","","","","","","","","","","","",""
247638,101,"E","Y","Y",,,"","83","830","7000","T","T","","","","","","","","","","","","","","","","","","",""
247639,101,"E","Y","Y",,,"","81","490","6000","T","T","","","","","","","","","","","","","","","","","","",""
247593,101,"E","Y","Y",,,"","01","404","6000","T","T","","","","","","","","","","","","","","","","","","",""
247594,101,"E","Y","Y",,,"","01","530","6000","T","T","","","","","","","","","","","","","","","","","","",""
247595,101,"E","Y","Y",,,"","03","430","6000","T","T","","","","","","","","","","","","","","","","","","",""
247596,101,"E","Y","Y",,,"","03","421","7000","T","T","","","","","","","","","","","","","","","","","","",""
247597,101,"E","Y","Y",,,"","03","440","7000","T","T","","","","","","","","","","","","","","","","","","",""
247598,101,"E","Y","Y",,,"","01","710","5000","T","T","","","","","","","","","","","","","","","","","","",""
247640,101,"E","Y","Y",,,"","81","830","6000","T","T","","","","","","","","","","","","","","","","","","",""
247641,101,"E","Y","Y",,,"","82","410","6000","T","T","","","","","","","","","","","","","","","","","","",""
247642,101,"E","Y","Y",,,"","82","750","6000","T","T","","","","","","","","","","","","","","","","","","",""
247643,101,"E","Y","Y",,,"","82","840","7000","T","T","","","","","","","","","","","","","","","","","","",""
247644,101,"E","Y","Y",,,"","82","750","7000","T","T","","","","","","","","","","","","","","","","","","",""
247645,101,"E","Y","Y",,,"","01","530","5000","T","T","","","","","","","","","","","","","","","","","","",""
247646,101,"E","Y","Y",,,"","01","140","7000","T","T","","","","","","","","","","","","","","","","","","",""
247647,101,"E","Y","Y",,,"","01","110","7000","T","T","","","","","","","","","","","","","","","","","","",""
247648,101,"E","Y","Y",,,"","01","535","5000","T","T","","","","","","","","","","","","","","","","","","",""
247649,101,"E","Y","Y",,,"","03","410","6000","T","T","","","","","","","","","","","","","","","","","","",""
247650,101,"E","Y","Y",,,"","03","570","7000","T","T","","","","","","","","","","","","","","","","","","",""
247651,101,"E","Y","Y",,,"","02","430","5000","T","T","","","","","","","","","","","","","","","","","","",""
247652,101,"E","Y","Y",,,"","02","410","7000","T","T","","","","","","","","","","","","","","","","","","",""
247653,101,"E","Y","Y",,,"","01","460","6000","T","T","","","","","","","","","","","","","","","","","","",""
247654,101,"E","Y","Y",,,"","70","595","5000","T","T","","","","","","","","","","","","","","","","","","",""
247655,101,"E","Y","Y",,,"","01","515","7000","T","T","","","","","","","","","","","","","","","","","","",""
247656,101,"E","Y","Y",,,"","01","514","7000","T","T","","","","","","","","","","","","","","","","","","",""
247657,101,"E","Y","Y",,,"","01","516","7000","T","T","","","","","","","","","","","","","","","","","","",""
247658,101,"E","Y","Y",,,"","03","550","7000","T","T","","","","","","","","","","","","","","","","","","",""
247659,101,"E","Y","Y",,,"","01","760","5000","T","T","","","","","","","","","","","","","","","","","","",""
247660,101,"E","Y","Y",,,"","01","730","6000","T","T","","","","","","","","","","","","","","","","","","",""
247661,101,"E","Y","Y",,,"","01","810","5000","T","T","","","","","","","","","","","","","","","","","","",""
247662,101,"E","Y","Y",,,"","03","423","7000","T","T","","","","","","","","","","","","","","","","","","",""
247663,101,"E","Y","Y",,,"","03","720","5000","T","T","","","","","","","","","","","","","","","","","","",""
247664,101,"E","Y","Y",,,"","95","520","7000","T","T","","","","","","","","","","","","","","","","","","",""
247665,101,"E","Y","Y",,,"","01","421","5000","T","T","","","","","","","","","","","","","","","","","","",""
247666,101,"E","Y","Y",,,"","01","422","5000","T","T","","","","","","","","","","","","","","","","","","",""
247667,101,"E","Y","Y",,,"","03","810","6000","T","T","","","","","","","","","","","","","","","","","","",""
247668,101,"E","Y","Y",,,"","01","519","5000","T","T","","","","","","","","","","","","","","","","","","",""
247669,101,"E","Y","Y",,,"","01","555","5000","T","T","","","","","","","","","","","","","","","","","","",""
247859,101,"E","Y","Y",,,"","81","580","5000","T","T","","","","","","","","","","","","","","","","","","",""
247860,101,"E","Y","Y",,,"","83","000","5000","T","T","","","","","","","","","","","","","","","","","","",""
247861,101,"E","Y","Y",,,"","82","750","5000","T","T","","","","","","","","","","","","","","","","","","",""
247780,101,"E","Y","Y",,,"","03","120","7000","T","T","","","","","","","","","","","","","","","","","","",""
247781,101,"E","Y","Y",,,"","03","410","7000","T","T","","","","","","","","","","","","","","","","","","",""
247782,101,"E","Y","Y",,,"","03","450","6000","T","T","","","","","","","","","","","","","","","","","","",""
247783,101,"E","Y","Y",,,"","03","402","5000","T","T","","","","","","","","","","","","","","","","","","",""
247784,101,"E","Y","Y",,,"","03","450","7000","T","T","","","","","","","","","","","","","","","","","","",""
247785,101,"E","Y","Y",,,"","82","580","5000","T","T","","","","","","","","","","","","","","","","","","",""
247786,101,"E","Y","Y",,,"","82","840","5000","T","T","","","","","","","","","","","","","","","","","","",""
247787,101,"E","Y","Y",,,"","82","540","6000","T","T","","","","","","","","","","","","","","","","","","",""
247788,101,"E","Y","Y",,,"","82","840","6000","T","T","","","","","","","","","","","","","","","","","","",""
247789,101,"E","Y","Y",,,"","82","404","6000","T","T","","","","","","","","","","","","","","","","","","",""
247790,101,"E","Y","Y",,,"","01","540","5000","T","T","","","","","","","","","","","","","","","","","","",""
247791,101,"E","Y","Y",,,"","01","420","5000","T","T","","","","","","","","","","","","","","","","","","",""
247792,101,"E","Y","Y",,,"","01","510","7000","T","T","","","","","","","","","","","","","","","","","","",""
247793,101,"E","Y","Y",,,"","01","470","7000","T","T","","","","","","","","","","","","","","","","","","",""
247794,101,"E","Y","Y",,,"","01","550","6000","T","T","","","","","","","","","","","","","","","","","","",""
247795,101,"E","Y","Y",,,"","03","110","7000","T","T","","","","","","","","","","","","","","","","","","",""
247796,101,"E","Y","Y",,,"","03","130","7000","T","T","","","","","","","","","","","","","","","","","","",""
247797,101,"E","Y","Y",,,"","03","404","7000","T","T","","","","","","","","","","","","","","","","","","",""
247798,101,"E","Y","Y",,,"","03","520","7000","T","T","","","","","","","","","","","","","","","","","","",""
247799,101,"E","Y","Y",,,"","01","850","6000","T","T","","","","","","","","","","","","","","","","","","",""
247800,101,"E","Y","Y",,,"","01","516","5000","T","T","","","","","","","","","","","","","","","","","","",""
247801,101,"E","Y","Y",,,"","01","517","7000","T","T","","","","","","","","","","","","","","","","","","",""
247802,101,"E","Y","Y",,,"","01","570","5000","T","T","","","","","","","","","","","","","","","","","","",""
247803,101,"E","Y","Y",,,"","03","410","5000","T","T","","","","","","","","","","","","","","","","","","",""
247804,101,"E","Y","Y",,,"","01","540","6000","T","T","","","","","","","","","","","","","","","","","","",""
247805,101,"E","Y","Y",,,"","01","423","7000","T","T","","","","","","","","","","","","","","","","","","",""
247806,101,"E","Y","Y",,,"","03","422","7000","T","T","","","","","","","","","","","","","","","","","","",""
247807,101,"E","Y","Y",,,"","95","404","7000","T","T","","","","","","","","","","","","","","","","","","",""
247808,101,"E","Y","Y",,,"","01","810","7000","T","T","","","","","","","","","","","","","","","","","","",""
247809,101,"E","Y","Y",,,"","01","840","7000","T","T","","","","","","","","","","","","","","","","","","",""
247810,101,"E","Y","Y",,,"","03","810","7000","T","T","","","","","","","","","","","","","","","","","","",""
247811,101,"E","Y","Y",,,"","03","120","6000","T","T","","","","","","","","","","","","","","","","","","",""
247812,101,"E","Y","Y",,,"","02","560","7000","T","T","","","","","","","","","","","","","","","","","","",""
247813,101,"E","Y","Y",,,"","03","501","7000","T","T","","","","","","","","","","","","","","","","","","",""
247814,101,"E","Y","Y",,,"","01","720","5000","T","T","","","","","","","","","","","","","","","","","","",""
247815,101,"E","Y","Y",,,"","01","400","6000","T","T","","","","","","","","","","","","","","","","","","",""
247816,101,"E","Y","Y",,,"","01","600","6000","T","T","","","","","","","","","","","","","","","","","","",""
247817,101,"E","Y","Y",,,"","03","000","7000","T","T","","","","","","","","","","","","","","","","","","",""
247818,101,"E","Y","Y",,,"","01","111","7000","T","T","","","","","","","","","","","","","","","","","","",""
247819,101,"E","Y","Y",,,"","70","510","5000","T","T","","","","","","","","","","","","","","","","","","",""
247820,101,"E","Y","Y",,,"","70","420","7000","T","T","","","","","","","","","","","","","","","","","","",""
247821,101,"E","Y","Y",,,"","70","120","7000","T","T","","","","","","","","","","","","","","","","","","",""
247822,101,"E","Y","Y",,,"","70","540","7000","T","T","","","","","","","","","","","","","","","","","","",""
247823,101,"E","Y","Y",,,"","03","750","5000","T","T","","","","","","","","","","","","","","","","","","",""
247824,101,"E","Y","Y",,,"","83","501","5000","T","T","","","","","","","","","","","","","","","","","","",""
247825,101,"E","Y","Y",,,"","83","560","5000","T","T","","","","","","","","","","","","","","","","","","",""
247826,101,"E","Y","Y",,,"","81","840","7000","T","T","","","","","","","","","","","","","","","","","","",""
247827,101,"E","Y","Y",,,"","81","590","7000","T","T","","","","","","","","","","","","","","","","","","",""
247828,101,"E","Y","Y",,,"","81","740","7000","T","T","","","","","","","","","","","","","","","","","","",""
247829,101,"E","Y","Y",,,"","81","750","7000","T","T","","","","","","","","","","","","","","","","","","",""
247830,101,"E","Y","Y",,,"","83","460","6000","T","T","","","","","","","","","","","","","","","","","","",""
247831,101,"E","Y","Y",,,"","83","470","6000","T","T","","","","","","","","","","","","","","","","","","",""
247832,101,"E","Y","Y",,,"","83","501","6000","T","T","","","","","","","","","","","","","","","","","","",""
247833,101,"E","Y","Y",,,"","83","580","6000","T","T","","","","","","","","","","","","","","","","","","",""
247834,101,"E","Y","Y",,,"","83","720","6000","T","T","","","","","","","","","","","","","","","","","","",""
247835,101,"E","Y","Y",,,"","83","130","7000","T","T","","","","","","","","","","","","","","","","","","",""
247836,101,"E","Y","Y",,,"","83","422","7000","T","T","","","","","","","","","","","","","","","","","","",""
247837,101,"E","Y","Y",,,"","83","560","7000","T","T","","","","","","","","","","","","","","","","","","",""
247838,101,"E","Y","Y",,,"","81","404","6000","T","T","","","","","","","","","","","","","","","","","","",""
247839,101,"E","Y","Y",,,"","82","535","5000","T","T","","","","","","","","","","","","","","","","","","",""
247840,101,"E","Y","Y",,,"","70","517","7000","T","T","","","","","","","","","","","","","","","","","","",""
247841,101,"E","Y","Y",,,"","01","530","7000","T","T","","","","","","","","","","","","","","","","","","",""
247842,101,"E","Y","Y",,,"","01","519","7000","T","T","","","","","","","","","","","","","","","","","","",""
247843,101,"E","Y","Y",,,"","01","570","6000","T","T","","","","","","","","","","","","","","","","","","",""
247844,101,"E","Y","Y",,,"","70","130","7000","T","T","","","","","","","","","","","","","","","","","","",""
247845,101,"E","Y","Y",,,"","70","410","7000","T","T","","","","","","","","","","","","","","","","","","",""
247846,101,"E","Y","Y",,,"","70","440","7000","T","T","","","","","","","","","","","","","","","","","","",""
247847,101,"E","Y","Y",,,"","70","530","7000","T","T","","","","","","","","","","","","","","","","","","",""
247848,101,"E","Y","Y",,,"","01","511","5000","T","T","","","","","","","","","","","","","","","","","","",""
247849,101,"E","Y","Y",,,"","01","521","7000","T","T","","","","","","","","","","","","","","","","","","",""
247850,101,"E","Y","Y",,,"","01","521","5000","T","T","","","","","","","","","","","","","","","","","","",""
247851,101,"E","Y","Y",,,"","83","470","5000","T","T","","","","","","","","","","","","","","","","","","",""
247852,101,"E","Y","Y",,,"","83","535","5000","T","T","","","","","","","","","","","","","","","","","","",""
247853,101,"E","Y","Y",,,"","83","580","5000","T","T","","","","","","","","","","","","","","","","","","",""
247854,101,"E","Y","Y",,,"","83","850","5000","T","T","","","","","","","","","","","","","","","","","","",""
247855,101,"E","Y","Y",,,"","81","404","7000","T","T","","","","","","","","","","","","","","","","","","",""
247856,101,"E","Y","Y",,,"","83","130","6000","T","T","","","","","","","","","","","","","","","","","","",""
247857,101,"E","Y","Y",,,"","83","140","6000","T","T","","","","","","","","","","","","","","","","","","",""
247858,101,"E","Y","Y",,,"","83","740","7000","T","T","","","","","","","","","","","","","","","","","","",""
247862,101,"E","Y","Y",,,"","82","535","6000","T","T","","","","","","","","","","","","","","","","","","",""
247863,101,"E","Y","Y",,,"","82","720","7000","T","T","","","","","","","","","","","","","","","","","","",""
248496,101,"R","Y","Y",,,"","82","404","4000","T","240","","","","","","","","","","","","","","","","","","",""
248497,101,"R","Y","Y",,,"","01","410","4000","T","000","","","","","","","","","","","","","","","","","","",""
248498,101,"R","Y","Y",,,"","01","000","4000","T","000","","","","","","","","","","","","","","","","","","",""
248499,101,"R","Y","Y",,,"","01","516","4000","T","000","","","","","","","","","","","","","","","","","","",""
248500,101,"R","Y","Y",,,"","01","480","4000","T","000","","","","","","","","","","","","","","","","","","",""
248501,101,"R","Y","Y",,,"","03","430","4000","T","120","","","","","","","","","","","","","","","","","","",""
248502,101,"R","Y","Y",,,"","03","421","4000","T","000","","","","","","","","","","","","","","","","","","",""
248503,101,"R","Y","Y",,,"","01","600","4000","T","800","","","","","","","","","","","","","","","","","","",""
248504,101,"R","Y","Y",,,"","01","510","4000","T","150","","","","","","","","","","","","","","","","","","",""
248505,101,"R","Y","Y",,,"","01","421","4000","T","291","","","","","","","","","","","","","","","","","","",""
248506,101,"R","Y","Y",,,"","01","450","4000","T","293","","","","","","","","","","","","","","","","","","",""
248507,101,"R","Y","Y",,,"","01","450","4000","T","150","","","","","","","","","","","","","","","","","","",""
248508,101,"R","Y","Y",,,"","81","410","4000","T","210","","","","","","","","","","","","","","","","","","",""
248509,101,"R","Y","Y",,,"","83","130","4000","T","000","","","","","","","","","","","","","","","","","","",""
475604,101,"A","Y","N",,,"","83","140","1580","0000","000","","","","","","","","","","","","","","","","","","N",""
475605,101,"A","Y","N",,,"","83","120","1580","0000","000","","","","","","","","","","","","","","","","","","N",""
475606,101,"A","Y","N",,,"","83","130","1580","0000","000","","","","","","","","","","","","","","","","","","N",""
248510,101,"R","Y","Y",,,"","83","535","4000","T","000","","","","","","","","","","","","","","","","","","",""
248511,101,"R","Y","Y",,,"","83","850","4000","T","000","","","","","","","","","","","","","","","","","","",""
248512,101,"R","Y","Y",,,"","82","410","4000","T","300","","","","","","","","","","","","","","","","","","",""
248513,101,"R","Y","Y",,,"","82","404","4000","T","230","","","","","","","","","","","","","","","","","","",""
248514,101,"R","Y","Y",,,"","01","110","4000","T","000","","","","","","","","","","","","","","","","","","",""
248515,101,"R","Y","Y",,,"","01","140","4000","T","000","","","","","","","","","","","","","","","","","","",""
248516,101,"R","Y","Y",,,"","03","000","4000","T","110","","","","","","","","","","","","","","","","","","",""
248517,101,"R","Y","Y",,,"","01","600","4000","T","600","","","","","","","","","","","","","","","","","","",""
248518,101,"R","Y","Y",,,"","70","595","4000","T","000","","","","","","","","","","","","","","","","","","",""
248519,101,"R","Y","Y",,,"","01","450","4000","T","000","","","","","","","","","","","","","","","","","","",""
83583,101,"E","Y","N",,,"","01","400","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83883,101,"E","Y","N",,,"","01","421","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83884,101,"E","Y","N",,,"","01","422","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83885,101,"E","Y","N",,,"","01","423","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83886,101,"E","Y","N",,,"","01","750","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83887,101,"E","Y","N",,,"","01","501","6100","0000","000","","","","","","","","","","","","","","","","","","N",""
83943,101,"R","Y","N",,,"","03","000","4110","1300","110","","","","","","","","","","","","","","","","","","N",""
83944,101,"R","Y","N",,,"","03","430","4110","1300","140","","","","","","","","","","","","","","","","","","N",""
83945,101,"R","Y","N",,,"","03","000","4120","1100","110","","","","","","","","","","","","","","","","","","N",""
83946,101,"R","Y","N",,,"","03","402","4120","1100","140","","","","","","","","","","","","","","","","","","N",""
83947,101,"R","Y","N",,,"","03","000","4130","1100","110","","","","","","","","","","","","","","","","","","N",""
83948,101,"R","Y","N",,,"","03","404","4130","1100","130","","","","","","","","","","","","","","","","","","N",""
83949,101,"R","Y","N",,,"","03","000","4140","1100","110","","","","","","","","","","","","","","","","","","N",""
83950,101,"R","Y","N",,,"","03","430","4140","1100","130","","","","","","","","","","","","","","","","","","N",""
83951,101,"R","Y","N",,,"","03","000","4150","1100","110","","","","","","","","","","","","","","","","","","N",""
83952,101,"R","Y","N",,,"","03","450","4150","1300","140","","","","","","","","","","","","","","","","","","N",""
83953,101,"E","Y","N",,,"","03","840","7440","1400","110","","","","","","","","","","","","","","","","","","N",""
83954,101,"E","Y","N",,,"","03","140","7450","1400","110","","","","","","","","","","","","","","","","","","N",""
83955,101,"E","Y","N",,,"","03","410","7510","1400","110","","","","","","","","","","","","","","","","","","N",""
83956,101,"E","Y","N",,,"","03","120","7530","1300","110","","","","","","","","","","","","","","","","","","N",""
83957,101,"E","Y","N",,,"","03","720","5110","0000","130","","","","","","","","","","","","","","","","","","N",""
83755,101,"E","Y","N",,,"","01","730","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83756,101,"E","Y","N",,,"","01","740","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83757,101,"E","Y","N",,,"","01","750","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83758,101,"E","Y","N",,,"","01","410","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83759,101,"E","Y","N",,,"","01","440","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83760,101,"E","Y","N",,,"","01","450","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
83761,101,"E","Y","N",,,"","01","830","6140","0000","000","","","","","","","","","","","","","","","","","","N",""
247670,101,"E","Y","Y",,,"","01","520","7000","T","T","","","","","","","","","","","","","","","","","","",""
247671,101,"E","Y","Y",,,"","01","404","5000","T","T","","","","","","","","","","","","","","","","","","",""
247672,101,"E","Y","Y",,,"","01","750","7000","T","T","","","","","","","","","","","","","","","","","","",""
247673,101,"E","Y","Y",,,"","01","550","7000","T","T","","","","","","","","","","","","","","","","","","",""
247674,101,"E","Y","Y",,,"","01","480","7000","T","T","","","","","","","","","","","","","","","","","","",""
247675,101,"E","Y","Y",,,"","01","440","5000","T","T","","","","","","","","","","","","","","","","","","",""
247676,101,"E","Y","Y",,,"","03","110","6000","T","T","","","","","","","","","","","","","","","","","","",""
247677,101,"E","Y","Y",,,"","03","840","7000","T","T","","","","","","","","","","","","","","","","","","",""
247678,101,"E","Y","Y",,,"","03","480","7000","T","T","","","","","","","","","","","","","","","","","","",""
247679,101,"E","Y","Y",,,"","02","410","5000","T","T","","","","","","","","","","","","","","","","","","",""
247680,101,"E","Y","Y",,,"","03","000","5000","T","T","","","","","","","","","","","","","","","","","","",""
