RECORD_TYPE:INVOICE_LINES,INVOICE_ID,LINE_NUMBER,LINE_TYPE,LINE_DESCRIPTION,ITEM_ID,CHARGE_DATE,MATCH_TYPE,CURRENCY_AMOUNT,AMOUNT,UNIT_PRICE,QTY,UOM_NAME,CANCEL_FLAG,MATCHED_PO_ID,MATCHED_PO_LINE_ID,MATCHED_PO_RELEASE_ID,MATCHED_PO_SHIPMENT_ID,MATCHED_PO_ACCOUNTING_ID,MATCHED_RECEIPT_LINE_ID,IS_ASSET,GEOGRAPHY_ID,PROJECT_ID
INVOICE_LINES,179627,1,ITEM,,,25-Jul-14,NONE,2235,,,,,N,,,,,,,N,207,
INVOICE_LINES,179796,1,ITEM,,,4-Aug-14,NONE,22330,,,,,N,,,,,,,N,204,
INVOICE_LINES,180380,1,ITEM,Toshiba Laptop,,13-Aug-14,RECEIPT,2987,2987,2987,1,Each,N,95565,153403,,227062,233022,3568663,Y,204,
INVOICE_LINES,180240,1,ITEM,"2021 Steel Executive Leather Chair with Steel Loop Arms, Black Powder Coated Finish, Steel Surface and Frame, Leather Upholstery, 44-1/2 inches x 26-1/4 inches x 27-1/2 inches",,9-Aug-14,RECEIPT,249.95,249.95,249.95,1,Each,N,95460,153238,,226852,232812,3560565,N,204,
INVOICE_LINES,180246,1,ITEM,"Visa, Business Travel Requirement",,9-Aug-14,RECEIPT,800,800,,0,,N,95465,153245,,226861,232821,3560587,N,204,
INVOICE_LINES,180596,1,ITEM,Days worked at site,,16-Aug-14,PO,4000,,400,10,Day,N,95725,153614,,227289,233249,,N,204,
INVOICE_LINES,181179,1,ITEM,,,4-Sep-14,NONE,117300,,,,,N,,,,,,,N,204,
INVOICE_LINES,181180,1,ITEM,,,4-Sep-14,NONE,22230,,,,,N,,,,,,,N,204,
INVOICE_LINES,180723,1,ITEM,,,18-Aug-14,NONE,117870,,,,,N,,,,,,,N,204,
INVOICE_LINES,181673,1,ITEM,Company Car,,10-Sep-14,RECEIPT,35588,35588,35588,1,Each,N,96526,154919,,229639,235629,3618179,Y,204,
INVOICE_LINES,181955,1,ITEM,,,18-Sep-14,NONE,46660,,,,,N,,,,,,,N,204,
INVOICE_LINES,182487,1,ITEM,DDR400 DIMM Memory - 184 Pin,24308,2-Oct-14,RECEIPT,16500,,165,100,Each,N,97039,155943,,231071,237091,3650339,N,207,
INVOICE_LINES,182332,1,ITEM,,,25-Sep-14,NONE,117300,,,,,N,,,,,,,N,204,
INVOICE_LINES,182335,1,ITEM,,,25-Sep-14,NONE,52990,,,,,N,,,,,,,N,204,
INVOICE_LINES,182329,1,ITEM,Cleaning and Maintenance - Weekly,,1-Oct-14,RECEIPT,101400,101400,26000,3.9,Week,N,96931,155623,,230671,236691,3647287,N,20795,
INVOICE_LINES,182329,2,ITEM,Cleaning and Maintenance - Weekly,,1-Oct-14,RECEIPT,101400,101400,26000,3.9,Week,N,96931,155623,,230671,236692,3647291,N,20795,
INVOICE_LINES,182329,3,ITEM,Cleaning and Maintenance - Weekly,,1-Oct-14,RECEIPT,101400,101400,26000,3.9,Week,N,96931,155623,,230671,236693,3647289,N,20795,
INVOICE_LINES,182460,1,ITEM,Legal Services,,2-Oct-14,RECEIPT,8550,8550,450,19,HRS,N,96933,155625,,230673,236695,3649383,N,20795,
INVOICE_LINES,182460,2,ITEM,Legal Services,,2-Oct-14,RECEIPT,8550,8550,450,19,HRS,N,96933,155625,,230673,236696,3649385,N,20795,
INVOICE_LINES,182460,3,ITEM,Legal Services,,2-Oct-14,RECEIPT,8550,8550,450,19,HRS,N,96933,155625,,230673,236697,3649387,N,20795,
INVOICE_LINES,182460,4,ITEM,Legal Services,,2-Oct-14,RECEIPT,9900,9900,450,22,HRS,N,96933,155625,,230673,236698,3649389,N,20795,
INVOICE_LINES,182460,5,ITEM,Legal Services,,2-Oct-14,RECEIPT,12150,12150,450,27,HRS,N,96933,155625,,230673,236699,3649399,N,20795,
INVOICE_LINES,182460,6,ITEM,Legal Services,,2-Oct-14,RECEIPT,12150,12150,450,27,HRS,N,96933,155625,,230673,236700,3649393,N,20795,
INVOICE_LINES,182460,7,ITEM,Legal Services,,2-Oct-14,RECEIPT,12150,12150,450,27,HRS,N,96933,155625,,230673,236701,3649395,N,20795,
INVOICE_LINES,182460,8,ITEM,Legal Services,,2-Oct-14,RECEIPT,12150,12150,450,27,HRS,N,96933,155625,,230673,236702,3649397,N,20795,
INVOICE_LINES,182460,9,ITEM,Legal Services,,2-Oct-14,RECEIPT,10350,10350,450,23,HRS,N,96933,155625,,230673,236703,3649391,N,20795,
INVOICE_LINES,183801,1,ITEM,Cleaning and Maintenance - Weekly,,18-Oct-14,RECEIPT,111800,111800,26000,4.3,Week,N,97627,156775,,232733,238812,3719449,N,20795,
INVOICE_LINES,184655,1,ITEM,Paper - requires 2-way match office supply item,,25-Oct-14,RECEIPT,2400,2400,50,48,Each,N,97810,157080,,233302,239403,3762637,N,20795,
INVOICE_LINES,184655,2,ITEM,Paper - requires 2-way match office supply item,,25-Oct-14,RECEIPT,1500,1500,50,30,Each,N,97810,157080,,233302,239401,3762635,N,20795,
INVOICE_LINES,184892,1,ITEM,,,26-Oct-14,NONE,15900,,,,,N,,,,,,,N,,
INVOICE_LINES,187168,1,ITEM,,,3-Nov-14,NONE,46550,,,,,N,,,,,,,N,204,
INVOICE_LINES,187169,1,ITEM,,,3-Nov-14,NONE,117030,,,,,N,,,,,,,N,204,
INVOICE_LINES,188521,1,ITEM,,,13-Nov-14,NONE,3690,,,,,N,,,,,,,N,207,
INVOICE_LINES,188523,1,ITEM,,,13-Nov-14,NONE,90720,,,,,N,,,,,,,N,207,
INVOICE_LINES,189288,1,ITEM,,,17-Nov-14,NONE,52870,,,,,N,,,,,,,N,204,
INVOICE_LINES,190217,1,ITEM,,,24-Nov-14,NONE,52870,,,,,N,,,,,,,N,204,
INVOICE_LINES,190870,1,ITEM,,,4-Dec-14,NONE,105130,,,,,N,,,,,,,N,204,
INVOICE_LINES,190874,1,ITEM,,,4-Dec-14,NONE,81500,,,,,N,,,,,,,N,207,
INVOICE_LINES,191464,1,ITEM,Public Relations Services,,11-Dec-14,RECEIPT,55650,55650,350,159,HRS,N,100831,160711,,240258,246483,4017753,N,20795,
INVOICE_LINES,191464,2,ITEM,Public Relations Services,,11-Dec-14,RECEIPT,55650,55650,350,159,HRS,N,100831,160711,,240258,246479,4017751,N,20795,
INVOICE_LINES,191371,1,ITEM,Toshiba Laptop,,18-Sep-13,RECEIPT,3061,3061,3061,1,Each,N,82240,105430,,197147,202577,4011927,Y,204,
INVOICE_LINES,193369,1,ITEM,Paper - requires 2-way match office supply item,,20-Dec-14,RECEIPT,1900,1900,50,38,Each,N,101593,161774,,242461,248648,4098759,N,20795,
INVOICE_LINES,193390,1,ITEM,,,18-Dec-14,NONE,81500,,,,,N,,,,,,,N,207,
INVOICE_LINES,195141,1,ITEM,,,14-Jan-15,NONE,20645.47,20645.47,,,,N,,,,,,,N,,
INVOICE_LINES,195552,1,ITEM,,,10-Jan-15,NONE,133150,,,,,N,,,,,,,N,204,
INVOICE_LINES,195556,1,ITEM,,,12-Jan-15,NONE,4200,,,,,N,,,,,,,N,207,
INVOICE_LINES,196827,1,ITEM,DDR400 DIMM Memory - 184 Pin,24308,24-Jan-15,RECEIPT,14500,,145,100,Each,N,103289,163995,,246524,252844,4255939,N,207,
INVOICE_LINES,197048,1,ITEM,,,25-Jan-15,NONE,25230,,,,,N,,,,,,,N,204,
INVOICE_LINES,197222,1,ITEM,,,26-Jan-15,NONE,4200,,,,,N,,,,,,,N,207,
INVOICE_LINES,197619,1,ITEM,,,4-Feb-15,NONE,25780,,,,,N,,,,,,,N,204,
INVOICE_LINES,198820,1,ITEM,Software,,13-Feb-15,RECEIPT,887,887,887,1,EA,N,104050,164875,,248319,254665,4345967,Y,204,
INVOICE_LINES,200881,1,ITEM,Dell Monitor,,13-Mar-15,RECEIPT,493,493,493,1,Each,N,105243,166764,,251835,258205,4416343,Y,204,
INVOICE_LINES,201180,1,ITEM,,,17-Mar-15,NONE,50220,,,,,N,,,,,,,N,204,
INVOICE_LINES,201748,1,ITEM,,,21-Mar-15,NONE,57030,,,,,N,,,,,,,N,204,
INVOICE_LINES,202873,1,ITEM,,,4-Apr-15,NONE,26610,,,,,N,,,,,,,N,204,
INVOICE_LINES,203409,1,ITEM,Toshiba Laptop,,14-Feb-15,RECEIPT,3036,3036,3036,1,Each,N,104370,165315,,249131,255477,4512651,Y,204,
INVOICE_LINES,204047,1,ITEM,,,14-Apr-15,NONE,108880,,,,,N,,,,,,,N,207,
INVOICE_LINES,205911,1,ITEM,,,5-May-15,NONE,4350,,,,,N,,,,,,,N,207,
INVOICE_LINES,206019,1,ITEM,Toshiba Laptop,,6-May-15,RECEIPT,2547,2547,2547,1,Each,N,107653,169840,,257833,264280,4630923,Y,204,
INVOICE_LINES,205908,1,ITEM,Software,,5-May-15,RECEIPT,828,828,828,1,EA,N,107586,169723,,257637,264082,4625859,Y,204,
INVOICE_LINES,207118,1,ITEM,,,18-May-15,NONE,26150,,,,,N,,,,,,,N,204,
INVOICE_LINES,207568,1,ITEM,,,21-May-15,NONE,106980,,,,,N,,,,,,,N,207,
INVOICE_LINES,208650,1,ITEM,Software,,6-Jun-15,RECEIPT,879,879,879,1,EA,N,109134,171642,,261352,267821,4762045,Y,204,
INVOICE_LINES,208900,1,ITEM,,,10-Jun-15,NONE,24940,,,,,N,,,,,,,N,204,
INVOICE_LINES,210707,1,ITEM,,,25-Jun-15,NONE,59450,,,,,N,,,,,,,N,204,
INVOICE_LINES,209939,1,ITEM,,,19-Jun-15,NONE,59450,,,,,N,,,,,,,N,204,
INVOICE_LINES,209722,1,ITEM,DDR400 DIMM Memory - 184 Pin,24308,17-Jun-15,RECEIPT,17700,,177,100,Each,N,109620,172350,,262673,269142,4810325,N,207,
INVOICE_LINES,209504,1,ITEM,,,16-Jun-15,NONE,131600,,,,,N,,,,,,,N,204,
INVOICE_LINES,211468,1,ITEM,,,2-Jul-15,NONE,136760,,,,,N,,,,,,,N,204,
INVOICE_LINES,211902,1,ITEM,,,5-Jul-15,NONE,61780,,,,,N,,,,,,,N,204,
INVOICE_LINES,211773,1,ITEM,,,4-Jul-15,NONE,4310,,,,,N,,,,,,,N,207,
INVOICE_LINES,213886,1,ITEM,,,20-Jul-15,NONE,106020,,,,,N,,,,,,,N,207,
INVOICE_LINES,213473,1,ITEM,Software,,17-Jul-15,RECEIPT,901,901,901,1,EA,N,111335,174575,,266704,273153,4977333,Y,204,
INVOICE_LINES,216204,1,ITEM,Company Car,,12-Aug-15,RECEIPT,35905,35905,35905,1,Each,N,112441,175797,,269244,275693,5101387,Y,204,
INVOICE_LINES,216204,2,ITEM,Company Car,,12-Aug-15,RECEIPT,37133,37133,37133,1,Each,N,112360,175716,,269082,275531,5101385,Y,204,
INVOICE_LINES,216641,1,ITEM,,,18-Aug-15,NONE,62880,,,,,N,,,,,,,N,204,
INVOICE_LINES,219055,1,ITEM,,,11-Sep-15,NONE,63050,,,,,N,,,,,,,N,204,
INVOICE_LINES,223494,1,ITEM,,,10-Oct-15,NONE,10,,,,,N,,,,,,,N,,
INVOICE_LINES,223937,1,ITEM,,,13-Oct-15,NONE,113070,,,,,N,,,,,,,N,207,
INVOICE_LINES,225879,1,ITEM,Weekly Warehousing,,9-Jan-15,NONE,110000,,25000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225879,2,ITEM,Weekly Warehousing,,9-Jan-15,NONE,110000,,25000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225879,3,ITEM,Weekly Warehousing,,9-Jan-15,NONE,110000,,25000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225879,4,ITEM,Weekly Warehousing,,9-Jan-15,NONE,110000,,25000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225715,1,ITEM,Cleaning and Maintenance - Weekly,,2-Oct-15,RECEIPT,124800,124800,26000,4.8,Week,N,116489,180830,,280512,287191,5494554,N,20795,
INVOICE_LINES,225875,1,ITEM,,,19-Jan-15,NONE,25970,,490,53,,N,,,,,,,N,204,
INVOICE_LINES,225899,1,ITEM,Weekly Warehousing,,9-Mar-15,NONE,105000,,25000,4.2,,N,,,,,,,N,204,
INVOICE_LINES,225899,2,ITEM,Weekly Warehousing,,9-Mar-15,NONE,105000,,25000,4.2,,N,,,,,,,N,204,
INVOICE_LINES,225899,3,ITEM,Weekly Warehousing,,9-Mar-15,NONE,105000,,25000,4.2,,N,,,,,,,N,204,
INVOICE_LINES,225899,4,ITEM,Weekly Warehousing,,9-Mar-15,NONE,105000,,25000,4.2,,N,,,,,,,N,204,
INVOICE_LINES,225920,1,ITEM,Cleaning and Maintenance - Weekly,,5-May-15,NONE,119600,,26000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225926,1,ITEM,,,26-Jun-15,NONE,57889,,949,61,,N,,,,,,,N,204,
INVOICE_LINES,225929,1,ITEM,Cleaning and Maintenance - Weekly,,17-Jun-15,NONE,114400,,26000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225929,2,ITEM,Cleaning and Maintenance - Weekly,,17-Jun-15,NONE,114400,,26000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225929,3,ITEM,Cleaning and Maintenance - Weekly,,17-Jun-15,NONE,114400,,26000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225929,4,ITEM,Cleaning and Maintenance - Weekly,,17-Jun-15,NONE,114400,,26000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225929,5,ITEM,Cleaning and Maintenance - Weekly,,17-Jun-15,NONE,114400,,26000,4.4,,N,,,,,,,N,204,
INVOICE_LINES,225943,1,ITEM,"Desk - Capitalizable, taxable item",,9-Aug-15,NONE,95000,,2500,38,,N,,,,,,,N,209,
INVOICE_LINES,225943,2,ITEM,File Cabinets -  5 Drawer Lateral (Capitalizable),,9-Aug-15,NONE,40500,,1500,27,,N,,,,,,,N,209,
INVOICE_LINES,225952,1,ITEM,Legal Services,,28-Aug-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225952,2,ITEM,Legal Services,,28-Aug-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225952,3,ITEM,Legal Services,,28-Aug-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225952,4,ITEM,Legal Services,,28-Aug-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225952,5,ITEM,Legal Services,,28-Aug-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225952,6,ITEM,Legal Services,,28-Aug-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225952,7,ITEM,Legal Services,,28-Aug-15,NONE,11700,,450,26,,N,,,,,,,N,204,
INVOICE_LINES,225952,8,ITEM,Legal Services,,28-Aug-15,NONE,12600,,450,28,,N,,,,,,,N,204,
INVOICE_LINES,225952,9,ITEM,Legal Services,,28-Aug-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225956,1,ITEM,,,29-Sep-15,NONE,61685,,949,65,,N,,,,,,,N,204,
INVOICE_LINES,225961,1,ITEM,Cleaning and Maintenance - Weekly,,29-Sep-15,NONE,119600,,26000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225961,2,ITEM,Cleaning and Maintenance - Weekly,,29-Sep-15,NONE,119600,,26000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225961,3,ITEM,Cleaning and Maintenance - Weekly,,29-Sep-15,NONE,119600,,26000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,227534,1,ITEM,CD-ROM - B series,,31-Oct-15,RECEIPT,3738,3738,42,89,Each,N,117310,181698,,282339,289008,5567578,N,204,
INVOICE_LINES,227534,2,ITEM,Hard Drive - A series,,31-Oct-15,RECEIPT,2000,2000,40,50,Each,N,117310,181697,,282338,289007,5567572,N,204,
INVOICE_LINES,228095,1,ITEM,,,23-Oct-15,NONE,2339,,,,,N,,,,,,,N,207,
INVOICE_LINES,227994,1,ITEM,,,4-Nov-15,NONE,4350,,,,,N,,,,,,,N,207,
INVOICE_LINES,230619,1,ITEM,,,20-Nov-15,NONE,106970,,,,,N,,,,,,,N,207,
INVOICE_LINES,230770,1,ITEM,Toshiba Laptop,,21-Nov-15,RECEIPT,2545,2545,2545,1,Each,N,117690,182217,,283219,289968,5715618,Y,204,
INVOICE_LINES,230770,2,ITEM,Dell Desktop,,21-Nov-15,RECEIPT,3075,3075,3075,1,Each,N,117893,182480,,283801,290560,5715620,Y,204,
INVOICE_LINES,230770,3,ITEM,Dell Monitor,,21-Nov-15,RECEIPT,488,488,488,1,Each,N,117991,182598,,284120,290869,5715622,Y,204,
INVOICE_LINES,230770,4,ITEM,Toshiba Laptop,,21-Nov-15,RECEIPT,3011,3011,3011,1,Each,N,117992,182599,,284121,290870,5715624,Y,204,
INVOICE_LINES,231075,1,ITEM,,,26-Nov-15,NONE,62330,,,,,N,,,,,,,N,204,
INVOICE_LINES,231074,1,ITEM,"18"" LCD Flat Panel Monitor",,20-Nov-15,RECEIPT,60736,60736,949,64,Each,N,118477,183093,,285616,292365,5728572,N,20795,
INVOICE_LINES,233555,1,ITEM,Public Relations Services,,11-Dec-15,RECEIPT,67550,67550,350,193,HRS,N,119232,184146,,288008,294824,5834572,N,20795,
INVOICE_LINES,234136,1,ITEM,,,19-Dec-15,NONE,4020,,,,,N,,,,,,,N,207,
INVOICE_LINES,234446,1,ITEM,Paper - requires 2-way match office supply item,,20-Dec-15,RECEIPT,1500,1500,50,30,Each,N,119719,184768,,289357,296213,5848684,N,20795,
INVOICE_LINES,234446,2,ITEM,Paper - requires 2-way match office supply item,,20-Dec-15,RECEIPT,1900,1900,50,38,Each,N,119719,184768,,289357,296217,5848686,N,20795,
INVOICE_LINES,234265,1,ITEM,Paper - requires 2-way match office supply item,,20-Dec-15,RECEIPT,1700,1700,50,34,Each,N,119719,184768,,289357,296218,5848114,N,20795,
INVOICE_LINES,234551,1,ITEM,Paper - requires 2-way match office supply item,,23-Dec-15,RECEIPT,1500,1500,50,30,Each,N,119755,184891,,289551,296423,5848854,N,20795,
INVOICE_LINES,234695,1,ITEM,,,6-Jan-16,NONE,60150,,,,,N,,,,,,,N,204,
INVOICE_LINES,235286,1,ITEM,Cleaning and Maintenance - Weekly,,17-Jan-16,RECEIPT,114400,114400,26000,4.4,Week,N,120039,185699,,290956,297722,5858083,N,20795,
INVOICE_LINES,235286,2,ITEM,Cleaning and Maintenance - Weekly,,17-Jan-16,RECEIPT,114400,114400,26000,4.4,Week,N,120039,185699,,290956,297723,5858081,N,20795,
INVOICE_LINES,235477,1,ITEM,Legal Services,,23-Jan-16,RECEIPT,11250,11250,450,25,HRS,N,120098,185966,,291345,298094,5860381,N,20795,
INVOICE_LINES,235477,2,ITEM,Legal Services,,23-Jan-16,RECEIPT,9900,9900,450,22,HRS,N,120098,185966,,291345,298093,5860379,N,20795,
INVOICE_LINES,235567,1,ITEM,Cleaning and Maintenance - Weekly,,25-Jan-16,RECEIPT,114400,114400,26000,4.4,Week,N,120122,186029,,291441,298196,5860607,N,20795,
INVOICE_LINES,235567,2,ITEM,Cleaning and Maintenance - Weekly,,25-Jan-16,RECEIPT,114400,114400,26000,4.4,Week,N,120122,186029,,291441,298198,5860609,N,20795,
INVOICE_LINES,235567,3,ITEM,Cleaning and Maintenance - Weekly,,25-Jan-16,RECEIPT,114400,114400,26000,4.4,Week,N,120122,186029,,291441,298197,5860611,N,20795,
INVOICE_LINES,235973,1,ITEM,,,5-Feb-16,NONE,4290,,,,,N,,,,,,,N,207,
INVOICE_LINES,236389,1,ITEM,,,13-Feb-16,NONE,61460,,,,,N,,,,,,,N,204,
INVOICE_LINES,236921,1,ITEM,Legal Services,,23-Feb-16,RECEIPT,10350,10350,450,23,HRS,N,120541,187078,,293226,299923,5881523,N,20795,
INVOICE_LINES,236921,2,ITEM,Legal Services,,23-Feb-16,RECEIPT,14400,14400,450,32,HRS,N,120541,187078,,293226,299929,5881529,N,20795,
INVOICE_LINES,236921,3,ITEM,Legal Services,,23-Feb-16,RECEIPT,12150,12150,450,27,HRS,N,120541,187078,,293226,299931,5881527,N,20795,
INVOICE_LINES,236921,4,ITEM,Legal Services,,23-Feb-16,RECEIPT,10350,10350,450,23,HRS,N,120541,187078,,293226,299925,5881525,N,20795,
INVOICE_LINES,153049,1,ITEM,Dell Desktop,,6-Jul-13,PO,3045,,3045,1,Each,N,79456,99557,,190140,195383,,Y,,
INVOICE_LINES,153396,1,ITEM,Company Car,,10-Jul-13,PO,34669,,34669,1,Each,N,79669,99877,,190548,195794,,Y,,
INVOICE_LINES,153944,1,ITEM,Lite Desktop Software Package,11937,12-Jul-13,PO,37435.86,,170.94,219,Each,N,32838,38294,91323,191069,196300,,Y,,
INVOICE_LINES,153845,1,ITEM,Lite Desktop Case,11925,12-Jul-13,PO,65265.2,,80.08,815,Each,N,32840,38316,90565,189310,194517,,Y,,
INVOICE_LINES,153876,1,ITEM,Capacitor,61440,12-Jul-13,PO,31.5,,0.07,450,Each,N,49569,60576,90577,189359,194566,,Y,,
INVOICE_LINES,153879,1,ITEM,Diode,61426,12-Jul-13,PO,130.2,,0.14,930,Each,N,49569,60577,90577,189362,194569,,Y,,
INVOICE_LINES,153885,1,ITEM,Label,61443,12-Jul-13,PO,122.25,,0.15,815,Each,N,49569,60582,90577,189368,194575,,Y,,
INVOICE_LINES,153899,1,ITEM,Standard Desktop Packaging,11959,12-Jul-13,PO,7607.72,,21.37,356,Each,N,32843,38337,90586,189389,194596,,Y,,
INVOICE_LINES,153951,1,ITEM,Standard Desktop Monitor,11953,12-Jul-13,PO,79870.38,,149.57,534,Each,N,32839,38306,91324,191079,196310,,Y,,
INVOICE_LINES,153904,1,ITEM,Gamepak1,12017,12-Jul-13,PO,132.3,,2.1,63,Each,N,32984,38529,90589,189395,194602,,Y,,
INVOICE_LINES,153859,1,ITEM,GG Circuit Board,61422,12-Jul-13,PO,364.25,,2.35,155,Each,N,49520,60515,90575,189342,194549,,Y,,
INVOICE_LINES,153861,1,ITEM,Lite Desktop Circuit Board,61438,12-Jul-13,PO,7335,,9,815,Each,N,49520,60517,90575,189344,194551,,Y,,
INVOICE_LINES,153959,1,ITEM,Lite Desktop Mouse,11943,12-Jul-13,PO,17859.05,,17.09,1045,Each,N,32841,38317,91307,191000,196231,,Y,,
INVOICE_LINES,153936,1,ITEM,"Television 96""",12029,12-Jul-13,PO,425737.8,,2086.95,204,Each,N,32987,38535,91334,191129,196360,,Y,,
INVOICE_LINES,154357,1,ITEM,Lite Desktop Monitor,11929,19-Jul-13,PO,28974.33,,85.47,339,Each,N,32839,38305,91324,191078,196309,,Y,,
INVOICE_LINES,154360,1,ITEM,Deluxe Laptop Keyboard,11907,19-Jul-13,PO,5317.7,,25.94,205,Each,N,32837,38290,91303,190982,196213,,Y,,
INVOICE_LINES,154391,1,ITEM,"Digital Camera, Deluxe",12021,19-Jul-13,PO,9724.05,,360.15,27,Each,N,32986,38534,91314,191029,196260,,Y,,
INVOICE_LINES,154418,1,ITEM,"Digital Camera, Professional",12023,19-Jul-13,PO,44053.6,,415.6,106,Each,N,32985,38533,91696,191735,197002,,Y,,
INVOICE_LINES,154383,1,ITEM,Lite Desktop Manual,11941,19-Jul-13,PO,4033.24,,17.09,236,Each,N,32843,38336,91309,191013,196244,,Y,,
INVOICE_LINES,154345,1,ITEM,Deluxe Laptop Overlay,11909,19-Jul-13,PO,177.84,,1.71,104,Each,N,32844,38347,91329,191111,196342,,Y,,
INVOICE_LINES,154446,1,ITEM,Deluxe Laptop Power Supply,11915,19-Jul-13,PO,2115.3,,38.46,55,Each,N,32844,38348,91711,191813,197080,,Y,,
INVOICE_LINES,154448,1,ITEM,Television Digital Capable,12025,19-Jul-13,PO,92409.8,,310.1,298,Each,N,32984,38530,91713,191820,197087,,Y,,
INVOICE_LINES,154322,1,ITEM,DIP Switch,61444,19-Jul-13,PO,991.2,,2.1,472,Each,N,49568,60573,91317,191044,196275,,Y,,
INVOICE_LINES,154325,1,ITEM,Capacitor,61440,19-Jul-13,PO,49.56,,0.07,708,Each,N,49569,60576,91318,191047,196278,,Y,,
INVOICE_LINES,154328,1,ITEM,Diode,61442,19-Jul-13,PO,297.36,,0.21,1416,Each,N,49569,60579,91318,191050,196281,,Y,,
INVOICE_LINES,154335,1,ITEM,Deluxe Laptop Mouse,11919,19-Jul-13,PO,1777.36,,17.09,104,Each,N,32840,38314,91325,191084,196315,,Y,,
INVOICE_LINES,154339,1,ITEM,Deluxe Laptop Case,11901,19-Jul-13,PO,20939.36,,201.34,104,Each,N,32843,38332,91328,191096,196327,,Y,,
INVOICE_LINES,154344,1,ITEM,Deluxe Laptop Motherboard,11903,19-Jul-13,PO,16532.88,,158.97,104,Each,N,32844,38346,91329,191109,196340,,Y,,
INVOICE_LINES,154362,1,ITEM,Deluxe Laptop Software Package,11913,19-Jul-13,PO,39423.55,,192.31,205,Each,N,32837,38291,91303,190984,196215,,Y,,
INVOICE_LINES,154372,1,ITEM,Lite Desktop Case,11925,19-Jul-13,PO,18898.88,,80.08,236,Each,N,32840,38316,91306,190999,196230,,Y,,
INVOICE_LINES,154374,1,ITEM,Game Girl Screen,11823,19-Jul-13,PO,2269.14,,12.82,177,Each,N,32842,38323,91308,191002,196233,,Y,,
INVOICE_LINES,154395,1,ITEM,Resistor,61423,19-Jul-13,PO,31.5,,0.02,1575,Each,N,49568,60565,91317,191036,196267,,Y,,
INVOICE_LINES,154399,1,ITEM,RAM,61441,19-Jul-13,PO,50160,,24,2090,Each,N,49568,60570,91317,191040,196271,,Y,,
INVOICE_LINES,154407,1,ITEM,Game Girl Screen,11823,19-Jul-13,PO,2051.2,,12.82,160,Each,N,32842,38323,91691,191718,196985,,Y,,
INVOICE_LINES,155111,1,ITEM,Game Girl Package,11829,27-Jul-13,PO,14.98,,2.14,7,Each,N,32842,38324,92233,192736,198043,,Y,,
INVOICE_LINES,155134,1,ITEM,Lite Desktop Overlay,11933,27-Jul-13,PO,637.83,,1.71,373,Each,N,32845,38349,92236,192767,198074,,Y,,
INVOICE_LINES,154907,1,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,2,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,3,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,4,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,5,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,6,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,7,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,8,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,9,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,10,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,11,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,12,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,13,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
INVOICE_LINES,154907,14,ITEM,,,26-Jul-13,NONE,3683.6,,,,,N,,,,,,,N,,
