RECORD_TYPE:PURCHASE_ORDER_RECEIPT_LINES,RECEIPT_LINE,RECEIPT_ID,RECEIPT_DATE,DEVICE,RCV_QTY,UOM,GEOGRAPHY_ID,PO_ID,PO_RELEASE_ID,PO_REVISION_NUM,PO_LINE_ID,PO_SHIPMENT_ID,P_ACCOUNTING_ID,DELIVER_TO_GEOGRAPHY_ID,DELIVER_TO_PERSON_ID,RECEIPT_LINE_NOTES,SUPPLIER_LOT_BATCH_REF,INITIAL_QTY,CORRECTED_QTY,CORRECTIONS,LAST_CORRECTION_DATE
PURCHASE_ORDER_RECEIPT_LINES,3374431,3245193,24-May-14,PC,54,Ea,20795,92739,,0,149045,220432,226326,20795,31,,,54,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2661952,2505195,19-Jul-13,PC,10,Ea,207,32985,91313,,38533,191028,196259,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3618165,3487491,10-Sep-14,PC,178,HRS,20795,96522,,0,154915,229635,235622,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3110053,2981809,25-Jan-14,PC,3.9,WK,20795,88142,,0,142300,211450,217078,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847838,5787008,19-Dec-15,PC,22,Ea,209,32837,93068,,38290,194071,199438,209,57,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848906,5787235,22-Dec-15,PC,14,Ea,209,32987,146482,1,38536,289768,296647,209,25,,,14,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2847562,2685313,30-Sep-13,PC,32,HRS,20795,83205,,0,131498,200984,206366,20795,25,,,32,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011943,3896653,1-Sep-13,PC,800,Ea,209,100749,,0,160490,239907,246134,209,57,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3786635,3662581,29-Oct-14,PC,50,Ea,,98216,,,157596,234314,240431,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2908254,2760431,19-Sep-13,PC,55,Ea,20795,82334,,,105577,197377,202815,20795,31,,,55,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148827,4040633,5-Dec-14,PC,1300,Ea,209,102249,,,162614,243909,250149,209,,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684178,2527307,27-Jul-13,PC,350,Ea,209,32845,91712,1,38353,191817,197084,209,57,,,350,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638198,2481319,12-Jul-13,PC,1045,Ea,207,32845,91311,1,38349,191017,196248,207,57,,,1045,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684116,2527276,27-Jul-13,PC,350,Ea,209,32838,91705,1,38300,191763,197030,209,57,,,350,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847730,5786983,18-Dec-15,PC,4.2,WK,20795,119673,,0,184629,289190,296039,20795,31,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3137243,3009836,5-Feb-14,PC,5,EA,204,88593,,,142843,212270,217956,204,25,,,5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4017753,3902601,11-Dec-14,PC,159,HRS,20795,100831,,0,160711,240258,246483,20795,31,,,159,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3521488,3391405,30-Jul-14,PC,4,WK,20795,94862,,0,152364,225588,231542,20795,31,,,4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3786631,3662581,29-Oct-14,PC,20,Ea,,98216,,,157597,234315,240432,,,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5860377,5796597,20-Jan-16,PC,22,Ea,20795,120058,,0,185776,291068,297831,20795,25,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735088,2574264,10-Aug-13,PC,255,Ea,207,32838,92210,1,38295,192636,197943,207,57,,,255,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2942643,2792485,14-Nov-13,PC,10,Ea,,85023,,,137783,204940,210379,,,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3677399,3548535,9-Oct-14,PC,198,HRS,20795,97339,,0,156357,231824,237911,20795,31,,,198,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638194,2481317,12-Jul-13,PC,1045,Ea,207,32843,91309,2,38335,191010,196241,207,57,,,1045,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3946685,3827585,21-Nov-14,PC,23,Ea,20795,99860,,0,159393,237732,243910,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2721098,2559256,7-Aug-13,PC,1,Ea,204,80983,,0,101651,193611,198942,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2908262,2760433,28-Sep-13,PC,9000,Lbs,,83125,,,131422,200868,206246,,,,,9000,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3482343,3352377,9-Jul-14,PC,1,Ea,204,94328,,0,151618,224270,230183,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735204,2574322,10-Aug-13,PC,239,Ea,207,32985,93059,1,38533,194044,199411,207,57,,,239,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660950,2504195,19-Jul-13,PC,5,Ea,207,32984,91727,1,38531,191846,197113,207,57,,,5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660012,2503226,19-Jul-13,PC,61,Ea,209,32985,91332,1,38532,191124,196355,209,57,,,61,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3083031,2954805,17-Jan-14,PC,3.9,WK,20795,87539,,0,141568,210554,216167,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3429941,3298276,19-Jun-14,PC,43,Ea,20795,93563,,0,150304,222442,228352,20795,31,,,43,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2638204,2481322,12-Jul-13,PC,213,Ea,207,32984,91312,1,38531,191024,196255,207,57,,,213,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3456181,3326317,27-Jun-14,PC,25,HRS,20795,93900,,0,150771,223010,228925,20795,25,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3378439,3249180,25-May-14,PC,3.9,WK,20795,92759,,0,149068,220530,226417,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5881535,5817904,24-Feb-16,PC,4.5,WK,20795,120568,,0,187133,293304,299999,20795,31,,,4.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684260,2527348,27-Jul-13,PC,872,Ea,209,32837,92228,2,38289,192702,198009,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4199807,4090612,16-Jan-15,PC,1600,Ea,209,102636,,,163169,245139,251399,209,,,,1600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735228,2574334,10-Aug-13,PC,238,Ea,209,32842,93073,3,38323,194088,199455,209,57,,,238,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3231949,3102102,21-Mar-14,PC,17,Ea,20795,90315,,0,145476,215567,221387,20795,25,,,17,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2685072,2528250,27-Jul-13,PC,28,HRS,20795,80604,,0,101128,192606,197919,20795,25,,,28,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4345999,4243642,13-Feb-15,PC,800,Ea,,103595,,,164486,247240,253779,,,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848870,5787232,21-Dec-15,PC,65,Ea,209,32984,146479,1,38529,289732,296611,209,25,,,65,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2935597,2785470,13-Nov-13,PC,177,HRS,20795,84916,,0,137684,204811,210225,20795,31,,,177,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3224391,3094945,19-Mar-14,PC,42,Ea,20795,90183,,0,145242,215093,220885,20795,31,,,42,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848862,5787231,21-Dec-15,PC,65,Ea,209,32985,146480,1,38532,289747,296626,209,25,,,65,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878539,5814910,25-Feb-16,PC,4.5,WK,20795,120191,,,186135,291688,298445,20795,31,,,4.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3027459,2882636,18-Dec-13,PC,10,Ea,,86174,,,139565,207405,212928,,,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848432,5787095,23-Dec-15,PC,21,Ea,20795,119755,,0,184891,289551,296420,20795,25,,,21,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847840,5787008,19-Dec-15,PC,22,Ea,209,32837,93068,,38291,194073,199440,209,57,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5857873,5795437,17-Jan-16,PC,4.4,WK,20795,120039,,0,185699,290956,297719,20795,31,,,4.4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3094035,2965809,19-Jan-14,PC,1,Ea,204,87744,,0,141775,210860,216467,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2932483,2782462,10-Nov-13,PC,50,Ea,,33467,96296,,39078,204654,210066,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3060705,2931770,9-Jan-14,PC,50,Ea,,87205,,,141016,209534,215078,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3236955,3107091,23-Mar-14,PC,24,HRS,20795,90395,,0,145576,215738,221562,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3514484,3384403,20-Jul-14,PC,1,Ea,204,94737,,0,152175,225289,231223,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858245,5795501,21-Jan-16,PC,1,Ea,204,119969,,0,185455,290663,297494,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660052,2503246,19-Jul-13,PC,10,Ea,207,32840,91306,1,38315,190996,196227,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3264027,3134118,10-Apr-14,PC,27,Ea,20795,90979,,0,146505,216978,222823,20795,31,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660018,2503229,19-Jul-13,PC,339,Ea,209,32838,91323,1,38292,191066,196297,209,57,,,339,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847866,5787012,19-Dec-15,PC,1300,Ea,209,118615,,0,183247,286268,293057,209,57,,,1300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3061723,2932778,10-Jan-14,PC,1,BOX,204,8068,99147,,8115,209542,215087,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3107113,2978813,24-Jan-14,PC,500,Ea,,88104,,,142254,211374,217000,,,,,500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4262962,4158632,25-Jan-15,MOBILE,4,Ea,2402,103329,,0,164035,246664,,,,,,4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3632261,3500514,19-Sep-14,PC,1,Ea,204,96730,,0,155322,230278,236278,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066971,2936806,11-Jan-14,PC,37,Ea,20795,87294,,0,141229,209925,215516,20795,25,,,37,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5875404,5811864,20-Feb-16,PC,36,Ea,20795,120504,,0,186956,293059,299764,20795,25,,,36,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011771,3896607,1-Sep-14,PC,1200,Ea,209,100795,,0,160655,240082,246299,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3833651,3710579,6-Nov-14,PC,1,Ea,204,98817,,0,158265,235527,241644,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3428899,3297266,18-Jun-14,PC,3.6,WK,20795,93518,,0,150252,222395,228301,20795,31,,,3.6,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3293951,3165094,20-Apr-14,PC,25,Ea,20795,91461,,0,147229,217964,223786,20795,25,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660216,2503328,19-Jul-13,PC,94,Ea,209,32987,91716,1,38536,191827,197094,209,57,,,94,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660078,2503259,19-Jul-13,PC,236,Ea,207,32843,91309,2,38336,191013,196244,207,57,,,236,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013717,3898592,7-Dec-14,PC,20,Ea,207,32984,115873,1,38530,240139,246356,207,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3129105,3001814,2-Feb-14,PC,3.8,WK,20795,88431,,0,142641,212007,217654,20795,31,,,3.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3476221,3347326,6-Jul-14,PC,184,HRS,20795,94223,,0,151384,223925,229836,20795,31,,,184,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3374429,3245193,24-May-14,PC,54,Ea,20795,92739,,0,149045,220432,226327,20795,31,,,54,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684358,2527397,27-Jul-13,PC,108,Ea,209,32844,92235,1,38348,192765,198072,209,57,,,108,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3647291,3515520,1-Oct-14,PC,3.9,WK,20795,96931,,0,155623,230671,236692,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3618177,3487492,10-Sep-14,PC,1,EA,204,96525,,0,154918,229638,235628,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660068,2503254,19-Jul-13,PC,10,Ea,207,32843,91309,2,38333,191006,196237,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684170,2527303,27-Jul-13,PC,872,Ea,209,32844,91711,1,38344,191805,197072,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3360375,3231173,17-May-14,PC,100,Ea,,92548,,,148785,220037,225902,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3165758,3036890,13-Feb-14,PC,100,Ea,,89054,,,143426,213034,218720,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848864,5787231,22-Dec-15,PC,65,Ea,209,32985,146480,1,38532,289748,296627,209,25,,,65,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3560577,3431435,9-Aug-14,PC,9,Ea,204,95464,,,153244,226858,232818,204,25,,,9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848694,5787167,23-Dec-15,PC,59,Ea,20795,119758,,0,184894,289554,296433,20795,31,,,59,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847844,5787008,19-Dec-15,PC,349,Ea,209,32838,93069,,38297,194075,199442,209,57,,,349,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3928663,3806581,19-Nov-14,PC,47,Ea,20795,99778,,0,159308,237587,243744,20795,31,,,47,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5881525,5817902,23-Feb-16,PC,23,HRS,20795,120541,,0,187078,293226,299925,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013729,3898594,7-Dec-14,PC,25,Ea,207,32985,115874,1,38533,240169,246386,207,25,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660092,2503266,19-Jul-13,PC,98,Ea,207,32985,91313,1,38532,191025,196256,207,57,,,98,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3581605,3451444,17-Aug-14,PC,3.9,WK,20795,95808,,0,153697,227394,233354,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066931,2936804,11-Jan-14,PC,178,HRS,20795,87292,,0,141227,209923,215496,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3194756,3063900,20-Feb-14,PC,19,Ea,20795,89496,,0,144048,213821,219524,20795,25,,,19,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3627633,3495561,18-Sep-14,PC,1,EA,204,96694,,0,155283,230180,236164,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011833,3896620,1-Apr-14,PC,1400,Ea,209,100769,,0,160581,240008,246225,209,57,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3134265,3006836,5-Feb-14,PC,175,HRS,20795,88553,,0,142783,212190,217867,20795,31,,,175,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013733,3898595,7-Dec-14,PC,7,Ea,207,32984,115873,1,38531,240155,246372,207,25,,,7,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3928665,3806582,19-Nov-14,PC,3.9,WK,20795,99779,,0,159309,237588,243749,20795,31,,,3.9,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3365397,3236176,22-May-14,PC,23,Ea,20795,92597,,0,148843,220172,226041,20795,25,,,23,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4148857,4040635,1-Nov-14,PC,600,Ea,209,100808,,,160692,240119,246336,209,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4016757,3901600,7-Dec-14,PC,10,Ea,207,32987,115895,1,38535,240242,246462,207,25,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684092,2527264,27-Jul-13,PC,550,Ea,207,32841,91690,1,38318,191716,196983,207,57,,,550,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735170,2574305,10-Aug-13,PC,22,Ea,209,32843,92234,2,38332,192743,198050,209,57,,,22,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2736080,2575260,10-Aug-13,PC,79,Ea,207,32987,93092,1,38535,194141,199508,207,57,,,79,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2660116,2503278,19-Jul-13,PC,211,Ea,207,32837,91687,2,38286,191708,196975,207,57,,,211,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3571593,3441438,13-Aug-14,PC,50,Ea,,95602,,,153470,227143,233103,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847858,5787010,19-Dec-15,PC,1400,Ea,209,118614,,0,183246,286267,293056,209,57,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5692572,5627956,17-Nov-15,PC,55,Ea,20795,118270,,0,182857,285118,291867,20795,31,,,55,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3261947,3132094,9-Apr-14,PC,1,Ea,204,90904,,0,146399,216866,222716,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684168,2527302,27-Jul-13,PC,872,Ea,209,32844,91711,1,38343,191804,197071,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684338,2527387,27-Jul-13,PC,341,Ea,209,32844,92235,1,38340,192752,198059,209,57,,,341,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066963,2936806,11-Jan-14,PC,29,Ea,20795,87294,,0,141229,209925,215512,20795,25,,,29,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2899288,2748407,26-Oct-13,PC,4.2,WK,20795,84314,,0,135556,203336,208731,20795,31,,,4.2,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3060699,2931770,9-Jan-14,PC,10,Ea,,87205,,,141014,209532,215076,,,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5877306,5813836,20-Feb-16,PC,50,Ea,20795,120504,,0,186956,293059,299760,20795,25,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684252,2527344,27-Jul-13,PC,7,Ea,209,32837,92228,2,38282,192696,198003,209,57,,,7,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684318,2527377,27-Jul-13,PC,872,Ea,209,32843,92234,2,38330,192739,198046,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4723013,4632843,23-May-15,PC,600,Ea,,107507,,,169633,257461,263906,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6115900,6062969,1-Mar-16,PC,800,Ea,,100793,,,160646,240073,246290,,,,,800,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4799361,4715897,16-Jun-15,PC,1,Ea,204,109540,,0,172242,262460,268929,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684232,2527334,27-Jul-13,PC,10,Ea,207,32844,92216,1,38340,192659,197966,207,57,,,10,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3066935,2936804,11-Jan-14,PC,178,HRS,20795,87292,,0,141227,209923,215498,20795,31,,,178,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5562590,5494957,30-Oct-15,PC,1,EA,204,115687,,0,179888,277768,284437,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848952,5787243,3-Nov-15,PC,1700,Ea,,117435,,,181926,282648,289317,,,,,1700,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013749,3898597,7-Dec-14,PC,30,Ea,207,32984,115873,1,38530,240144,246361,207,25,,,30,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3224385,3094944,19-Mar-14,PC,3.5,WK,20795,90150,,0,144987,214829,220618,20795,25,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3275945,3146093,13-Apr-14,PC,1,Ea,204,91158,,0,146724,217275,223099,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3313977,3186102,1-May-14,PC,100,Ea,,91803,,,147699,218630,224490,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878424,5814876,24-Feb-16,PC,24,Ea,,120576,,,187153,293333,300029,,,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878385,5814865,20-Feb-16,PC,32,Ea,20795,120504,,0,186956,293059,299758,20795,25,,,32,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3486345,3356369,10-Jul-14,PC,4,WK,20795,94325,,0,151615,224264,230176,20795,25,,,4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2890438,2739402,23-Oct-13,PC,34,Ea,20795,84146,,0,135415,203116,208513,20795,25,,,34,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3154717,3025873,9-Feb-14,PC,3.8,WK,20795,88798,,0,143130,212649,218335,20795,25,,,3.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847842,5787008,19-Dec-15,PC,349,Ea,209,32838,93069,,38296,194074,199441,209,57,,,349,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3211812,3082908,28-Feb-14,PC,27,HRS,20795,89878,,0,144515,214260,219990,20795,25,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6192483,6144221,22-Jun-16,PC,1400,Ea,,100773,,,160589,240016,246233,,,,,1400,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5848896,5787235,22-Dec-15,PC,14,Ea,209,32987,146482,1,38535,289763,296642,209,25,,,14,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3218937,3089918,2-Mar-14,PC,3.5,WK,20795,89988,,0,144687,214503,220282,20795,31,,,3.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5847872,5787014,19-Dec-15,PC,1,Ea,204,118871,,0,183560,286762,293571,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2627930,2471188,10-Jul-13,PC,50,Ea,,79714,,,99960,190623,195866,,,,,50,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5875398,5811863,17-Feb-16,PC,4.5,WK,20795,120443,,0,186835,292841,299536,20795,31,,,4.5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011769,3896607,1-Sep-14,PC,1200,Ea,209,100795,,0,160654,240081,246298,209,57,,,1200,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2861770,2712346,10-Oct-13,PC,27,Ea,20795,83687,,0,133348,201870,207259,20795,31,,,27,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3878655,3756580,12-Nov-14,PC,177,HRS,20795,99318,,0,158806,236496,242613,20795,31,,,177,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5858229,5795497,17-Jan-16,PC,4.4,WK,20795,120039,,0,185699,290956,297720,20795,31,,,4.4,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3211842,3082910,28-Feb-14,PC,3.8,WK,20795,89881,,0,144518,214268,220008,20795,31,,,3.8,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2931487,2781461,10-Nov-13,PC,36,Ea,20795,84835,,0,136413,204633,210045,20795,31,,,36,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2790332,2629278,31-Aug-13,PC,40,Ea,207,60121,93067,,74882,194067,199434,207,57,,,40,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4117821,4007612,26-Dec-14,PC,24,HRS,20795,101597,,0,161779,242466,248666,20795,25,,,24,0,0,
PURCHASE_ORDER_RECEIPT_LINES,5878389,5814865,20-Feb-16,PC,41,Ea,20795,120504,,0,186956,293059,299762,20795,25,,,41,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2735216,2574328,10-Aug-13,PC,1,Ea,209,32837,93068,2,38290,194070,199437,209,57,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3194778,3063900,20-Feb-14,PC,34,Ea,20795,89496,,0,144048,213821,219519,20795,25,,,34,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2659982,2503211,19-Jul-13,PC,104,Ea,209,32840,91325,1,38314,191084,196315,209,57,,,104,0,0,
PURCHASE_ORDER_RECEIPT_LINES,6115918,6062970,1-Apr-16,PC,500,Ea,,100778,,,160607,240034,246251,,,,,500,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3211802,3082908,28-Feb-14,PC,19,HRS,20795,89878,,0,144515,214260,219985,20795,25,,,19,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684172,2527304,27-Jul-13,PC,872,Ea,209,32844,91711,1,38345,191806,197073,209,57,,,872,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011901,3896636,1-Feb-14,PC,1100,Ea,209,100761,,0,160558,239985,246202,209,57,,,1100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4996333,4916889,21-Jul-15,PC,100,Ea,,111553,,,174828,267173,273622,,,,,100,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3154735,3025874,9-Feb-14,PC,36,Ea,20795,88861,,0,143197,212726,218412,20795,31,,,36,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3560583,3431441,9-Aug-14,PC,5,Ea,204,16948,108874,,19820,226860,232820,204,25,,,5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4346007,4243642,13-Feb-15,PC,600,Ea,,103595,,,164490,247244,253783,,,,,600,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3107049,2978809,24-Jan-14,PC,20,HRS,20795,87964,,0,142094,211200,216828,20795,25,,,20,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4946371,4866891,11-Jul-15,PC,1,Ea,204,110959,,0,174089,265897,272366,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011841,3896621,1-May-14,PC,2300,Ea,209,100774,,0,160596,240023,246240,209,57,,,2300,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2684198,2527317,27-Jul-13,PC,550,Ea,207,50825,91702,0,62240,191747,197014,207,57,,,550,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4775321,4690887,11-Jun-15,PC,1,EA,204,109316,,0,171909,261845,268314,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,3456187,3326317,27-Jun-14,PC,25,HRS,20795,93900,,0,150771,223010,228924,20795,25,,,25,0,0,
PURCHASE_ORDER_RECEIPT_LINES,2602968,2446191,4-Jul-13,PC,1,Ea,204,79327,,0,99391,189854,195093,204,25,,,1,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4013721,3898593,7-Dec-14,PC,5,Ea,207,32987,115875,1,38535,240185,246402,207,25,,,5,0,0,
PURCHASE_ORDER_RECEIPT_LINES,4011783,3896610,1-Dec-14,PC,1200,Ea,209,100810,,0,160697,240124,246341,209,57,,,1200,0,0,
