"PO_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS","PAYMENT_TERMS_ID"
111335,"6027",0,"N",25,9,12,204,"USD","","","","17-JUL-2015","17-JUL-2015 03:29","17-JUL-2015 03:29","17-JUL-2015 03:29","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
110619,"6021",0,"N",25,147,2033,204,"USD","","","","07-JUL-2015","07-JUL-2015 03:35","07-JUL-2015 03:35","07-JUL-2015 03:35","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
110959,"6025",0,"N",25,557,1233,204,"USD","","","","11-JUL-2015","11-JUL-2015 04:35","11-JUL-2015 04:35","11-JUL-2015 04:35","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
112339,"6035",0,"N",25,557,1233,204,"USD","","","","06-AUG-2015","12-AUG-2015 04:16","12-AUG-2015 04:16","12-AUG-2015 04:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
115300,"6058",0,"N",57,147,259,209,"USD","","","","02-OCT-2015","30-OCT-2015 08:20","30-OCT-2015 08:22","30-OCT-2015 08:22","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113234,"6043",0,"N",57,21,41,209,"USD","","","","02-SEP-2015","29-SEP-2015 07:47","29-SEP-2015 07:57","29-SEP-2015 07:57","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
113237,"6046",0,"N",57,1718,4081,209,"USD","","","","02-SEP-2015","29-SEP-2015 07:45","29-SEP-2015 07:57","29-SEP-2015 07:57","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
113238,"6047",0,"N",57,21,41,209,"USD","","","","02-SEP-2015","29-SEP-2015 07:45","29-SEP-2015 07:57","29-SEP-2015 07:57","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
114277,"6054",0,"N",25,9,12,204,"USD","","","","17-SEP-2015","29-SEP-2015 07:43","29-SEP-2015 07:43","29-SEP-2015 07:43","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
114397,"6055",0,"N",25,557,1233,204,"USD","","","","19-SEP-2015","29-SEP-2015 07:42","29-SEP-2015 07:42","29-SEP-2015 07:42","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
113638,"6049",0,"N",25,9,12,204,"USD","","","","09-SEP-2015","29-SEP-2015 07:44","29-SEP-2015 07:44","29-SEP-2015 07:44","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
117031,"6076",0,"N",31,578,1275,204,"USD","","27-OCT-2015","","27-OCT-2015","27-OCT-2015 08:04","27-OCT-2015 08:04","27-OCT-2015 08:04","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
115687,"6062",0,"N",25,9,12,204,"USD","","","","09-OCT-2015","30-OCT-2015 08:19","30-OCT-2015 08:19","30-OCT-2015 08:19","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
117150,"6077",0,"N",59,145,255,207,"USD","","","","29-OCT-2015","29-OCT-2015 12:00","29-OCT-2015 12:00","29-OCT-2015 12:00","NONE","RECEIPT","AWARD_SOURCING","45 Net (terms date + 45)",10003
116549,"6073",0,"N",59,1555,3738,204,"USD","","","","21-OCT-2015","21-OCT-2015 15:19","21-OCT-2015 15:19","21-OCT-2015 15:19","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
116487,"6069",0,"N",31,415,1087,204,"USD","","21-OCT-2015","","21-OCT-2015","21-OCT-2015 03:28","21-OCT-2015 03:28","21-OCT-2015 03:28","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
116488,"6070",0,"N",25,557,1233,204,"USD","","21-OCT-2015","","21-OCT-2015","21-OCT-2015 03:28","30-OCT-2015 08:23","30-OCT-2015 08:23","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
116489,"6071",0,"N",31,578,1275,204,"USD","","21-OCT-2015","","21-OCT-2015","21-OCT-2015 03:28","21-OCT-2015 03:28","21-OCT-2015 03:28","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118478,"6100",0,"N",25,22,2035,204,"USD","","20-NOV-2015","","20-NOV-2015","20-NOV-2015 03:39","20-NOV-2015 03:39","20-NOV-2015 03:39","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
117892,"6090",0,"N",25,557,1233,204,"USD","","10-NOV-2015","","10-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
115948,"6066",0,"N",25,9,12,204,"USD","","","","13-OCT-2015","30-OCT-2015 08:18","30-OCT-2015 08:18","30-OCT-2015 08:18","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
118270,"6097",0,"N",31,5,2034,204,"USD","","17-NOV-2015","","17-NOV-2015","17-NOV-2015 03:34","17-NOV-2015 03:34","17-NOV-2015 03:34","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
118510,"6103",0,"N",57,21,41,209,"USD","","20-NOV-2015","","20-NOV-2015","20-NOV-2015 15:44","20-NOV-2015 15:45","20-NOV-2015 15:45","B2B","RECEIPT","MANUAL","2/10 NET 30",10014
118616,"6108",0,"N",57,1718,4081,209,"USD","","","","02-DEC-2015","19-DEC-2015 09:07","19-DEC-2015 09:12","19-DEC-2015 09:12","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
116367,"6068",0,"N",25,557,1233,204,"USD","","","","20-OCT-2015","30-OCT-2015 08:10","30-OCT-2015 08:10","30-OCT-2015 08:10","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
117311,"6079",0,"N",59,145,255,204,"USD","","","","31-OCT-2015","31-OCT-2015 15:24","31-OCT-2015 15:24","31-OCT-2015 15:24","MANUAL","RECEIPT","AWARD_SOURCING","45 Net (terms date + 45)",10003
116890,"6074",0,"N",31,3,2036,204,"USD","","24-OCT-2015","","24-OCT-2015","24-OCT-2015 03:28","24-OCT-2015 03:29","24-OCT-2015 03:29","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
117433,"6083",0,"N",57,147,259,209,"USD","","","","03-NOV-2015","21-NOV-2015 06:26","21-NOV-2015 06:26","21-NOV-2015 06:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119720,"6127",0,"N",31,5,2034,204,"USD","","22-DEC-2015","","22-DEC-2015","22-DEC-2015 03:22","22-DEC-2015 03:22","22-DEC-2015 03:22","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
119860,"6133",0,"N",25,147,2033,204,"USD","","","","06-JAN-2016","21-JAN-2016 03:15","21-JAN-2016 03:15","21-JAN-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
118872,"6113",0,"N",25,557,1233,204,"USD","","09-DEC-2015","","09-DEC-2015","19-DEC-2015 09:14","19-DEC-2015 09:14","19-DEC-2015 09:14","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
118670,"6110",0,"N",59,1555,3738,204,"USD","","","","02-DEC-2015","02-DEC-2015 15:42","02-DEC-2015 15:42","02-DEC-2015 15:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119150,"6117",0,"N",57,22,42,207,"USD","","10-DEC-2015","","10-DEC-2015","10-DEC-2015 10:34","10-DEC-2015 10:34","10-DEC-2015 10:34","MANUAL","RECEIPT","MANUAL","4/10, 3/20, 2/30 Net  60",10009
119922,"6138",0,"N",25,9,12,204,"USD","","","","12-JAN-2016","19-JAN-2016 08:38","19-JAN-2016 08:38","19-JAN-2016 08:38","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
118870,"6111",0,"N",25,147,2033,204,"USD","","","","08-DEC-2015","19-DEC-2015 09:07","19-DEC-2015 09:07","19-DEC-2015 09:07","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119252,"6122",0,"N",25,557,1233,204,"USD","","","","11-DEC-2015","19-DEC-2015 09:04","19-DEC-2015 09:04","19-DEC-2015 09:04","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
120037,"6143",0,"N",31,415,1087,204,"USD","","19-JAN-2016","","19-JAN-2016","19-JAN-2016 03:17","19-JAN-2016 03:17","19-JAN-2016 03:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
119070,"6116",0,"N",25,147,2033,204,"USD","","","","10-DEC-2015","19-DEC-2015 09:06","19-DEC-2015 09:06","19-DEC-2015 09:06","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
119755,"6129",0,"N",25,22,2035,204,"USD","","23-DEC-2015","","23-DEC-2015","23-DEC-2015 03:24","23-DEC-2015 03:24","23-DEC-2015 03:24","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60",10009
120577,"6176",0,"N",57,11,15,1997,"USD","","24-FEB-2016","","24-FEB-2016","24-FEB-2016 10:57","24-FEB-2016 10:57","24-FEB-2016 10:57","MANUAL","RECEIPT","MANUAL","2/10 Net 45",10007
120442,"6165",0,"N",31,5,2034,204,"USD","","17-FEB-2016","","17-FEB-2016","17-FEB-2016 06:56","17-FEB-2016 06:56","17-FEB-2016 06:56","MANUAL","RECEIPT","WORKFLOW","15 Net (terms date + 15)",10013
120245,"6160",0,"N",25,557,1233,204,"USD","","","","06-FEB-2016","06-FEB-2016 03:18","06-FEB-2016 03:18","06-FEB-2016 03:18","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
120098,"6151",0,"N",25,415,1087,204,"USD","","23-JAN-2016","","23-JAN-2016","23-JAN-2016 03:17","23-JAN-2016 03:17","23-JAN-2016 03:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
120089,"6149",0,"N",57,21,41,209,"USD","","22-JAN-2016","","22-JAN-2016","23-JAN-2016 03:09","23-JAN-2016 03:09","23-JAN-2016 03:09","MANUAL","RECEIPT","MANUAL","2/10 NET 30",10014
120237,"6159",0,"N",25,557,1233,204,"USD","","","","04-FEB-2016","04-FEB-2016 03:18","04-FEB-2016 03:18","04-FEB-2016 03:18","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
120193,"6156",0,"N",25,9,12,204,"USD","","","","02-FEB-2016","02-FEB-2016 03:17","02-FEB-2016 03:17","02-FEB-2016 03:17","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
120352,"6163",0,"N",25,557,1233,204,"USD","","","","12-FEB-2016","12-FEB-2016 03:15","12-FEB-2016 03:15","12-FEB-2016 03:15","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
120039,"6145",0,"N",31,578,1275,204,"USD","","19-JAN-2016","","19-JAN-2016","19-JAN-2016 03:17","19-JAN-2016 03:17","19-JAN-2016 03:17","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
120122,"6152",0,"N",31,578,1275,204,"USD","","26-JAN-2016","","26-JAN-2016","26-JAN-2016 03:16","26-JAN-2016 03:16","26-JAN-2016 03:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
120313,"6162",0,"N",25,9,12,204,"USD","","","","10-FEB-2016","10-FEB-2016 03:16","10-FEB-2016 03:16","10-FEB-2016 03:16","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
115298,"6056",0,"N",57,21,41,209,"USD","","","","02-OCT-2015","30-OCT-2015 08:20","30-OCT-2015 08:21","30-OCT-2015 08:21","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
115299,"6057",0,"N",57,11,15,209,"USD","","","","02-OCT-2015","30-OCT-2015 08:20","30-OCT-2015 08:22","30-OCT-2015 08:22","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
115301,"6059",0,"N",57,1718,4081,209,"USD","","","","02-OCT-2015","30-OCT-2015 08:20","30-OCT-2015 08:22","30-OCT-2015 08:22","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
115302,"6060",0,"N",57,21,41,209,"USD","","","","02-OCT-2015","30-OCT-2015 08:19","30-OCT-2015 08:22","30-OCT-2015 08:22","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
100746,"5828",0,"N",57,21,41,209,"USD","","","","01-SEP-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100830,"5897",0,"N",31,415,1087,204,"USD","","11-DEC-2014","","11-DEC-2014","11-DEC-2014 07:36","11-DEC-2014 07:37","11-DEC-2014 07:37","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100747,"5829",0,"N",57,11,15,209,"USD","","","","01-SEP-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100748,"5830",0,"N",57,147,259,209,"USD","","","","01-SEP-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100750,"5832",1,"Y",57,21,41,209,"USD","","","","01-SEP-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","15-OCT-2016 19:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100751,"5833",0,"N",57,147,259,209,"USD","","","","01-DEC-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100752,"5834",0,"N",57,1718,4081,209,"USD","","","","01-DEC-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100753,"5835",1,"Y",57,21,41,209,"USD","","","","01-DEC-2013","07-DEC-2014 02:23","07-DEC-2014 02:23","15-OCT-2016 19:16","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100754,"5836",0,"N",57,21,41,209,"USD","","","","01-JAN-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100756,"5838",0,"N",57,147,259,209,"USD","","","","01-JAN-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100757,"5839",0,"N",57,1718,4081,209,"USD","","","","01-JAN-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100758,"5840",0,"N",57,21,41,209,"USD","","","","01-JAN-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100759,"5841",0,"N",57,21,41,209,"USD","","","","01-FEB-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100760,"5842",0,"N",57,11,15,209,"USD","","","","01-FEB-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100761,"5843",0,"N",57,147,259,209,"USD","","","","01-FEB-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100762,"5844",0,"N",57,1718,4081,209,"USD","","","","01-FEB-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100763,"5845",2,"N",57,21,41,209,"USD","","","","01-FEB-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","15-OCT-2016 19:18","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
107586,"5992",0,"N",25,9,12,204,"USD","","","","05-MAY-2015","05-MAY-2015 03:26","05-MAY-2015 03:26","05-MAY-2015 03:26","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
107587,"5993",0,"N",25,557,1233,204,"USD","","","","05-MAY-2015","05-MAY-2015 03:26","05-MAY-2015 03:26","05-MAY-2015 03:26","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
85712,"5477",0,"N",59,147,259,204,"USD","","","","01-DEC-2013","01-DEC-2013 15:54","01-DEC-2013 15:54","01-DEC-2013 15:54","MANUAL","RECEIPT","AWARD_SOURCING","45 Net (terms date + 45)",10003
86335,"5491",0,"N",25,9,12,204,"USD","","","","14-DEC-2013","14-DEC-2013 03:56","14-DEC-2013 03:56","14-DEC-2013 03:56","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
84779,"5453",0,"N",25,557,1233,204,"USD","","09-NOV-2013","","09-NOV-2013","09-NOV-2013 04:08","09-NOV-2013 04:08","09-NOV-2013 04:08","B2B","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
84835,"5455",0,"N",31,147,2033,204,"USD","","10-NOV-2013","","10-NOV-2013","10-NOV-2013 07:24","10-NOV-2013 07:24","10-NOV-2013 07:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
84836,"5456",0,"N",31,147,2033,204,"USD","","10-NOV-2013","","10-NOV-2013","10-NOV-2013 07:24","10-NOV-2013 07:24","10-NOV-2013 07:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
85124,"5463",0,"N",25,557,1233,204,"USD","","","","15-NOV-2013","15-NOV-2013 04:08","15-NOV-2013 04:08","15-NOV-2013 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
85540,"5470",0,"N",31,578,1275,204,"USD","","27-NOV-2013","","27-NOV-2013","27-NOV-2013 04:10","27-NOV-2013 04:10","27-NOV-2013 04:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
115567,"6061",0,"N",25,557,1233,204,"USD","","","","08-OCT-2015","30-OCT-2015 08:19","30-OCT-2015 08:19","30-OCT-2015 08:19","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
112811,"6042",0,"N",25,557,1233,204,"USD","","","","19-AUG-2015","29-SEP-2015 07:46","29-SEP-2015 07:46","29-SEP-2015 07:46","B2B","RECEIPT","API","45 Net (terms date + 45)",10003
100765,"5847",0,"N",57,11,15,209,"USD","","","","01-MAR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100766,"5848",0,"N",57,147,259,209,"USD","","","","01-MAR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100767,"5849",0,"N",57,1718,4081,209,"USD","","","","01-MAR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100768,"5850",0,"N",57,21,41,209,"USD","","","","01-MAR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100769,"5851",0,"N",57,21,41,209,"USD","","","","01-APR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100770,"5852",0,"N",57,11,15,209,"USD","","","","01-APR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100772,"5854",0,"N",57,1718,4081,209,"USD","","","","01-APR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100773,"5855",0,"N",57,21,41,209,"USD","","","","01-APR-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100774,"5856",0,"N",57,21,41,209,"USD","","","","01-MAY-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100775,"5857",0,"N",57,11,15,209,"USD","","","","01-MAY-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100776,"5858",0,"N",57,147,259,209,"USD","","","","01-MAY-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100777,"5859",0,"N",57,1718,4081,209,"USD","","","","01-MAY-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100778,"5860",0,"N",57,21,41,209,"USD","","","","01-MAY-2014","07-DEC-2014 02:23","07-DEC-2014 02:23","07-DEC-2014 02:23","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100780,"5862",0,"N",57,11,15,209,"USD","","","","01-JUN-2014","07-DEC-2014 02:23","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100781,"5863",0,"N",57,147,259,209,"USD","","","","01-JUN-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100782,"5864",0,"N",57,1718,4081,209,"USD","","","","01-JUN-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100783,"5865",0,"N",57,21,41,209,"USD","","","","01-JUN-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100784,"5866",0,"N",57,21,41,209,"USD","","","","01-JUL-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100785,"5867",0,"N",57,11,15,209,"USD","","","","01-JUL-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100787,"5869",0,"N",57,1718,4081,209,"USD","","","","01-JUL-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100788,"5870",0,"N",57,21,41,209,"USD","","","","01-JUL-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
98597,"5785",0,"N",31,578,1275,204,"USD","","02-NOV-2014","","02-NOV-2014","02-NOV-2014 08:45","02-NOV-2014 08:45","02-NOV-2014 08:45","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
100789,"5871",0,"N",57,21,41,209,"USD","","","","01-AUG-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100790,"5872",0,"N",57,11,15,209,"USD","","","","01-AUG-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100792,"5874",0,"N",57,1718,4081,209,"USD","","","","01-AUG-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100793,"5875",0,"N",57,21,41,209,"USD","","","","01-AUG-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100795,"5877",0,"N",57,11,15,209,"USD","","","","01-SEP-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104799,"5959",0,"N",25,147,2033,204,"USD","","","","04-MAR-2015","04-MAR-2015 03:27","04-MAR-2015 03:27","04-MAR-2015 03:27","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104800,"5960",0,"N",25,9,12,204,"USD","","","","04-MAR-2015","04-MAR-2015 03:27","04-MAR-2015 03:27","04-MAR-2015 03:27","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
104802,"5962",0,"N",57,11,15,209,"USD","","","","04-MAR-2015","07-MAR-2015 06:24","07-MAR-2015 06:24","07-MAR-2015 06:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104803,"5963",0,"N",57,147,259,209,"USD","","","","04-MAR-2015","07-MAR-2015 06:25","07-MAR-2015 06:25","07-MAR-2015 06:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
104804,"5964",0,"N",57,1718,4081,209,"USD","","","","04-MAR-2015","07-MAR-2015 06:25","07-MAR-2015 06:25","07-MAR-2015 06:25","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
106590,"5983",0,"N",25,9,12,204,"USD","","","","14-APR-2015","14-APR-2015 03:33","14-APR-2015 03:33","14-APR-2015 03:33","MANUAL","RECEIPT","API","30 Net (terms date + 30)",10002
86238,"5488",0,"N",31,415,1087,204,"USD","","12-DEC-2013","","12-DEC-2013","12-DEC-2013 03:54","12-DEC-2013 03:54","12-DEC-2013 03:54","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
86239,"5489",0,"N",31,415,1087,204,"USD","","12-DEC-2013","","12-DEC-2013","12-DEC-2013 03:54","12-DEC-2013 03:54","12-DEC-2013 03:54","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)",10003
84780,"5454",0,"N",25,557,1233,204,"USD","","","","09-NOV-2013","09-NOV-2013 04:08","09-NOV-2013 04:08","09-NOV-2013 04:08","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100796,"5878",0,"N",57,147,259,209,"USD","","","","01-SEP-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100797,"5879",0,"N",57,1718,4081,209,"USD","","","","01-SEP-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100798,"5880",0,"N",57,21,41,209,"USD","","","","01-SEP-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100799,"5881",0,"N",57,21,41,209,"USD","","","","01-OCT-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100800,"5882",0,"N",57,11,15,209,"USD","","","","01-OCT-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100801,"5883",0,"N",57,147,259,209,"USD","","","","01-OCT-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
100803,"5885",0,"N",57,21,41,209,"USD","","","","01-OCT-2014","07-DEC-2014 02:24","07-DEC-2014 02:24","07-DEC-2014 02:24","MANUAL","RECEIPT","API","45 Net (terms date + 45)",10003
