"PO_BLANKET_ID","PO_RELEASE_ID","PO_NUMBER","LATEST_REVISION","CANCEL_FLAG","PERSON_ID","SUPPLIER_ID","SUPPLIER_SITE_ID","GEOGRAPHY_ID","CURRENCY_CODE","CURRENCY_RATE_TYPE","CURRENCY_EXCHANGE_DATE","CURRENCY_EXCHANGE_RATE","CREATION_DATE","ORIG_APPROVAL_SUBMIT_DATE","ORIG_APPROVED_DATE","LATEST_APPROVED_DATE","TRANSMISSION_METHOD","PAY_ON_CODE","CREATION_METHOD","PAY_TERMS"
32839,61145,"4427-296",0,"N",57,11,15,207,"USD","","16-JAN-2011","","11-MAR-2012","11-MAR-2012 04:43","11-MAR-2012 04:43","11-MAR-2012 04:43","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61146,"4428-369",0,"N",57,147,259,207,"USD","","","","11-MAR-2012","11-MAR-2012 04:43","11-MAR-2012 04:43","11-MAR-2012 04:43","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61147,"4431-327",0,"N",57,22,42,207,"USD","","16-JAN-2011","","11-MAR-2012","11-MAR-2012 04:43","11-MAR-2012 04:43","11-MAR-2012 04:43","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61148,"4432-324",0,"N",57,5,6,207,"USD","","16-JAN-2011","","11-MAR-2012","11-MAR-2012 04:43","11-MAR-2012 04:43","11-MAR-2012 04:43","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61149,"4443-298",0,"N",57,21,41,207,"USD","","22-JAN-2011","","11-MAR-2012","11-MAR-2012 04:43","11-MAR-2012 04:43","11-MAR-2012 04:43","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,60990,"4427-294",0,"N",57,11,15,207,"USD","","16-JAN-2011","","09-MAR-2012","09-MAR-2012 08:42","09-MAR-2012 08:42","09-MAR-2012 08:42","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32841,60991,"4429-228",0,"N",57,147,259,207,"USD","","","","09-MAR-2012","09-MAR-2012 08:42","09-MAR-2012 08:42","09-MAR-2012 08:42","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,60993,"4431-325",0,"N",57,22,42,207,"USD","","16-JAN-2011","","09-MAR-2012","09-MAR-2012 08:42","09-MAR-2012 08:42","09-MAR-2012 08:42","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32845,60994,"4433-239",0,"N",57,5,6,207,"USD","","16-JAN-2011","","09-MAR-2012","09-MAR-2012 08:42","09-MAR-2012 08:42","09-MAR-2012 08:42","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32839,60728,"4427-291",0,"N",57,11,15,207,"USD","","16-JAN-2011","","03-MAR-2012","03-MAR-2012 04:51","03-MAR-2012 04:51","03-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,60729,"4428-363",0,"N",57,147,259,207,"USD","","","","03-MAR-2012","03-MAR-2012 04:51","03-MAR-2012 04:51","03-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,60730,"4431-323",0,"N",57,22,42,207,"USD","","16-JAN-2011","","03-MAR-2012","03-MAR-2012 04:51","03-MAR-2012 04:51","03-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,60731,"4432-320",0,"N",57,5,6,207,"USD","","16-JAN-2011","","03-MAR-2012","03-MAR-2012 04:51","03-MAR-2012 04:51","03-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,60732,"4443-285",0,"N",57,21,41,207,"USD","","22-JAN-2011","","03-MAR-2012","03-MAR-2012 04:51","03-MAR-2012 04:51","03-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,60802,"4428-364",0,"N",57,147,259,207,"USD","","","","04-MAR-2012","04-MAR-2012 06:15","04-MAR-2012 06:15","04-MAR-2012 06:15","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,60804,"4432-321",0,"N",57,5,6,207,"USD","","16-JAN-2011","","04-MAR-2012","04-MAR-2012 06:15","04-MAR-2012 06:15","04-MAR-2012 06:15","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,60805,"4443-286",0,"N",57,21,41,207,"USD","","22-JAN-2011","","04-MAR-2012","04-MAR-2012 06:15","04-MAR-2012 06:15","04-MAR-2012 06:15","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,60996,"4443-294",0,"N",57,21,41,207,"USD","","22-JAN-2011","","09-MAR-2012","09-MAR-2012 08:42","09-MAR-2012 08:42","09-MAR-2012 08:42","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,61257,"4443-300",0,"N",57,21,41,207,"USD","","22-JAN-2011","","14-MAR-2012","14-MAR-2012 04:19","14-MAR-2012 04:19","14-MAR-2012 04:19","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,60956,"4427-293",0,"N",57,11,15,207,"USD","","16-JAN-2011","","08-MAR-2012","08-MAR-2012 04:49","08-MAR-2012 04:49","08-MAR-2012 04:49","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,60957,"4428-367",0,"N",57,147,259,207,"USD","","","","08-MAR-2012","08-MAR-2012 04:49","08-MAR-2012 04:49","08-MAR-2012 04:49","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32845,60959,"4433-238",0,"N",57,5,6,207,"USD","","16-JAN-2011","","08-MAR-2012","08-MAR-2012 04:49","08-MAR-2012 04:49","08-MAR-2012 04:49","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,60960,"4443-292",0,"N",57,21,41,207,"USD","","22-JAN-2011","","08-MAR-2012","08-MAR-2012 04:49","08-MAR-2012 04:49","08-MAR-2012 04:49","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,61061,"4443-295",0,"N",57,21,41,207,"USD","","22-JAN-2011","","10-MAR-2012","10-MAR-2012 05:56","10-MAR-2012 05:56","10-MAR-2012 05:56","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61065,"4427-295",0,"N",57,11,15,207,"USD","","16-JAN-2011","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61066,"4428-368",0,"N",57,147,259,207,"USD","","","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,61067,"4429-229",0,"N",57,147,259,207,"USD","","","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61068,"4431-326",0,"N",57,22,42,207,"USD","","16-JAN-2011","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32845,61069,"4433-240",0,"N",57,5,6,207,"USD","","16-JAN-2011","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61070,"4443-296",0,"N",57,21,41,207,"USD","","22-JAN-2011","","10-MAR-2012","10-MAR-2012 05:58","10-MAR-2012 05:58","10-MAR-2012 05:58","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61248,"4427-297",0,"N",57,11,15,207,"USD","","16-JAN-2011","","14-MAR-2012","14-MAR-2012 04:16","14-MAR-2012 04:16","14-MAR-2012 04:16","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32841,61249,"4429-230",0,"N",57,147,259,207,"USD","","","","14-MAR-2012","14-MAR-2012 04:16","14-MAR-2012 04:16","14-MAR-2012 04:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61251,"4431-328",0,"N",57,22,42,207,"USD","","16-JAN-2011","","14-MAR-2012","14-MAR-2012 04:16","14-MAR-2012 04:16","14-MAR-2012 04:16","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32845,61252,"4433-241",0,"N",57,5,6,207,"USD","","16-JAN-2011","","14-MAR-2012","14-MAR-2012 04:16","14-MAR-2012 04:16","14-MAR-2012 04:16","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61253,"4443-299",0,"N",57,21,41,207,"USD","","22-JAN-2011","","14-MAR-2012","14-MAR-2012 04:16","14-MAR-2012 04:16","14-MAR-2012 04:16","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,60608,"4443-283",0,"N",57,21,41,207,"USD","","22-JAN-2011","","02-MAR-2012","02-MAR-2012 04:32","02-MAR-2012 04:32","02-MAR-2012 04:32","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,60721,"4428-362",0,"N",57,147,259,207,"USD","","","","03-MAR-2012","03-MAR-2012 04:48","03-MAR-2012 04:48","03-MAR-2012 04:48","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,60723,"4432-319",0,"N",57,5,6,207,"USD","","16-JAN-2011","","03-MAR-2012","03-MAR-2012 04:48","03-MAR-2012 04:48","03-MAR-2012 04:48","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,60724,"4443-284",0,"N",57,21,41,207,"USD","","22-JAN-2011","","03-MAR-2012","03-MAR-2012 04:48","03-MAR-2012 04:48","03-MAR-2012 04:48","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61327,"4427-298",0,"N",57,11,15,207,"USD","","16-JAN-2011","","15-MAR-2012","15-MAR-2012 04:51","15-MAR-2012 04:51","15-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61328,"4428-370",0,"N",57,147,259,207,"USD","","","","15-MAR-2012","15-MAR-2012 04:51","15-MAR-2012 04:51","15-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61330,"4431-329",0,"N",57,22,42,207,"USD","","16-JAN-2011","","15-MAR-2012","15-MAR-2012 04:51","15-MAR-2012 04:51","15-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61331,"4432-325",0,"N",57,5,6,207,"USD","","16-JAN-2011","","15-MAR-2012","15-MAR-2012 04:51","15-MAR-2012 04:51","15-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61332,"4443-301",0,"N",57,21,41,207,"USD","","22-JAN-2011","","15-MAR-2012","15-MAR-2012 04:51","15-MAR-2012 04:51","15-MAR-2012 04:51","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,61334,"4443-302",0,"N",57,21,41,207,"USD","","22-JAN-2011","","15-MAR-2012","15-MAR-2012 06:45","15-MAR-2012 06:30","15-MAR-2012 06:46","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,61342,"4443-303",0,"N",57,21,41,207,"USD","","22-JAN-2011","","15-MAR-2012","15-MAR-2012 08:17","15-MAR-2012 08:17","15-MAR-2012 08:17","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,61343,"4443-304",0,"N",57,21,41,207,"USD","","22-JAN-2011","","15-MAR-2012","15-MAR-2012 08:17","15-MAR-2012 08:17","15-MAR-2012 08:17","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,62016,"4443-313",0,"N",57,21,41,207,"USD","","22-JAN-2011","","29-MAR-2012","29-MAR-2012 07:56","29-MAR-2012 07:17","29-MAR-2012 07:56","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,62157,"4428-382",0,"N",57,147,259,207,"USD","","","","31-MAR-2012","31-MAR-2012 05:14","31-MAR-2012 05:14","31-MAR-2012 05:14","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,62159,"4432-335",0,"N",57,5,6,207,"USD","","16-JAN-2011","","31-MAR-2012","31-MAR-2012 05:14","31-MAR-2012 05:14","31-MAR-2012 05:14","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32844,62161,"4432-336",0,"N",57,5,6,207,"USD","","16-JAN-2011","","31-MAR-2012","31-MAR-2012 05:14","31-MAR-2012 05:14","31-MAR-2012 05:14","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32840,61997,"4428-379",0,"N",57,147,259,207,"USD","","","","29-MAR-2012","29-MAR-2012 06:48","29-MAR-2012 06:48","29-MAR-2012 06:48","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,61999,"4432-332",0,"N",57,5,6,207,"USD","","16-JAN-2011","","29-MAR-2012","29-MAR-2012 06:48","29-MAR-2012 06:48","29-MAR-2012 06:48","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62000,"4443-311",0,"N",57,21,41,207,"USD","","22-JAN-2011","","29-MAR-2012","29-MAR-2012 06:48","29-MAR-2012 06:48","29-MAR-2012 06:48","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61439,"4427-300",0,"N",57,11,15,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:44","16-MAR-2012 06:44","16-MAR-2012 06:44","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61440,"4428-372",0,"N",57,147,259,207,"USD","","","","16-MAR-2012","16-MAR-2012 06:44","16-MAR-2012 06:44","16-MAR-2012 06:44","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61442,"4431-331",0,"N",57,22,42,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:44","16-MAR-2012 06:44","16-MAR-2012 06:44","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61443,"4432-327",0,"N",57,5,6,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:44","16-MAR-2012 06:44","16-MAR-2012 06:44","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61444,"4443-306",0,"N",57,21,41,207,"USD","","22-JAN-2011","","16-MAR-2012","16-MAR-2012 06:44","16-MAR-2012 06:44","16-MAR-2012 06:44","MANUAL","RECEIPT","WORKFLOW","Immediate"
32843,61433,"4431-330",0,"N",57,22,42,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:42","16-MAR-2012 06:42","16-MAR-2012 06:42","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61434,"4432-326",0,"N",57,5,6,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:42","16-MAR-2012 06:42","16-MAR-2012 06:42","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32845,61435,"4433-242",0,"N",57,5,6,207,"USD","","16-JAN-2011","","16-MAR-2012","16-MAR-2012 06:42","16-MAR-2012 06:42","16-MAR-2012 06:42","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61436,"4443-305",0,"N",57,21,41,207,"USD","","22-JAN-2011","","16-MAR-2012","16-MAR-2012 06:42","16-MAR-2012 06:42","16-MAR-2012 06:42","MANUAL","RECEIPT","WORKFLOW","Immediate"
32844,61677,"4432-329",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAR-2012","24-MAR-2012 07:26","24-MAR-2012 07:26","24-MAR-2012 07:26","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32839,61840,"4427-301",0,"N",57,11,15,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61841,"4428-376",0,"N",57,147,259,207,"USD","","","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,61842,"4429-233",0,"N",57,147,259,207,"USD","","","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61843,"4431-333",0,"N",57,22,42,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32845,61844,"4433-244",0,"N",57,5,6,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61845,"4443-308",0,"N",57,21,41,207,"USD","","22-JAN-2011","","25-MAR-2012","25-MAR-2012 11:18","25-MAR-2012 11:18","25-MAR-2012 11:18","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,61831,"4428-375",0,"N",57,147,259,207,"USD","","","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,61832,"4429-232",0,"N",57,147,259,207,"USD","","","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61834,"4431-332",0,"N",57,22,42,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61835,"4432-330",0,"N",57,5,6,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32845,61836,"4433-243",0,"N",57,5,6,207,"USD","","16-JAN-2011","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61837,"4443-307",0,"N",57,21,41,207,"USD","","22-JAN-2011","","25-MAR-2012","25-MAR-2012 11:16","25-MAR-2012 11:16","25-MAR-2012 11:16","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,62070,"4427-305",0,"N",57,11,15,207,"USD","","16-JAN-2011","","30-MAR-2012","30-MAR-2012 09:28","30-MAR-2012 09:28","30-MAR-2012 09:28","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,62071,"4428-381",0,"N",57,147,259,207,"USD","","","","30-MAR-2012","30-MAR-2012 09:28","30-MAR-2012 09:28","30-MAR-2012 09:28","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,62073,"4431-336",0,"N",57,22,42,207,"USD","","16-JAN-2011","","30-MAR-2012","30-MAR-2012 09:28","30-MAR-2012 09:28","30-MAR-2012 09:28","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,62074,"4432-334",0,"N",57,5,6,207,"USD","","16-JAN-2011","","30-MAR-2012","30-MAR-2012 09:28","30-MAR-2012 09:28","30-MAR-2012 09:28","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62075,"4443-314",0,"N",57,21,41,207,"USD","","22-JAN-2011","","30-MAR-2012","30-MAR-2012 09:28","30-MAR-2012 09:28","30-MAR-2012 09:28","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,62231,"4443-316",0,"N",57,21,41,207,"USD","","22-JAN-2011","","01-APR-2012","01-APR-2012 05:32","01-APR-2012 05:32","01-APR-2012 05:32","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,62323,"4428-384",0,"N",57,147,259,207,"USD","","","","04-APR-2012","04-APR-2012 10:24","04-APR-2012 10:24","04-APR-2012 10:24","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,62325,"4432-338",0,"N",57,5,6,207,"USD","","16-JAN-2011","","04-APR-2012","04-APR-2012 10:24","04-APR-2012 10:24","04-APR-2012 10:24","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62326,"4443-317",0,"N",57,21,41,207,"USD","","22-JAN-2011","","04-APR-2012","04-APR-2012 10:24","04-APR-2012 10:24","04-APR-2012 10:24","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,62398,"4427-306",0,"N",57,11,15,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,62399,"4428-385",0,"N",57,147,259,207,"USD","","","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,62400,"4429-236",0,"N",57,147,259,207,"USD","","","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,62402,"4431-337",0,"N",57,22,42,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,62403,"4432-339",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32845,62404,"4433-247",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62405,"4443-319",0,"N",57,21,41,207,"USD","","22-JAN-2011","","05-APR-2012","05-APR-2012 05:39","05-APR-2012 05:39","05-APR-2012 05:39","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,62225,"4428-383",0,"N",57,147,259,207,"USD","","","","01-APR-2012","01-APR-2012 05:28","01-APR-2012 05:28","01-APR-2012 05:28","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,62227,"4432-337",0,"N",57,5,6,207,"USD","","16-JAN-2011","","01-APR-2012","01-APR-2012 05:28","01-APR-2012 05:28","01-APR-2012 05:28","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62228,"4443-315",0,"N",57,21,41,207,"USD","","22-JAN-2011","","01-APR-2012","01-APR-2012 05:28","01-APR-2012 05:28","01-APR-2012 05:28","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,62420,"4443-320",0,"N",57,21,41,207,"USD","","22-JAN-2011","","05-APR-2012","05-APR-2012 07:05","05-APR-2012 07:05","05-APR-2012 07:05","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,62424,"4427-307",0,"N",57,11,15,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,62425,"4428-386",0,"N",57,147,259,207,"USD","","","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,62426,"4429-237",0,"N",57,147,259,207,"USD","","","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,62428,"4431-338",0,"N",57,22,42,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32845,62429,"4433-248",0,"N",57,5,6,207,"USD","","16-JAN-2011","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,62430,"4443-321",0,"N",57,21,41,207,"USD","","22-JAN-2011","","05-APR-2012","05-APR-2012 07:08","05-APR-2012 07:08","05-APR-2012 07:08","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61919,"4427-303",0,"N",57,11,15,207,"USD","","16-JAN-2011","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
32840,61920,"4428-377",0,"N",57,147,259,207,"USD","","","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32841,61921,"4429-234",0,"N",57,147,259,207,"USD","","","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32843,61923,"4431-334",0,"N",57,22,42,207,"USD","","16-JAN-2011","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","4/10, 3/20, 2/30 Net  60"
32844,61924,"4432-331",0,"N",57,5,6,207,"USD","","16-JAN-2011","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32845,61925,"4433-245",0,"N",57,5,6,207,"USD","","16-JAN-2011","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32984,61926,"4443-309",0,"N",57,21,41,207,"USD","","22-JAN-2011","","28-MAR-2012","28-MAR-2012 11:08","28-MAR-2012 11:08","28-MAR-2012 11:08","MANUAL","RECEIPT","WORKFLOW","Immediate"
32984,62330,"4443-318",0,"N",57,21,41,207,"USD","","22-JAN-2011","","04-APR-2012","04-APR-2012 10:26","04-APR-2012 10:26","04-APR-2012 10:26","MANUAL","RECEIPT","WORKFLOW","Immediate"
32840,61674,"4428-374",0,"N",57,147,259,207,"USD","","","","24-MAR-2012","24-MAR-2012 07:26","24-MAR-2012 07:26","24-MAR-2012 07:26","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32840,61670,"4428-373",0,"N",57,147,259,207,"USD","","","","24-MAR-2012","24-MAR-2012 07:25","24-MAR-2012 07:25","24-MAR-2012 07:25","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32844,61672,"4432-328",0,"N",57,5,6,207,"USD","","16-JAN-2011","","24-MAR-2012","24-MAR-2012 07:25","24-MAR-2012 07:25","24-MAR-2012 07:25","MANUAL","RECEIPT","WORKFLOW","2/10 NET 30"
32840,61931,"4428-378",0,"N",57,147,259,207,"USD","","","","28-MAR-2012","28-MAR-2012 11:10","28-MAR-2012 11:10","28-MAR-2012 11:10","MANUAL","RECEIPT","WORKFLOW","45 Net (terms date + 45)"
32984,61933,"4443-310",0,"N",57,21,41,207,"USD","","22-JAN-2011","","28-MAR-2012","28-MAR-2012 11:10","28-MAR-2012 11:10","28-MAR-2012 11:10","MANUAL","RECEIPT","WORKFLOW","Immediate"
32839,61909,"4427-302",0,"N",57,11,15,207,"USD","","16-JAN-2011","","28-MAR-2012","28-MAR-2012 06:06","28-MAR-2012 06:06","28-MAR-2012 06:06","MANUAL","RECEIPT","WORKFLOW","2/10 Net 45"
