RECORD_TYPE:PURCHASE_ORDER_SHIPMENTS,PO_ID,LINE_ID,SHIPMENT_ID,CATEGORY_ID,CANCEL_FLAG,UOM,AMOUNT,QTY,GEOGRAPHY_ID,CONTRACT_ID,CONTRACT_LINE_ID,CONTRACT_PRICE_BREAK,ORIGINAL_DUE_DATE,LATEST_DUE_DATE,SHIPMENT_LINE
PURCHASE_ORDER_SHIPMENTS,93476,150210,222309,14833,N,Currency,50000,1,2005,,,,16-Jul-07,16-Jul-07,6
PURCHASE_ORDER_SHIPMENTS,93476,150210,222310,14833,N,Currency,50000,1,2005,,,,16-Jul-07,16-Jul-07,7
PURCHASE_ORDER_SHIPMENTS,93476,150210,222311,14833,N,Currency,50000,1,2005,,,,17-Sep-07,17-Sep-07,8
PURCHASE_ORDER_SHIPMENTS,93476,150210,222312,14833,N,Currency,50000,1,2005,,,,17-Sep-07,17-Sep-07,9
PURCHASE_ORDER_SHIPMENTS,93476,150210,222313,14833,N,Currency,100000,1,2005,,,,13-Aug-07,13-Aug-07,10
PURCHASE_ORDER_SHIPMENTS,93476,150210,222314,14833,N,Currency,70000,1,2005,,,,24-Sep-07,24-Sep-07,11
PURCHASE_ORDER_SHIPMENTS,93476,150210,222315,14833,N,Currency,20000,1,2005,,,,24-Sep-07,24-Sep-07,12
PURCHASE_ORDER_SHIPMENTS,93518,150252,222395,1354,N,Week,468000,18,20795,,,,16-Jun-07,16-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93519,150253,222403,1,N,Each,501,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93563,150304,222442,36,N,Each,21070,43,20795,,,,19-Jun-07,19-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93053,149522,221136,2757,N,Each,15000,100,207,,,,4-Jun-07,4-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93665,150462,222602,36,N,Each,12600,252,20795,,,,20-Jun-07,20-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93260,149857,221770,2757,N,Each,15000,100,207,,,,11-Jun-07,11-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93200,149804,221597,14833,N,Currency,50000,1,2005,,,,,,0
PURCHASE_ORDER_SHIPMENTS,93200,149804,221598,14833,N,Currency,20000,1,2005,,,,11-Jun-07,11-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93200,149804,221599,14833,N,Currency,50000,1,2005,,,,11-Jun-07,11-Jun-07,2
PURCHASE_ORDER_SHIPMENTS,93200,149804,221600,14833,N,Currency,10000,1,2005,,,,11-Jun-07,11-Jun-07,3
PURCHASE_ORDER_SHIPMENTS,93200,149804,221601,14833,N,Currency,10000,1,2005,,,,11-Jun-07,11-Jun-07,4
PURCHASE_ORDER_SHIPMENTS,93200,149804,221602,14833,N,Currency,50000,1,2005,,,,16-Jul-07,16-Jul-07,5
PURCHASE_ORDER_SHIPMENTS,93200,149804,221603,14833,N,Currency,50000,1,2005,,,,16-Jul-07,16-Jul-07,6
PURCHASE_ORDER_SHIPMENTS,93200,149804,221604,14833,N,Currency,50000,1,2005,,,,16-Jul-07,16-Jul-07,7
PURCHASE_ORDER_SHIPMENTS,93200,149804,221605,14833,N,Currency,50000,1,2005,,,,17-Sep-07,17-Sep-07,8
PURCHASE_ORDER_SHIPMENTS,93200,149804,221606,14833,N,Currency,50000,1,2005,,,,17-Sep-07,17-Sep-07,9
PURCHASE_ORDER_SHIPMENTS,93200,149804,221607,14833,N,Currency,100000,1,2005,,,,13-Aug-07,13-Aug-07,10
PURCHASE_ORDER_SHIPMENTS,93200,149804,221608,14833,N,Currency,70000,1,2005,,,,24-Sep-07,24-Sep-07,11
PURCHASE_ORDER_SHIPMENTS,93624,150367,222505,2757,N,Each,15000,100,207,,,,19-Jun-07,19-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93200,149804,221609,14833,N,Currency,20000,1,2005,,,,24-Sep-07,24-Sep-07,12
PURCHASE_ORDER_SHIPMENTS,93200,149804,221610,14833,N,Currency,50000,1,2005,,,,13-Aug-07,13-Aug-07,13
PURCHASE_ORDER_SHIPMENTS,93200,149804,221611,14833,N,Currency,50000,1,2005,,,,13-Aug-07,13-Aug-07,14
PURCHASE_ORDER_SHIPMENTS,93200,149804,221612,14833,N,Currency,50000,1,2005,,,,24-Sep-07,24-Sep-07,15
PURCHASE_ORDER_SHIPMENTS,93350,150019,222029,1,N,Each,260,10,1996,,,,13-Jun-07,13-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93350,150020,222030,1,N,Each,300,50,1996,,,,13-Jun-07,13-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93350,150021,222031,1,N,Each,550,50,1996,,,,13-Jun-07,13-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93350,150022,222032,1,N,Each,220,20,1996,,,,13-Jun-07,13-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93437,150157,222251,1,N,Each,3095,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93116,149609,221383,1,N,Each,2615,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93237,149830,221734,21,N,Each,95000,38,20795,,,,9-Jun-07,9-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93238,149831,221735,21,N,Each,40500,27,20795,,,,9-Jun-07,9-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93239,149832,221741,1,N,Each,35980,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93240,149833,221742,1,N,EA,904,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93156,149709,221474,1354,N,Week,360000,14.4,20795,,,,8-Jun-07,8-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93010,149405,221020,1354,N,Week,93600,3.6,20795,,,,2-Jun-07,2-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93055,149526,221192,1353,N,HRS,462000,1320,20795,,,,5-Jun-07,5-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93056,149527,221198,1353,N,HRS,57600,144,20795,,,,5-Jun-07,5-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93094,149563,221290,1,N,EA,850,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,93900,150771,223010,1353,N,HRS,88200,196,20795,,,,26-Jun-07,26-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,94103,151264,223665,2757,N,Each,15000,100,207,,,,2-Jul-07,2-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,93816,150667,222899,30,N,Each,47450,50,20795,,,,23-Jun-07,23-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,94083,151084,223465,1354,N,Week,104000,4,20795,,,,1-Jul-07,1-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,93880,150731,222970,2757,N,Each,15000,100,207,,,,25-Jun-07,25-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,94042,151003,223324,2757,N,Each,15000,100,207,,,,28-Jun-07,28-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,93901,150772,223011,1354,N,Week,280800,10.8,20795,,,,26-Jun-07,26-Jun-07,1
PURCHASE_ORDER_SHIPMENTS,94326,151616,224265,21,N,Each,92500,37,20795,,,,7-Jul-07,7-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94327,151617,224266,21,N,Each,39000,26,20795,,,,7-Jul-07,7-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94325,151615,224264,1354,N,Week,400000,16,20795,,,,7-Jul-07,7-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94328,151618,224270,1,N,Each,35856,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94329,151619,224271,1,N,EA,819,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94330,151620,224272,1,N,Each,2520,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94331,151621,224273,1,N,Each,34669,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94336,151631,224283,2757,N,Each,15000,100,207,,,,9-Jul-07,9-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94517,151842,224767,2757,N,Each,15000,100,207,,,,12-Jul-07,12-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94437,151732,224548,1,N,Each,3045,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94438,151733,224549,1,N,Each,2982,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94497,151832,224637,1,N,Each,200,10,1996,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151833,224638,1,N,Each,125,50,1996,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151834,224639,1,N,Each,250,50,1996,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151835,224640,1,N,Each,100,20,1996,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94223,151384,223925,1353,N,HRS,515200,1472,20795,,,,6-Jul-07,6-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94224,151385,223926,1353,N,HRS,64400,161,20795,,,,6-Jul-07,6-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151836,224641,1,N,Each,200,10,1997,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151837,224642,1,N,Each,125,50,1997,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151838,224643,1,N,Each,250,50,1997,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94497,151839,224644,1,N,Each,100,20,1997,,,,11-Jul-07,11-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94823,152339,225541,36,N,Each,23520,48,20795,,,,19-Jul-07,19-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94824,152340,225542,36,N,Each,14000,280,20795,,,,20-Jul-07,20-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94841,152343,225547,2757,N,Each,15000,100,207,,,,27-Jul-07,27-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94677,152114,225189,1354,N,Week,520000,20,20795,,,,17-Jul-07,17-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94694,152127,225201,2757,N,Each,15000,100,207,,,,17-Jul-07,17-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94678,152115,225193,1,N,EA,871,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94861,152363,225587,30,N,Each,53144,56,20795,,,,26-Jul-07,26-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94862,152364,225588,1354,N,Week,312000,12,20795,,,,25-Jul-07,25-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,94737,152175,225289,1,N,Each,483,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,94863,152365,225589,1353,N,HRS,98550,219,20795,,,,26-Jul-07,26-Jul-07,1
PURCHASE_ORDER_SHIPMENTS,95195,152784,226140,26,N,Hour,270,6,2005,53531,65789,,3-Aug-07,3-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95220,152847,226260,1,N,Each,2524,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95096,152705,226036,1354,N,Week,101400,3.9,20795,,,,2-Aug-07,2-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95046,152655,225966,2757,N,Each,15000,100,207,,,,1-Aug-07,1-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95359,153096,226650,1354,N,Week,390000,15.6,20795,,,,8-Aug-07,8-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95360,153097,226654,1,N,EA,820,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95361,153098,226655,1,N,Each,34724,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95280,152993,226428,1353,N,HRS,62400,156,20795,,,,7-Aug-07,7-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95281,152994,226429,1353,N,HRS,498400,1424,20795,,,,7-Aug-07,7-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95238,152927,226338,2757,N,Each,15000,100,207,,,,6-Aug-07,6-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95282,152995,226433,1,N,Each,35912,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95459,153236,226850,36,N,Each,831,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95459,153237,226851,36,N,Each,831,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95460,153238,226852,36,N,Each,249.95,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95461,153239,226853,36,N,Each,264,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95461,153240,226854,36,N,Each,25,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95461,153241,226855,36,N,Each,797,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95462,153242,226856,36,N,Each,72,100,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95463,153243,226857,36,N,Each,129.14,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95464,153244,226858,36,N,Each,87.03,9,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95465,153245,226861,2658,N,Currency,800,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95466,153246,226862,2117,N,Currency,1000,1,204,,,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95467,153247,226863,36,N,EA,3540,10,1634,83988,134240,,12-Aug-07,12-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95520,153297,226936,1,N,Each,3050,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95521,153298,226937,1,N,EA,873,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95565,153403,227062,1,N,Each,2987,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95725,153614,227287,3117,N,Currency,1000,1,204,,,,,,0
PURCHASE_ORDER_SHIPMENTS,95725,153614,227288,3117,N,Currency,2000,1,204,,,,15-Aug-07,15-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95725,153614,227289,3117,N,Day,4000,10,204,,,,15-Aug-07,15-Aug-07,2
PURCHASE_ORDER_SHIPMENTS,95725,153614,227290,3117,N,Currency,4000,1,204,,,,15-Aug-07,15-Aug-07,3
PURCHASE_ORDER_SHIPMENTS,95602,153464,227137,1,N,Each,250.1,10,1996,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153465,227138,1,N,Each,250.5,50,1996,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153466,227139,1,N,Each,500.5,50,1996,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153467,227140,1,N,Each,200.2,20,1996,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153468,227141,1,N,Each,250.1,10,1997,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153469,227142,1,N,Each,250.5,50,1997,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153470,227143,1,N,Each,500.5,50,1997,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95602,153471,227144,1,N,Each,200.2,20,1997,,,,13-Aug-07,13-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95826,153715,227411,1,N,Each,20550,50,204,,,,15-Sep-07,15-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,95808,153697,227394,1354,N,Week,507000,19.5,20795,,,,17-Aug-07,17-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95874,153835,227680,36,N,Each,23030,47,20795,,,,18-Aug-07,18-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95875,153836,227681,36,N,Each,13600,272,20795,,,,21-Aug-07,21-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95989,153973,227835,32,N,Each,3450,1000,207,,,,23-Aug-07,23-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,96068,154072,227931,30,N,Each,52195,55,20795,,,,24-Aug-07,24-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,95876,153837,227685,1,N,Each,484,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,95988,153972,227832,32,N,Each,17850,3500,207,,,,23-Aug-07,23-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,96195,154320,228202,1,N,Each,1107.86,1,207,,,,29-Aug-07,29-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,96206,154331,228233,2757,N,Each,15000,100,207,,,,29-Aug-07,29-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,96299,154500,228442,1354,N,Week,101400,3.9,20795,,,,1-Sep-07,1-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96310,154581,228526,2757,N,Each,15000,100,207,,,,4-Sep-07,4-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96192,154297,228179,1,N,Each,1107.86,1,207,,,,29-Aug-07,29-Aug-07,1
PURCHASE_ORDER_SHIPMENTS,96422,154718,229199,1,N,Each,36805,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96423,154719,229200,1,N,Each,2587,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96522,154915,229635,1353,N,HRS,498400,1424,20795,,,,8-Sep-07,8-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96524,154917,229637,1353,N,HRS,62000,155,20795,,,,8-Sep-07,8-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96523,154916,229636,1354,N,Week,390000,15.6,20795,,,,8-Sep-07,8-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96525,154918,229638,1,N,EA,841,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96526,154919,229639,1,N,Each,35588,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96567,154992,229713,1,N,Each,252.5,10,1996,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154993,229714,1,N,Each,262.5,50,1996,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154994,229715,1,N,Each,512.5,50,1996,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154995,229716,1,N,Each,205,20,1996,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154996,229717,1,N,Each,252.5,10,1997,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154997,229718,1,N,Each,262.5,50,1997,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154998,229719,1,N,Each,512.5,50,1997,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96567,154999,229720,1,N,Each,205,20,1997,,,,10-Sep-07,10-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96792,155404,230394,36,N,Each,13550,271,20795,,,,20-Sep-07,20-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96692,155281,230175,1354,N,Week,507000,19.5,20795,,,,18-Sep-07,18-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96729,155321,230274,36,N,Each,23030,47,20795,,,,19-Sep-07,19-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96730,155322,230278,1,N,Each,496,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96693,155282,230179,1,N,Each,3125,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96694,155283,230180,1,N,EA,895,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96695,155284,230181,1,N,Each,3061,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,96708,155300,230189,2757,N,Each,15000,100,207,,,,18-Sep-07,18-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96933,155625,230673,1353,N,HRS,94500,210,20795,,,,28-Sep-07,28-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,97024,155884,231016,1354,N,Week,111800,4.3,20795,,,,2-Oct-07,2-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,96931,155623,230671,1354,N,Week,304200,11.7,20795,,,,25-Sep-07,25-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,96932,155624,230672,30,N,Each,51246,54,20795,,,,28-Sep-07,28-Sep-07,1
PURCHASE_ORDER_SHIPMENTS,97039,155943,231071,2757,N,Each,15000,100,207,,,,2-Oct-07,2-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97338,156356,231823,1353,N,HRS,69200,173,20795,,,,9-Oct-07,9-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97294,156310,231713,2757,N,Each,15000,100,207,,,,8-Oct-07,8-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97224,156157,231505,1354,N,Week,430000,17.2,20795,,,,6-Oct-07,6-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97225,156158,231509,1,N,Each,2580,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97419,156436,232023,1,N,Each,3118,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97420,156437,232024,1,N,EA,892,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97421,156438,232025,1,N,Each,3053,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97340,156359,231826,1,N,Each,35499,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97341,156358,231825,1,N,EA,839,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97339,156357,231824,1353,N,HRS,554400,1584,20795,,,,9-Oct-07,9-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97395,156411,231920,1,N,Each,36714,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,97627,156775,232733,1354,N,Week,559000,21.5,20795,,,,17-Oct-07,17-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97732,156922,233064,36,N,Each,25480,52,20795,,,,19-Oct-07,19-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97733,156923,233074,1,N,Each,495,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,98014,157309,233699,30,N,Each,56940,60,20795,,,,24-Oct-07,24-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98097,157415,233893,1354,N,Week,335400,12.9,20795,,,,25-Oct-07,25-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98075,157393,233791,2757,N,Each,15000,100,207,,,,24-Oct-07,24-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157594,234312,1,N,Each,252.5,10,1996,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157595,234313,1,N,Each,262.5,50,1996,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157596,234314,1,N,Each,512.5,50,1996,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157597,234315,1,N,Each,205,20,1996,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157598,234316,1,N,Each,252.5,10,1997,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157599,234317,1,N,Each,262.5,50,1997,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157600,234318,1,N,Each,512.5,50,1997,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98216,157601,234319,1,N,Each,205,20,1997,,,,29-Oct-07,29-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,97810,157080,233302,36,N,Each,15200,304,20795,,,,20-Oct-07,20-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98096,157414,233892,1353,N,HRS,106200,236,20795,,,,25-Oct-07,25-Oct-07,1
PURCHASE_ORDER_SHIPMENTS,98817,158265,235527,1,N,Each,2461,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,98957,158405,235766,1,N,Each,35019,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,98597,158025,234963,1354,N,Week,101400,3.9,20795,,,,2-Nov-07,2-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,98457,157885,234763,2757,N,Each,15000,100,207,,,,1-Nov-07,1-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99317,158805,236495,1353,N,HRS,62000,155,20795,,,,10-Nov-07,10-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99318,158806,236496,1353,N,HRS,495600,1416,20795,,,,10-Nov-07,10-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99319,158807,236500,1,N,EA,800,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99320,158808,236501,1,N,Each,2974,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99321,158809,236502,1,N,EA,851,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99322,158810,236503,1,N,Each,472,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99323,158811,236504,1,N,Each,2912,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99197,158685,236327,21,N,Each,90000,36,20795,,,,9-Nov-07,9-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99198,158686,236328,21,N,Each,39000,26,20795,,,,9-Nov-07,9-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99097,158565,236047,1354,N,Week,390000,15.6,20795,,,,8-Nov-07,8-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99098,158566,236051,1,N,Each,33860,1,204,,,,,,1
PURCHASE_ORDER_SHIPMENTS,99557,159085,237187,2757,N,Each,15000,100,207,,,,15-Nov-07,15-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99860,159393,237732,36,N,Each,13550,271,20795,,,,20-Nov-07,20-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158885,236767,1,N,Each,242.5,10,1996,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158886,236768,1,N,Each,212.5,50,1996,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158887,236769,1,N,Each,462.5,50,1996,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158888,236770,1,N,Each,185,20,1996,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158889,236771,1,N,Each,242.5,10,1997,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158890,236772,1,N,Each,212.5,50,1997,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158891,236773,1,N,Each,212.5,50,1997,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99397,158892,236774,1,N,Each,185,20,1997,,,,13-Nov-07,13-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99778,159308,237587,36,N,Each,23030,47,20795,,,,17-Nov-07,17-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,99779,159309,237588,1354,N,Week,507000,19.5,20795,,,,17-Nov-07,17-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100122,159736,238383,30,N,Each,51246,54,20795,,,,26-Nov-07,26-Nov-07,1
PURCHASE_ORDER_SHIPMENTS,100123,159737,238384,1354,N,Week,304200,11.7,20795,,,,24-Nov-07,24-Nov-07,1
