"INVOICE_ACCOUNTING_ID","INVOICE_ID","INVOICE_LINE_NUMBER","ACCOUNTING_LINE_NUMBER","CHARGE_DATE","COA_ACCOUNT_ID","LINE_TYPE","CURRENCY_AMOUNT","EXCHANGE_RATE_DATE","EXCHANGE_RATE","CURRENCY_RATE_TYPE","AMOUNT","CANCEL_FLAG","BASE_IPV","EXCHANGE_RATE_VARIANCE","CURRENCY_IPV","QUANTITY_VARIANCE","BASE_QUANTITY_VARIANCE","AMOUNT_VARIANCE","BASE_AMOUNT_VARIANCE","DESCRIPTION","MATCHED_PO_ACCOUNTING_ID","MATCHED_RECEIPT_LINE_ID","IS_REVERSED","PARENT_REVERSAL_ID","CORRECTED_INVOICE_DIST_ID","CHARGE_APPLICABLE_TO_DIST_ID","CORRECTED_QUANTITY","PROJECT_ID"
3618954,215493,1,9,"02-AUG-2015",13161,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618955,215493,1,10,"02-AUG-2015",13162,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618956,215493,1,11,"02-AUG-2015",13163,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618957,215493,1,12,"02-AUG-2015",13164,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618958,215493,1,13,"02-AUG-2015",13165,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618959,215493,1,14,"02-AUG-2015",13166,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618960,215493,1,15,"02-AUG-2015",13167,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618961,215493,1,16,"02-AUG-2015",13168,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618962,215493,1,17,"02-AUG-2015",13169,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618963,215493,1,18,"02-AUG-2015",13170,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618964,215493,1,19,"02-AUG-2015",13171,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618965,215493,1,20,"02-AUG-2015",13172,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618966,215493,1,21,"02-AUG-2015",82248,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618967,215493,1,22,"02-AUG-2015",99058,"ITEM",1582.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618968,215493,1,23,"02-AUG-2015",82246,"ITEM",1055.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618969,215493,1,24,"02-AUG-2015",99056,"ITEM",791.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618970,215493,1,25,"02-AUG-2015",99057,"ITEM",791.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618895,215494,1,1,"03-AUG-2015",12975,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618896,215494,1,2,"03-AUG-2015",12976,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618897,215494,1,3,"03-AUG-2015",12977,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618898,215494,1,4,"03-AUG-2015",13574,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618899,215494,1,5,"03-AUG-2015",13575,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618900,215494,1,6,"03-AUG-2015",12979,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618901,215494,1,7,"03-AUG-2015",12980,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618902,215494,1,8,"03-AUG-2015",12981,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618903,215494,1,9,"03-AUG-2015",12982,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618904,215494,1,10,"03-AUG-2015",12983,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618905,215494,1,11,"03-AUG-2015",12984,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618906,215494,1,12,"03-AUG-2015",12985,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618907,215494,1,13,"03-AUG-2015",12986,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618908,215494,1,14,"03-AUG-2015",12987,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618909,215494,1,15,"03-AUG-2015",12988,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618910,215494,1,16,"03-AUG-2015",12989,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618911,215494,1,17,"03-AUG-2015",12990,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618912,215494,1,18,"03-AUG-2015",12991,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618913,215494,1,19,"03-AUG-2015",12992,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618914,215494,1,20,"03-AUG-2015",83883,"ITEM",131.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618915,215494,1,21,"03-AUG-2015",83884,"ITEM",131.7,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618916,215494,1,22,"03-AUG-2015",89130,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618917,215494,1,23,"03-AUG-2015",83886,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3618918,215494,1,24,"03-AUG-2015",83887,"ITEM",175.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712624,217691,1,1,"01-SEP-2015",13105,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712625,217691,1,2,"01-SEP-2015",13106,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712626,217691,1,3,"01-SEP-2015",13107,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712627,217691,1,4,"01-SEP-2015",13108,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712628,217691,1,5,"01-SEP-2015",13109,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712629,217691,1,6,"01-SEP-2015",13110,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712630,217691,1,7,"01-SEP-2015",13111,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712631,217691,1,8,"01-SEP-2015",13112,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712632,217691,1,9,"01-SEP-2015",82251,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712633,217691,1,10,"01-SEP-2015",99053,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712634,217691,1,12,"01-SEP-2015",13101,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712635,217691,1,13,"01-SEP-2015",13102,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712636,217691,1,14,"01-SEP-2015",13103,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712637,217691,1,15,"01-SEP-2015",13586,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712638,217691,1,16,"01-SEP-2015",82250,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712639,217691,1,17,"01-SEP-2015",13587,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712640,217691,1,18,"01-SEP-2015",13113,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712641,217691,1,19,"01-SEP-2015",13114,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712642,217691,1,20,"01-SEP-2015",13115,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712643,217691,1,21,"01-SEP-2015",13116,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712644,217691,1,22,"01-SEP-2015",13117,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712645,217691,1,23,"01-SEP-2015",13118,"ITEM",5583.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712646,217691,1,24,"01-SEP-2015",13508,"ITEM",8374.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712647,217691,1,25,"01-SEP-2015",99052,"ITEM",4187.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3712648,217691,1,26,"01-SEP-2015",13507,"ITEM",4187.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746202,218503,1,9,"07-SEP-2015",13067,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746203,218503,1,10,"07-SEP-2015",13582,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746204,218503,1,11,"07-SEP-2015",13390,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746205,218503,1,12,"07-SEP-2015",13580,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746206,218503,1,13,"07-SEP-2015",82776,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746207,218503,1,14,"07-SEP-2015",82779,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746208,218503,1,15,"07-SEP-2015",82782,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746209,218503,1,16,"07-SEP-2015",13583,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746210,218503,1,17,"07-SEP-2015",13392,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746211,218503,1,18,"07-SEP-2015",13581,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746212,218503,1,19,"07-SEP-2015",13033,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746213,218503,1,20,"07-SEP-2015",13051,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746214,218503,1,21,"07-SEP-2015",13069,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746215,218503,1,22,"07-SEP-2015",13070,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746216,218503,1,23,"07-SEP-2015",13052,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746241,218503,1,48,"07-SEP-2015",13078,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746242,218503,1,49,"07-SEP-2015",13079,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746243,218503,1,50,"07-SEP-2015",13061,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746244,218503,1,51,"07-SEP-2015",13043,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746245,218503,1,52,"07-SEP-2015",13044,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746246,218503,1,53,"07-SEP-2015",13062,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746247,218503,1,54,"07-SEP-2015",13080,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746248,218503,1,55,"07-SEP-2015",13081,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746249,218503,1,56,"07-SEP-2015",13063,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746250,218503,1,57,"07-SEP-2015",13045,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746251,218503,1,58,"07-SEP-2015",13046,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746252,218503,1,59,"07-SEP-2015",13064,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746253,218503,1,60,"07-SEP-2015",13082,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746254,218503,1,61,"07-SEP-2015",82777,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746255,218503,1,62,"07-SEP-2015",82780,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746256,218503,1,63,"07-SEP-2015",82783,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746257,218503,1,67,"07-SEP-2015",83331,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746258,218503,1,68,"07-SEP-2015",83332,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746259,218503,1,69,"07-SEP-2015",83333,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746260,218503,1,70,"07-SEP-2015",99041,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746261,218503,1,71,"07-SEP-2015",99042,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746262,218503,1,72,"07-SEP-2015",99043,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746263,218503,1,73,"07-SEP-2015",99044,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746264,218503,1,74,"07-SEP-2015",99045,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746265,218503,1,75,"07-SEP-2015",99046,"ITEM",555.2,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746266,218503,1,76,"07-SEP-2015",99047,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746267,218503,1,77,"07-SEP-2015",99048,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746268,218503,1,78,"07-SEP-2015",99049,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746217,218503,1,24,"07-SEP-2015",13034,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746218,218503,1,25,"07-SEP-2015",13035,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746219,218503,1,26,"07-SEP-2015",13053,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746220,218503,1,27,"07-SEP-2015",13071,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746221,218503,1,28,"07-SEP-2015",13072,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746222,218503,1,29,"07-SEP-2015",13054,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746223,218503,1,30,"07-SEP-2015",13036,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746224,218503,1,31,"07-SEP-2015",13073,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746225,218503,1,32,"07-SEP-2015",13055,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746226,218503,1,33,"07-SEP-2015",13037,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746227,218503,1,34,"07-SEP-2015",13038,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746228,218503,1,35,"07-SEP-2015",13056,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746229,218503,1,36,"07-SEP-2015",13074,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746230,218503,1,37,"07-SEP-2015",13075,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746231,218503,1,38,"07-SEP-2015",13057,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746232,218503,1,39,"07-SEP-2015",13039,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746233,218503,1,40,"07-SEP-2015",13040,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746234,218503,1,41,"07-SEP-2015",13058,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746235,218503,1,42,"07-SEP-2015",13076,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746236,218503,1,43,"07-SEP-2015",13077,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746237,218503,1,44,"07-SEP-2015",13059,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746238,218503,1,45,"07-SEP-2015",13041,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746239,218503,1,46,"07-SEP-2015",13042,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746240,218503,1,47,"07-SEP-2015",13060,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746194,218503,1,1,"07-SEP-2015",13029,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746195,218503,1,2,"07-SEP-2015",13047,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746196,218503,1,3,"07-SEP-2015",13065,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746197,218503,1,4,"07-SEP-2015",13066,"ITEM",1665.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746198,218503,1,5,"07-SEP-2015",13048,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746199,218503,1,6,"07-SEP-2015",13030,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746200,218503,1,7,"07-SEP-2015",13031,"ITEM",277.6,,,"",,"N",,,,,,,,"",,,"N",,,,,
3746201,218503,1,8,"07-SEP-2015",13049,"ITEM",832.8,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806279,219704,1,1,"16-SEP-2015",13155,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806280,219704,1,2,"16-SEP-2015",13156,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806281,219704,1,3,"16-SEP-2015",13157,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806282,219704,1,4,"16-SEP-2015",13593,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806283,219704,1,5,"16-SEP-2015",13592,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806284,219704,1,6,"16-SEP-2015",13159,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806285,219704,1,7,"16-SEP-2015",13160,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806286,219704,1,8,"16-SEP-2015",82247,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806287,219704,1,9,"16-SEP-2015",13161,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806288,219704,1,10,"16-SEP-2015",13162,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806289,219704,1,11,"16-SEP-2015",13163,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806290,219704,1,12,"16-SEP-2015",13164,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806291,219704,1,13,"16-SEP-2015",13165,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806292,219704,1,14,"16-SEP-2015",13166,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806293,219704,1,15,"16-SEP-2015",13167,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806294,219704,1,16,"16-SEP-2015",13168,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806295,219704,1,17,"16-SEP-2015",13169,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806296,219704,1,18,"16-SEP-2015",13170,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806297,219704,1,19,"16-SEP-2015",13171,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806298,219704,1,20,"16-SEP-2015",13172,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806299,219704,1,21,"16-SEP-2015",82248,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806300,219704,1,22,"16-SEP-2015",99058,"ITEM",1587,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806301,219704,1,23,"16-SEP-2015",82246,"ITEM",1058,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806302,219704,1,24,"16-SEP-2015",99056,"ITEM",793.5,,,"",,"N",,,,,,,,"",,,"N",,,,,
3806303,219704,1,25,"16-SEP-2015",99057,"ITEM",793.5,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820213,219982,1,1,"17-SEP-2015",12975,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820214,219982,1,2,"17-SEP-2015",12976,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820215,219982,1,3,"17-SEP-2015",12977,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820216,219982,1,4,"17-SEP-2015",13574,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820217,219982,1,5,"17-SEP-2015",13575,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820218,219982,1,6,"17-SEP-2015",12979,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820219,219982,1,7,"17-SEP-2015",12980,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820220,219982,1,8,"17-SEP-2015",12981,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820221,219982,1,9,"17-SEP-2015",12982,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820222,219982,1,10,"17-SEP-2015",12983,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820223,219982,1,11,"17-SEP-2015",12984,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820224,219982,1,12,"17-SEP-2015",12985,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820225,219982,1,13,"17-SEP-2015",12986,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820226,219982,1,14,"17-SEP-2015",12987,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820227,219982,1,15,"17-SEP-2015",12988,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820228,219982,1,16,"17-SEP-2015",12989,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820229,219982,1,17,"17-SEP-2015",12990,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820230,219982,1,18,"17-SEP-2015",12991,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820231,219982,1,19,"17-SEP-2015",12992,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820232,219982,1,20,"17-SEP-2015",83883,"ITEM",132,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820233,219982,1,21,"17-SEP-2015",83884,"ITEM",132,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820234,219982,1,22,"17-SEP-2015",89130,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820235,219982,1,23,"17-SEP-2015",83886,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820236,219982,1,24,"17-SEP-2015",83887,"ITEM",176,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820237,219982,1,25,"17-SEP-2015",99059,"ITEM",132,,,"",,"N",,,,,,,,"",,,"N",,,,,
3820238,219982,1,26,"17-SEP-2015",20151,"ITEM",132,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922227,221822,1,1,"26-SEP-2015",13087,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922228,221822,1,2,"26-SEP-2015",82257,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922229,221822,1,3,"26-SEP-2015",13092,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922230,221822,1,4,"26-SEP-2015",13091,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922231,221822,1,5,"26-SEP-2015",13092,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922232,221822,1,7,"26-SEP-2015",13093,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922233,221822,1,8,"26-SEP-2015",13094,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922234,221822,1,10,"26-SEP-2015",13083,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922235,221822,1,11,"26-SEP-2015",13084,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922236,221822,1,12,"26-SEP-2015",13085,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922237,221822,1,13,"26-SEP-2015",13584,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922238,221822,1,14,"26-SEP-2015",82258,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922239,221822,1,15,"26-SEP-2015",13585,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922240,221822,1,16,"26-SEP-2015",13090,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922241,221822,1,17,"26-SEP-2015",13095,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922242,221822,1,18,"26-SEP-2015",13096,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922243,221822,1,19,"26-SEP-2015",13097,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922244,221822,1,20,"26-SEP-2015",13098,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922245,221822,1,21,"26-SEP-2015",13099,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922246,221822,1,22,"26-SEP-2015",13100,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922247,221822,1,24,"26-SEP-2015",13510,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922248,221822,1,25,"26-SEP-2015",13088,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922249,221822,1,26,"26-SEP-2015",99050,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922250,221822,1,27,"26-SEP-2015",13509,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3922251,221822,1,28,"26-SEP-2015",99051,"ITEM",4328.4,,,"",,"N",,,,,,,,"",,,"N",,,,,
3964231,222584,1,1,"18-SEP-2015",123202,"ITEM",359,,,"",,"N",,,,,,,,"",,,"N",,,,,3609
3964232,222584,1,2,"18-SEP-2015",123202,"ITEM",450,,,"",,"N",,,,,,,,"",,,"N",,,,,2780
3964233,222584,1,3,"18-SEP-2015",123202,"ITEM",400,,,"",,"N",,,,,,,,"",,,"N",,,,,3612
3964234,222584,1,4,"18-SEP-2015",13532,"ITEM",500,,,"",,"N",,,,,,,,"",,,"N",,,,,3659
3964235,222584,1,5,"18-SEP-2015",13532,"ITEM",490,,,"",,"N",,,,,,,,"",,,"N",,,,,2779
