"RECEIPT_ID","SUPPLIER_ID","SUPPLIER_ADDRESS_ID","SUPPLIER_SHIPMENT_NUMBER","RECEIPT_REFERENCE","SHIP_TO_GEOGRAPHY_ID","BILL_OF_LADING","WAYBILL","PACK_SLIP_REFERENCE","FREIGHT_CODE","SCHEDULED_RECEIPT_DATE","RECEIVED_BY_PERSON_ID","RECEIPT_DATE","RECEIPT_DATE_1","RECEIPT_NOTES"
4128612,2,2233,"","10421",,"","","","",19/JAN/08,384,21/JAN/08,"21-JAN-2015",""
4132614,22,2236,"","9181",,"","","","",17/JAN/08,4758,22/JAN/08,"22-JAN-2015",""
4134617,22,2199,"","9530",,"","","","",20/JAN/08,1783,22/JAN/08,"22-JAN-2015",""
4134621,1,2502,"","9532",,"","","","",22/JAN/08,1314,22/JAN/08,"22-JAN-2015",""
4134622,537,1521,"","9533",,"","","","",22/JAN/08,1314,22/JAN/08,"22-JAN-2015",""
4134625,5,2224,"","12149",532,"","","","",21/JAN/08,1715,22/JAN/08,"22-JAN-2015",""
4145631,22,2221,"","12165",532,"","","","",23/JAN/08,1715,24/JAN/08,"24-JAN-2015",""
4158624,1595,3778,"","5045",2402,"","","","",25/JAN/08,4971,25/JAN/08,"25-JAN-2015",""
4165630,22,2199,"","9545",,"","","","",23/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165631,21,,"","9546",,"","","","",23/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4168623,22,415,"","10767",535,"","","","",01/FEB/08,1313,30/JAN/08,"30-JAN-2015",""
4182631,334,2713,"","5217",695,"","","","",04/FEB/08,1875,04/FEB/08,"04-FEB-2015",""
4194630,22,2698,"","4980",,"","","","",01/FEB/08,1850,05/FEB/08,"05-FEB-2015",""
4194631,147,2694,"","4981",,"","","","",05/FEB/08,1850,05/FEB/08,"05-FEB-2015",""
4194632,5,2693,"","4982",,"","","","",03/FEB/08,1850,05/FEB/08,"05-FEB-2015",""
4202630,22,2236,"","9236",,"","","","",07/FEB/08,4758,06/FEB/08,"06-FEB-2015",""
4202632,21,627,"","9237",,"","","","",05/FEB/08,4758,06/FEB/08,"06-FEB-2015",""
4215630,22,2221,"","12218",532,"","","","",02/FEB/08,1715,07/FEB/08,"07-FEB-2015",""
4215631,5,2224,"","12219",532,"","","","",05/FEB/08,1715,07/FEB/08,"07-FEB-2015",""
4215632,22,2221,"","12220",532,"","","","",02/FEB/08,1715,07/FEB/08,"07-FEB-2015",""
4215633,3,2225,"","12221",532,"","","","",04/FEB/08,1715,07/FEB/08,"07-FEB-2015",""
4220630,22,2698,"","4996",,"","","","",01/FEB/08,1850,07/FEB/08,"07-FEB-2015",""
4220631,3,2699,"","4997",,"","","","",05/FEB/08,1850,07/FEB/08,"07-FEB-2015",""
4229632,22,2228,"","10507",,"","","","",01/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4229633,3,2227,"","10508",,"","","","",05/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4229634,22,2228,"","10509",,"","","","",05/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4229635,21,2232,"","10510",,"","","","",03/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4229636,3,2227,"","10511",,"","","","",08/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4230630,22,415,"","10803",535,"","","","",14/FEB/08,1313,12/FEB/08,"12-FEB-2015",""
4230631,21,2232,"","10512",,"","","","",12/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4230632,22,2228,"","10513",,"","","","",07/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4230633,21,2232,"","10514",,"","","","",14/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4230635,22,2221,"","12225",532,"","","","",04/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4230636,21,2220,"","12226",532,"","","","",05/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4230637,22,2221,"","12227",532,"","","","",05/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4230638,21,2220,"","12228",532,"","","","",07/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4155631,22,2673,"","5206",695,"","","","",25/JAN/08,1851,25/JAN/08,"25-JAN-2015",""
4145634,12,2444,"","12168",532,"","","","",24/JAN/08,7665,24/JAN/08,"24-JAN-2015",""
4174623,22,2228,"","10455",,"","","","",31/JAN/08,384,31/JAN/08,"31-JAN-2015",""
4174624,147,2229,"","10456",,"","","","",31/JAN/08,384,31/JAN/08,"31-JAN-2015",""
4174625,21,2232,"","10457",,"","","","",31/JAN/08,384,31/JAN/08,"31-JAN-2015",""
4174626,22,2228,"","10458",,"","","","",04/FEB/08,384,31/JAN/08,"31-JAN-2015",""
4174627,3,2227,"","10459",,"","","","",04/FEB/08,384,31/JAN/08,"31-JAN-2015",""
4174628,22,2228,"","10460",,"","","","",04/FEB/08,384,31/JAN/08,"31-JAN-2015",""
4185629,209,6573,"","131",23704,"","","","",04/FEB/08,27647,04/FEB/08,"04-FEB-2015",""
4189629,22,2228,"","10474",,"","","","",04/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4191630,21,627,"","9232",,"","","","",02/FEB/08,4758,05/FEB/08,"05-FEB-2015",""
4196630,209,6571,"","128",23686,"","","","",05/FEB/08,27627,05/FEB/08,"05-FEB-2015",""
4209630,1226,3819,"","794",2100,"","","","",06/FEB/08,4155,06/FEB/08,"06-FEB-2015",""
4218634,1,2502,"","9570",,"","","","",07/FEB/08,1314,07/FEB/08,"07-FEB-2015",""
4222630,11,4973,"","5881",,"","","","",07/FEB/08,2983,07/FEB/08,"07-FEB-2015",""
4226630,22,2698,"","5003",,"","","","",05/FEB/08,1850,11/FEB/08,"11-FEB-2015",""
4227631,22,3839,"","798",2100,"","","","",10/FEB/08,4152,11/FEB/08,"11-FEB-2015",""
4230639,21,2220,"","12229",532,"","","","",06/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4232638,3,1594,"","9572",,"","","","",08/FEB/08,1783,12/FEB/08,"12-FEB-2015",""
4232639,21,459,"","9573",,"","","","",10/FEB/08,1783,12/FEB/08,"12-FEB-2015",""
4232640,22,2199,"","9574",,"","","","",09/FEB/08,1783,12/FEB/08,"12-FEB-2015",""
4236630,22,3839,"","801",2100,"","","","",10/FEB/08,4152,12/FEB/08,"12-FEB-2015",""
4237630,22,415,"","10805",535,"","","","",12/FEB/08,1313,13/FEB/08,"13-FEB-2015",""
4239630,22,2228,"","10517",,"","","","",12/FEB/08,384,13/FEB/08,"13-FEB-2015",""
4239632,21,2220,"","12235",532,"","","","",12/FEB/08,1715,13/FEB/08,"13-FEB-2015",""
4239633,22,2221,"","12236",532,"","","","",09/FEB/08,1715,13/FEB/08,"13-FEB-2015",""
4239634,2,2233,"","10518",,"","","","",14/FEB/08,384,13/FEB/08,"13-FEB-2015",""
4239637,22,2228,"","10519",,"","","","",09/FEB/08,384,13/FEB/08,"13-FEB-2015",""
4239638,478,2327,"","10520",,"","","","",13/FEB/08,384,13/FEB/08,"13-FEB-2015",""
4240630,22,2221,"","12239",532,"","","","",08/FEB/08,1715,13/FEB/08,"13-FEB-2015",""
4241637,22,2199,"","9582",,"","","","",07/FEB/08,1783,13/FEB/08,"13-FEB-2015",""
4242632,21,2696,"","5022",,"","","","",10/FEB/08,1850,13/FEB/08,"13-FEB-2015",""
4243630,9,12,"","8408",,"","","","",13/FEB/08,25,13/FEB/08,"13-FEB-2015",""
4243631,147,2033,"","8409",,"","","","",13/FEB/08,25,13/FEB/08,"13-FEB-2015",""
4243632,557,1233,"","8410",,"","","","",13/FEB/08,25,13/FEB/08,"13-FEB-2015",""
4243633,557,1233,"","8411",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243634,557,1233,"","8412",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243635,9,12,"","8413",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243636,147,2033,"","8414",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243637,11,15,"","12187",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4127612,577,4782,"","5866",,"","","","",21/JAN/08,2984,21/JAN/08,"21-JAN-2015",""
4134627,21,2220,"","12150",532,"","","","",21/JAN/08,1715,22/JAN/08,"22-JAN-2015",""
4134628,22,2221,"","12151",532,"","","","",22/JAN/08,1715,22/JAN/08,"22-JAN-2015",""
4138612,3,1594,"","9534",,"","","","",23/JAN/08,1783,23/JAN/08,"23-JAN-2015",""
4139617,334,942,"","9537",,"","","","",23/JAN/08,1314,23/JAN/08,"23-JAN-2015",""
4139618,478,2462,"","9538",,"","","","",23/JAN/08,1314,23/JAN/08,"23-JAN-2015",""
4143623,3,355,"","10753",535,"","","","",17/JAN/08,1313,24/JAN/08,"24-JAN-2015",""
4143624,22,415,"","10754",535,"","","","",24/JAN/08,1313,24/JAN/08,"24-JAN-2015",""
4155636,22,2199,"","9544",,"","","","",24/JAN/08,1783,25/JAN/08,"25-JAN-2015",""
4186633,22,3839,"","791",2100,"","","","",04/FEB/08,4158,04/FEB/08,"04-FEB-2015",""
4211630,21,2040,"","10791",535,"","","","",06/FEB/08,1313,07/FEB/08,"07-FEB-2015",""
4212630,3,2227,"","10500",,"","","","",04/FEB/08,384,07/FEB/08,"07-FEB-2015",""
4212631,5,2231,"","10501",,"","","","",05/FEB/08,384,07/FEB/08,"07-FEB-2015",""
4212632,3,2227,"","10502",,"","","","",05/FEB/08,384,07/FEB/08,"07-FEB-2015",""
4212633,22,2228,"","10503",,"","","","",06/FEB/08,384,07/FEB/08,"07-FEB-2015",""
4212634,21,2232,"","10504",,"","","","",13/FEB/08,384,07/FEB/08,"07-FEB-2015",""
4243638,21,41,"","12188",,"","","","",,,13/FEB/08,"13-FEB-2015",""
4243639,147,259,"","12189",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243640,1718,4081,"","12190",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243641,21,41,"","12191",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243642,21,41,"","12192",,"","","","",,25,13/FEB/08,"13-FEB-2015",""
4243643,1,1008,"","5023",,"","","","",,1850,13/FEB/08,"13-FEB-2015",""
4243644,478,2753,"","5024",,"","","","",,1850,13/FEB/08,"13-FEB-2015",""
4243645,478,6574,"","132",23705,"","","","",13/FEB/08,27649,13/FEB/08,"13-FEB-2015",""
4243646,334,2754,"","5025",,"","","","",,1850,13/FEB/08,"13-FEB-2015",""
4243647,1,1008,"","5026",,"","","","",,1850,13/FEB/08,"13-FEB-2015",""
4243648,334,2754,"","5027",,"","","","",,1850,13/FEB/08,"13-FEB-2015",""
4243649,478,6594,"","133",23704,"","","","",13/FEB/08,27646,13/FEB/08,"13-FEB-2015",""
4244630,209,3820,"","802",2100,"","","","",13/FEB/08,4153,13/FEB/08,"13-FEB-2015",""
4245632,147,259,"","23678",,"","","","",,31242,13/FEB/08,"13-FEB-2015",""
4245633,145,255,"","23679",,"","","","",,31242,13/FEB/08,"13-FEB-2015",""
4246635,2,2233,"","10521",,"","","","",07/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4246636,21,2232,"","10522",,"","","","",19/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4247635,22,2221,"","12240",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4247636,21,2220,"","12241",532,"","","","",13/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4247637,22,2221,"","12242",532,"","","","",08/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248635,147,2226,"","12243",532,"","","","",12/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248636,21,2220,"","12244",532,"","","","",12/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248637,3,2225,"","12245",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248638,22,2221,"","12246",532,"","","","",12/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4126612,703,6595,"","129",23704,"","","","",21/JAN/08,27647,21/JAN/08,"21-JAN-2015",""
4126613,703,6615,"","126",23686,"","","","",21/JAN/08,27627,21/JAN/08,"21-JAN-2015",""
4133612,22,2236,"","9182",,"","","","",17/JAN/08,4758,22/JAN/08,"22-JAN-2015",""
4133613,2,1866,"","9183",,"","","","",23/JAN/08,4758,22/JAN/08,"22-JAN-2015",""
4137616,22,2673,"","5196",695,"","","","",24/JAN/08,1851,23/JAN/08,"23-JAN-2015",""
4136617,21,2220,"","12159",532,"","","","",21/JAN/08,1715,23/JAN/08,"23-JAN-2015",""
4136618,22,2221,"","12160",532,"","","","",18/JAN/08,1715,23/JAN/08,"23-JAN-2015",""
4138613,2,1866,"","9191",,"","","","",21/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4138614,22,2236,"","9192",,"","","","",22/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4139621,22,2698,"","4955",,"","","","",20/JAN/08,1850,23/JAN/08,"23-JAN-2015",""
4139622,3,2699,"","4956",,"","","","",21/JAN/08,1850,23/JAN/08,"23-JAN-2015",""
4153624,22,2228,"","10435",,"","","","",25/JAN/08,384,25/JAN/08,"25-JAN-2015",""
4153625,5,2231,"","10436",,"","","","",24/JAN/08,384,25/JAN/08,"25-JAN-2015",""
4153626,22,2228,"","10437",,"","","","",24/JAN/08,384,25/JAN/08,"25-JAN-2015",""
4153627,3,2227,"","10438",,"","","","",24/JAN/08,384,25/JAN/08,"25-JAN-2015",""
4153628,5,2231,"","10439",,"","","","",25/JAN/08,384,25/JAN/08,"25-JAN-2015",""
4156623,3,2699,"","4961",,"","","","",23/JAN/08,1850,25/JAN/08,"25-JAN-2015",""
4178629,22,3839,"","790",2100,"","","","",01/FEB/08,4149,01/FEB/08,"01-FEB-2015",""
4189642,22,2221,"","12195",532,"","","","",03/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4189643,3,2225,"","12196",532,"","","","",02/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4189644,21,2220,"","12197",532,"","","","",02/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4189645,22,2221,"","12198",532,"","","","",05/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4189646,3,2225,"","12199",532,"","","","",04/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4189647,147,2226,"","12200",532,"","","","",04/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4196631,495,2524,"","5880",,"","","","",03/FEB/08,2960,05/FEB/08,"05-FEB-2015",""
4231630,1,2326,"","10515",,"","","","",12/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4231631,334,2328,"","10516",,"","","","",12/FEB/08,384,12/FEB/08,"12-FEB-2015",""
4248639,2,2222,"","12247",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248641,22,2228,"","10527",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248642,21,2232,"","10528",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248643,22,2228,"","10529",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248644,147,2229,"","10530",,"","","","",10/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248645,22,2228,"","10531",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248646,22,2221,"","12249",532,"","","","",12/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248647,3,2225,"","12250",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248648,22,2221,"","12251",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248649,21,2220,"","12252",532,"","","","",13/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248650,2,2222,"","12253",532,"","","","",10/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248651,3,2225,"","12254",532,"","","","",13/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4248652,22,2221,"","12255",532,"","","","",09/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4123612,703,6646,"","126",23685,"","","","",21/JAN/08,27627,21/JAN/08,"21-JAN-2015",""
4123613,703,6644,"","129",23684,"","","","",21/JAN/08,27627,21/JAN/08,"21-JAN-2015",""
4130612,22,415,"","10743",535,"","","","",24/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4130613,3,355,"","10744",535,"","","","",22/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4130614,22,415,"","10745",535,"","","","",22/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4131613,703,6595,"","130",23704,"","","","",22/JAN/08,27645,22/JAN/08,"22-JAN-2015",""
4134626,22,415,"","10748",535,"","","","",22/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4134629,3,355,"","10749",535,"","","","",23/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4134630,22,415,"","10750",535,"","","","",21/JAN/08,1313,22/JAN/08,"22-JAN-2015",""
4135612,22,415,"","10751",535,"","","","",20/JAN/08,1313,23/JAN/08,"23-JAN-2015",""
4135613,1,357,"","10752",535,"","","","",23/JAN/08,5741,23/JAN/08,"23-JAN-2015",""
4135614,3,2227,"","10422",,"","","","",21/JAN/08,384,23/JAN/08,"23-JAN-2015",""
4135615,2,2233,"","10423",,"","","","",23/JAN/08,384,23/JAN/08,"23-JAN-2015",""
4135616,22,2228,"","10424",,"","","","",23/JAN/08,384,23/JAN/08,"23-JAN-2015",""
4136623,145,2443,"","12163",532,"","","","",23/JAN/08,7655,23/JAN/08,"23-JAN-2015",""
4137612,2,1866,"","9187",,"","","","",16/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4137613,22,2236,"","9188",,"","","","",19/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4137614,2,1866,"","9189",,"","","","",24/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4137615,22,2236,"","9190",,"","","","",22/JAN/08,4758,23/JAN/08,"23-JAN-2015",""
4161623,334,801,"","10765",535,"","","","",28/JAN/08,1603,28/JAN/08,"28-JAN-2015",""
4163624,2,2233,"","10445",,"","","","",25/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163627,22,2228,"","10446",,"","","","",29/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163629,2,2233,"","10447",,"","","","",31/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163631,21,2232,"","10448",,"","","","",27/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163634,3,2227,"","10449",,"","","","",28/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163637,2,2233,"","10450",,"","","","",29/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163638,22,2228,"","10451",,"","","","",26/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163639,21,2232,"","10452",,"","","","",29/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4163642,22,2228,"","10453",,"","","","",28/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4165632,22,2199,"","9547",,"","","","",25/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165633,21,459,"","9548",,"","","","",28/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165634,22,2199,"","9549",,"","","","",28/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165635,21,460,"","9550",,"","","","",25/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165636,2,391,"","9551",,"","","","",29/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165637,22,2199,"","9552",,"","","","",29/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165638,21,459,"","9553",,"","","","",31/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165639,3,1594,"","9554",,"","","","",31/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165640,21,459,"","9555",,"","","","",27/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165641,2,391,"","9556",,"","","","",26/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4165642,22,2199,"","9557",,"","","","",26/JAN/08,1783,29/JAN/08,"29-JAN-2015",""
4122613,22,2698,"","4944",,"","","","",15/JAN/08,1850,21/JAN/08,"21-JAN-2015",""
4123614,22,2698,"","4945",,"","","","",18/JAN/08,1850,21/JAN/08,"21-JAN-2015",""
4125612,703,6575,"","128",23705,"","","","",21/JAN/08,27648,21/JAN/08,"21-JAN-2015",""
4131614,703,6615,"","127",23686,"","","","",22/JAN/08,27626,22/JAN/08,"22-JAN-2015",""
4133617,22,4788,"","5867",,"","","","",20/JAN/08,2983,22/JAN/08,"22-JAN-2015",""
4134612,1,1007,"","5195",695,"","","","",22/JAN/08,1851,22/JAN/08,"22-JAN-2015",""
4169623,22,2221,"","12189",532,"","","","",30/JAN/08,1715,30/JAN/08,"30-JAN-2015",""
4176633,478,2462,"","9560",,"","","","",01/FEB/08,1314,01/FEB/08,"01-FEB-2015",""
4176634,537,1521,"","9561",,"","","","",01/FEB/08,1314,01/FEB/08,"01-FEB-2015",""
4186629,495,2524,"","5876",,"","","","",03/FEB/08,2960,04/FEB/08,"04-FEB-2015",""
4193631,3,1594,"","9564",,"","","","",04/FEB/08,1783,05/FEB/08,"05-FEB-2015",""
4195634,41,442,"","4987",,"","","","",05/FEB/08,2790,05/FEB/08,"05-FEB-2015",""
4195635,478,2753,"","4988",,"","","","",05/FEB/08,2790,05/FEB/08,"05-FEB-2015",""
4203630,22,2199,"","9566",,"","","","",07/FEB/08,1783,06/FEB/08,"06-FEB-2015",""
4205630,3,2699,"","4989",,"","","","",03/FEB/08,1850,06/FEB/08,"06-FEB-2015",""
4205631,21,2696,"","4990",,"","","","",04/FEB/08,1850,06/FEB/08,"06-FEB-2015",""
4205632,22,2698,"","4991",,"","","","",03/FEB/08,1850,06/FEB/08,"06-FEB-2015",""
4228633,22,415,"","10796",535,"","","","",10/FEB/08,1313,11/FEB/08,"11-FEB-2015",""
4228634,2,416,"","10797",535,"","","","",08/FEB/08,1313,11/FEB/08,"11-FEB-2015",""
4232633,21,627,"","9244",,"","","","",11/FEB/08,4758,12/FEB/08,"12-FEB-2015",""
4232634,3,2235,"","9245",,"","","","",12/FEB/08,4758,12/FEB/08,"12-FEB-2015",""
4232635,22,2236,"","9246",,"","","","",10/FEB/08,4758,12/FEB/08,"12-FEB-2015",""
4232636,21,627,"","9247",,"","","","",12/FEB/08,4758,12/FEB/08,"12-FEB-2015",""
4232637,22,2236,"","9248",,"","","","",12/FEB/08,4758,12/FEB/08,"12-FEB-2015",""
4241630,3,2235,"","9259",,"","","","",14/FEB/08,4758,13/FEB/08,"13-FEB-2015",""
4241631,22,2236,"","9260",,"","","","",08/FEB/08,4758,13/FEB/08,"13-FEB-2015",""
4241632,21,460,"","9580",,"","","","",11/FEB/08,1783,13/FEB/08,"13-FEB-2015",""
4241636,21,459,"","9581",,"","","","",10/FEB/08,1783,13/FEB/08,"13-FEB-2015",""
4243650,577,4782,"","5884",,"","","","",08/FEB/08,2983,13/FEB/08,"13-FEB-2015",""
4248653,147,2229,"","10532",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248654,22,2228,"","10533",,"","","","",13/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4248655,22,415,"","10810",535,"","","","",13/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4249646,147,411,"","10811",535,"","","","",13/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4249647,2,416,"","10812",535,"","","","",15/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4249648,3,355,"","10813",535,"","","","",14/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4249649,2,2222,"","12256",532,"","","","",11/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4249650,22,2221,"","12257",532,"","","","",13/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4249651,3,2225,"","12258",532,"","","","",13/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4249652,22,2221,"","12259",532,"","","","",10/FEB/08,1715,14/FEB/08,"14-FEB-2015",""
4131612,703,6575,"","129",23705,"","","","",22/JAN/08,27650,22/JAN/08,"22-JAN-2015",""
4164623,478,2327,"","10454",,"","","","",29/JAN/08,384,29/JAN/08,"29-JAN-2015",""
4174629,147,2226,"","12190",532,"","","","",31/JAN/08,1715,31/JAN/08,"31-JAN-2015",""
4190630,22,2228,"","10483",,"","","","",07/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4190632,5,2231,"","10484",,"","","","",05/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4190634,22,2228,"","10485",,"","","","",05/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4190636,5,2231,"","10486",,"","","","",05/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4190637,3,2227,"","10487",,"","","","",04/FEB/08,384,05/FEB/08,"05-FEB-2015",""
4190638,22,2221,"","12201",532,"","","","",04/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4190639,21,2220,"","12202",532,"","","","",05/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4190640,334,801,"","10783",535,"","","","",05/FEB/08,1602,05/FEB/08,"05-FEB-2015",""
4190641,41,2223,"","12203",532,"","","","",05/FEB/08,1715,05/FEB/08,"05-FEB-2015",""
4210630,21,1969,"","23676",,"","","","",,57,06/FEB/08,"06-FEB-2015",""
4213631,22,415,"","10792",535,"","","","",07/FEB/08,1313,07/FEB/08,"07-FEB-2015",""
4223630,478,6594,"","132",23704,"","","","",08/FEB/08,27645,08/FEB/08,"08-FEB-2015",""
4231632,22,2221,"","12230",532,"","","","",06/FEB/08,1715,12/FEB/08,"12-FEB-2015",""
4232631,147,2678,"","5221",695,"","","","",06/FEB/08,1851,12/FEB/08,"12-FEB-2015",""
4232632,22,2673,"","5222",695,"","","","",08/FEB/08,1851,12/FEB/08,"12-FEB-2015",""
4235630,478,2753,"","5005",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235631,537,1548,"","5006",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235632,334,2754,"","5007",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235633,1,1008,"","5008",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235634,537,1548,"","5009",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235635,1,1008,"","5010",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235636,3,2699,"","5011",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235637,3,2699,"","5012",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235638,3,2699,"","5013",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235639,3,2699,"","5014",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235640,22,2698,"","5015",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235641,22,2698,"","5016",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235642,22,2698,"","5017",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235643,2,2695,"","5018",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235644,2,2695,"","5019",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235645,2,2695,"","5020",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4235646,5,2693,"","5021",,"","","","",,1850,12/FEB/08,"12-FEB-2015",""
4245635,147,411,"","10808",535,"","","","",12/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4245636,22,415,"","10809",535,"","","","",14/FEB/08,1313,14/FEB/08,"14-FEB-2015",""
4247638,21,2232,"","10523",,"","","","",20/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4247639,22,2228,"","10524",,"","","","",12/FEB/08,384,14/FEB/08,"14-FEB-2015",""
4247640,147,2229,"","10525",,"","","","",07/FEB/08,384,14/FEB/08,"14-FEB-2015",""
