"CONTRACT_ID","CONTRACT_LINE_ID","LINE_TYPE","CONTRACT_LINE_NUM","ITEM_ID","CATEGORY_ID","CONTRACT_LINE_DESCRIPTION","UOM","QTY_LIMIT","UNIT_PRICE","SUPPLIER_ITEM_REF","CANCEL_FLAG"
81315,103697,"Goods",238,,37,"Metalite&#0174; R228 Abrasive Belt, 180-X Grit, 2 inches x 48 inches","EA","",2.65,"3UN32","N"
81315,103698,"Goods",239,,37,"Metalite&#0174; R228 Abrasive Belt, 50-X Grit, 2 inches x 53-3/4 inches","EA","",3.67,"5A992","N"
81315,103699,"Goods",240,,37,"Metalite&#0174; R283 Abrasive Belt, 120-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.18,"4F895","N"
81315,103700,"Goods",241,,37,"Norton SG&#0174; R981 Abrasive Belt, 120-Y Grit, 3/4 inch x 20-1/2 inches","EA","",2.12,"2D530","N"
81315,103701,"Goods",242,,37,"Metalite&#0174; R228 Abrasive Belt, 40-X Grit, 1 inch x 42 inches","EA","",1.4,"5A980","N"
81315,103702,"Goods",243,,37,"Norzon&#0174; R821 Abrasive Belt, 40-Y Grit, 1 inch x 42 inches","EA","",2.12,"2D574","N"
81315,103703,"Goods",244,,37,"Metalite&#0174; R228 Abrasive Belt, 50-X Grit, 1 inch x 42 inches","EA","",1.79,"5A981","N"
81315,103704,"Goods",245,,37,"Norzon&#0174; R821 Abrasive Belt, 50-Y Grit, 1 inch x 42 inches","EA","",1.97,"2D573","N"
81315,103705,"Goods",246,,37,"Metalite&#0174; R228 Abrasive Belt, 60-X Grit, 1 inch x 42 inches","EA","",1.75,"5A982","N"
81315,103706,"Goods",247,,37,"Norzon&#0174; R823 Abrasive Belt, 60-X Grit, 1 inch x 42 inches","EA","",1.86,"2D606","N"
81315,103707,"Goods",248,,37,"Metalite&#0174; R228 Abrasive Belt, 80-X Grit, 1 inch x 42 inches","EA","",1.68,"5A983","N"
81315,103708,"Goods",249,,37,"Norzon&#0174; R823 Abrasive Belt, 80-X Grit, 1 inch x 42 inches","EA","",1.73,"2D605","N"
81315,103709,"Goods",250,,37,"Norzon&#0174; R823 Abrasive Belt, 100-X Grit, 1 inch x 42 inches","EA","",1.65,"2D604","N"
81315,103710,"Goods",251,,37,"Metalite&#0174; R228 Abrasive Belt, 120-X Grit, 1 inch x 42 inches","EA","",1.65,"5A984","N"
81315,103711,"Goods",252,,37,"Norzon&#0174; R823 Abrasive Belt, 120-X Grit, 1 inch x 42 inches","EA","",1.65,"2D603","N"
81315,103712,"Goods",253,,37,"Metalite&#0174; R228 Abrasive Belt, 150-X Grit, 1 inch x 42 inches","EA","",1.65,"2D536","N"
81315,103713,"Goods",254,,37,"Metalite&#0174; R228 Abrasive Belt, 180-X Grit, 1 inch x 42 inches","EA","",1.65,"5A985","N"
81315,103714,"Goods",255,,37,"Metalite&#0174; R228 Abrasive Belt, 220-X Grit, 1 inch x 42 inches","EA","",1.65,"2D535","N"
81315,103715,"Goods",256,,37,"Metalite&#0174; R228 Abrasive Belt, 320-X Grit, 1 inch x 42 inches","EA","",1.65,"2D534","N"
81315,103716,"Goods",257,,37,"Metalite&#0174; R228 Abrasive Belt, 36-X Grit, 1-1/2 inches x 60 inches","EA","",3.78,"2D541","N"
81315,103717,"Goods",258,,37,"Norzon&#0174; R821 Abrasive Belt, 36-Y Grit, 1-1/2 inches x 60 inches","EA","",3.2,"3UN44","N"
81315,103718,"Goods",259,,37,"Metalite&#0174; R228 Abrasive Belt, 40-X Grit, 1-1/2 inches x 60 inches","EA","",2.81,"2D540","N"
81315,103719,"Goods",260,,37,"Norzon&#0174; R821 Abrasive Belt, 50-Y Grit, 1-1/2 inches x 60 inches","EA","",3.48,"3UN45","N"
81315,103720,"Goods",261,,37,"Metalite&#0174; R228 Abrasive Belt, 60-X Grit, 1-1/2 inches x 60 inches","EA","",2.56,"2D539","N"
81315,103721,"Goods",262,,37,"Norton SG&#0174; R981 Abrasive Belt, 60-Y Grit, 1/2 inch x 18 inches","EA","",1.65,"2D520","N"
81315,103722,"Goods",263,,37,"Metalite&#0174; R283 Abrasive Belt, P80-X Grit, 1/2 inch x 18 inches","EA","",0.86,"2D595","N"
81315,103723,"Goods",264,,37,"Norton SG&#0174; R981 Abrasive Belt, 80-Y Grit, 1/2 inch x 18 inches","EA","",1.58,"2D521","N"
81315,103724,"Goods",265,,37,"Metalite&#0174; R283 Abrasive Belt, P120-X Grit, 1/2 inch x 18 inches","EA","",0.86,"2D594","N"
81315,103725,"Goods",266,,37,"Norton SG&#0174; R981 Abrasive Belt, 120-Y Grit, 1/2 inch x 18 inches","EA","",1.56,"2D522","N"
81315,103726,"Goods",267,,37,"Metalite&#0174; R283 Abrasive Belt, 40-X Grit, 1/2 inch x 24 inches","EA","",0.95,"4F897","N"
81315,103727,"Goods",268,,37,"Metalite&#0174; R283 Abrasive Belt, 50-X Grit, 1/2 inch x 24 inches","EA","",0.94,"4F898","N"
81315,103728,"Goods",269,,37,"Norton SG&#0174; R981 Abrasive Belt, 50-Y Grit, 1/2 inch x 24 inches","EA","",1.78,"2D523","N"
81315,103729,"Goods",270,,37,"Metalite&#0174; R283 Abrasive Belt, 60-X Grit, 1/2 inch x 24 inches","EA","",0.93,"4F899","N"
81315,103730,"Goods",271,,37,"Norton SG&#0174; R981 Abrasive Belt, 60-Y Grit, 1/2 inch x 24 inches","EA","",1.75,"2D524","N"
81315,103731,"Goods",272,,37,"Metalite&#0174; R283 Abrasive Belt, 80-X Grit, 1/2 inch x 24 inches","EA","",0.91,"4F900","N"
81315,103732,"Goods",273,,37,"Norton SG&#0174; R981 Abrasive Belt, 80-Y Grit, 1/2 inch x 24 inches","EA","",1.67,"2D525","N"
81315,103733,"Goods",274,,37,"Metalite&#0174; R283 Abrasive Belt, 120-X Grit, 1/2 inch x 24 inches","EA","",0.9,"4F901","N"
81315,103734,"Goods",275,,37,"Norton SG&#0174; R981 Abrasive Belt, 120-Y Grit, 1/2 inch x 24 inches","EA","",1.65,"2D526","N"
81315,103735,"Goods",276,,37,"Metalite&#0174; R283 Abrasive Belt, 40-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.27,"4F890","N"
81315,103736,"Goods",277,,37,"Metalite&#0174; R283 Abrasive Belt, 50-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.25,"4F891","N"
81315,103737,"Goods",278,,37,"Norton SG&#0174; R981 Abrasive Belt, 50-Y Grit, 3/4 inch x 20-1/2 inches","EA","",1.89,"2D527","N"
81315,103738,"Goods",279,,37,"Metalite&#0174; R283 Abrasive Belt, 60-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.22,"4F892","N"
81315,103739,"Goods",280,,37,"Norton SG&#0174; R981 Abrasive Belt, 60-Y Grit, 3/4 inch x 20-1/2 inches","EA","",1.86,"2D528","N"
81315,103740,"Goods",281,,37,"Metalite&#0174; R283 Abrasive Belt, 80-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.2,"4F893","N"
81315,103741,"Goods",282,,37,"Norton SG&#0174; R981 Abrasive Belt, 80-Y Grit, 3/4 inch x 20-1/2 inches","EA","",1.76,"2D529","N"
81315,103742,"Goods",283,,37,"Metalite&#0174; R283 Abrasive Belt, 100-X Grit, 3/4 inch x 20-1/2 inches","EA","",1.18,"4F894","N"
81315,103743,"Goods",284,,37,"Maroon Surface Conditioning Belt, 6 inches x 48 inches","EA","",45,"4ZP83","N"
81315,103744,"Goods",285,,37,"Maroon Surface Conditioning Belt, 1/2 inch x 24 inches","EA","",4.44,"4ZR05","N"
81315,103745,"Goods",286,,37,"Blue Surface Conditioning Belt, 1/2 inch x 24 inches","EA","",4.44,"4ZR21","N"
81315,103746,"Goods",287,,37,"Brown Surface Conditioning Belt, 3-1/2 inches x 15-1/2 inches","EA","",18.44,"4ZR24","N"
81315,103747,"Goods",288,,37,"Brown Surface Conditioning Belt, 3 inches x 132 inches","EA","",46.05,"4ZR25","N"
81315,103748,"Goods",289,,37,"Maroon Surface Conditioning Belt, 3-1/2 inches x 15-1/2 inches","EA","",18.44,"4ZR31","N"
81315,103749,"Goods",290,,37,"Blue Surface Conditioning Belt, 3-1/2 inches x 15-1/2 inches","EA","",18.44,"4ZR40","N"
81315,103750,"Goods",291,,37,"Brown Surface Conditioning Belt, 1/2 inch x 24 inches","EA","",4.44,"4ZR45","N"
81315,103751,"Goods",292,,37,"Blue Surface Conditioning Belt, 1/2 inch x 18 inches","EA","",4.19,"4ZR56","N"
81315,103752,"Goods",293,,37,"Maroon Surface Conditioning Belt, 1/2 inch x 18 inches","EA","",4.19,"4ZR57","N"
81315,103753,"Goods",294,,37,"Brown Surface Conditioning Belt, 1/2 inch x 18 inches","EA","",4.19,"4ZR58","N"
81315,103754,"Goods",295,,37,"Metalite&#0174; R283 Abrasive Belt, P60-X Grit, 1/4 inch x 24 inches","EA","",0.85,"2D593","N"
81315,103755,"Goods",296,,37,"Metalite&#0174; R283 Abrasive Belt, P80-X Grit, 1/4 inch x 24 inches","EA","",0.84,"2D592","N"
81315,103756,"Goods",297,,37,"Metalite&#0174; R283 Abrasive Belt, 40-X Grit, 3/8 inch x 13 inches","EA","",1.77,"4F883","N"
81315,103757,"Goods",298,,37,"Metalite&#0174; R283 Abrasive Belt, 50-X Grit, 3/8 inch x 13 inches","EA","",1.75,"4F884","N"
81315,103758,"Goods",299,,37,"Metalite&#0174; R283 Abrasive Belt, 60-X Grit, 3/8 inch x 13 inches","EA","",1.75,"4F885","N"
81315,103759,"Goods",300,,37,"Metalite&#0174; R283 Abrasive Belt, 80-X Grit, 3/8 inch x 13 inches","EA","",1.73,"4F886","N"
81315,103760,"Goods",301,,37,"Metalite&#0174; R283 Abrasive Belt, 100-X Grit, 3/8 inch x 13 inches","EA","",1.7,"4F887","N"
81315,103761,"Goods",302,,37,"Metalite&#0174; R283 Abrasive Belt, 120-X Grit, 3/8 inch x 13 inches","EA","",1.7,"4F888","N"
81315,103762,"Goods",303,,37,"Metalite&#0174; R283 Abrasive Belt, P40-X Grit, 1/2 inch x 18 inches","EA","",0.9,"2D597","N"
81315,103763,"Goods",304,,37,"Metalite&#0174; R283 Abrasive Belt, P60-X Grit, 1/2 inch x 18 inches","EA","",0.87,"2D596","N"
81315,103764,"Goods",305,,37,"Safety Banner, Avoid Backtalk, Please Lift Properly, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH03","N"
81315,103765,"Goods",306,,37,"Safety Banner, Be Careful, Carelessness Can Hurt You and Others, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG99","N"
81315,103766,"Goods",307,,37,"Safety Banner, Don't Forget, Lock Out Tag Out, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG98","N"
81315,103767,"Goods",308,,37,"Safety Banner, Just Do It...Safely, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH05","N"
81315,103768,"Goods",309,,37,"Safety Banner, Make Time For Safety, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH01","N"
81315,103769,"Goods",310,,37,"Safety Banner, Safety Now Means No Accidents Later, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH04","N"
81315,103770,"Goods",311,,37,"Safety Banner, Safety Starts With You, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH02","N"
81315,103771,"Goods",312,,37,"Safety Banner, Teamwork, There Is No I in Teamwork, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG94","N"
81315,103772,"Goods",313,,37,"Safety Banner, Thank You for Working Safely, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH06","N"
81315,103773,"Goods",314,,37,"Safety Banner, Think Safety, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG96","N"
81315,103774,"Goods",315,,37,"Safety Banner, Try To See It Our Way, Wear Your Goggles and Safety Glasses, 3-1/2 feet x 10 feet","EA","",186.25,"4ZH07","N"
81315,103775,"Goods",316,,37,"Safety Banner, Watch Your Back, Use Your Legs...Not Your Back When Lifting, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG95","N"
81315,103776,"Goods",317,,37,"Safety Banner, You are The Key to Safety, 3-1/2 feet x 10 feet","EA","",186.25,"4ZG97","N"
81315,103777,"Goods",318,,37,"Standard Ratchet Caulk Gun, 10.3 ounces","EA","",2.65,"5A469","N"
81315,103778,"Goods",319,,37,"Hex Rod Caulk Gun, Parallel Frame, 10.3 ounces","EA","",5.08,"5F569","N"
81315,103779,"Goods",320,,37,"Industrial Hex Smooth Rod Caulk Gun, 10.3 ounces","EA","",9.3,"5F570","N"
81315,103780,"Goods",321,,37,"Industrial Super Ratchet Caulk Gun, 10.3 ounces","EA","",11.85,"5F571","N"
81315,103781,"Goods",322,,37,"Industrial Super Ratchet Caulk Gun, 29.0 ounces","EA","",17.32,"5E116","N"
81315,103782,"Goods",323,,37,"Hood Extension for Balometers","EA","",185,"4KF81","N"
81315,103783,"Goods",324,,37,"Hood for Balometers, 16 inches x 16 inches","EA","",185,"3T402","N"
81315,103784,"Goods",325,,37,"Hood Kit for Balometers, Includes 2 foot x 4 foot and 1 foot x 4 foot Hoods","EA","",360,"4KF79","N"
81315,103785,"Goods",326,,37,"Hood Kit for Balometers, Includes 1 foot x 5 foot and 3 foot x 3 foot Hoods","EA","",360,"4KF80","N"
81315,103786,"Goods",327,,37,"Center Head, 12 to 24 in Head Size, Starrett Model C11-1224","EA","",21,"3V112","N"
81315,103787,"Goods",328,,37,"Center Head, 12 to 24 in Head Size, Starrett Model C33-1224","EA","",37.05,"3V193","N"
81315,103788,"Goods",329,,37,"Mitutoyo Center Head, 12 to 24 in Head Size","EA","",31.95,"6C321","N"
81315,103789,"Goods",330,,36,"Flip-Top Storage Box","EA","",4.55,"4JH76","N"
81315,103790,"Goods",331,,36,"Lift-Off Lid Storage Box","EA","",4.21,"4JH77","N"
81315,103791,"Goods",332,,37,"Dual Function 12 volt Light with Photocell for Bearacade&#0153; Barricades, 7 inch Amber Lens, Requires Two 6 volt Batteries","EA","",30.1,"3JP33","N"
81315,103792,"Goods",333,,37,"Flashing Amber Barricade Light, 7 inch Lexan Polycarbonate Lens, Requires Two 6 volt Batteries","EA","",16.81,"1A123","N"
81315,103793,"Goods",334,,37,"L.E.D. Amber Barricade Light, Flashing, 7 inch Polycarbonate Lens","EA","",36.05,"4HC78","N"
81315,103794,"Goods",335,,37,"Modular Stair Railing, Aluminum, Model Number MASR-02","EA","",88.5,"4XV10","N"
81315,103795,"Goods",336,,37,"Modular Stair Railing, Aluminum, Model Number MASR-03","EA","",94.1,"4XV11","N"
81315,103796,"Goods",337,,37,"Modular Stair Railing, Aluminum, Model Number MASR-04","EA","",99.7,"4XV12","N"
81315,103797,"Goods",338,,37,"Modular Stair Railing, Aluminum, Model Number MASR-05","EA","",105.3,"4XV13","N"
81315,103798,"Goods",339,,37,"Modular Stair Railing, Aluminum, Model Number MASR-06","EA","",110.9,"4XV14","N"
81315,103799,"Goods",340,,37,"Modular Stair Railing, Aluminum, Model Number MASR-07","EA","",160.25,"4XV15","N"
81315,103800,"Goods",341,,37,"Modular Stair Railing, Aluminum, Model Number MASR-08","EA","",180.5,"4XV16","N"
81315,103801,"Goods",342,,37,"Modular Stair Railing, Aluminum, Model Number MASR-09","EA","",201.75,"4XV17","N"
81315,103802,"Goods",343,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-02","EA","",122.1,"4XT96","N"
81315,103803,"Goods",344,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-03","EA","",142.25,"4XT97","N"
81315,103804,"Goods",345,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-04","EA","",152.5,"4XT98","N"
81315,103805,"Goods",346,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-05","EA","",155.5,"4XT99","N"
81315,103806,"Goods",347,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-06","EA","",248.75,"4XV01","N"
81315,103807,"Goods",348,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-07","EA","",263.25,"4XV02","N"
81315,103808,"Goods",349,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-08","EA","",279,"4XV03","N"
81315,103809,"Goods",350,,37,"Modular End Support Unit, Aluminum, Model Number MAEU-09","EA","",294.75,"4XV04","N"
81315,103810,"Goods",351,,37,"Indoor Pedestal-Mounted Web Belt Barrier, 66 inch Extended Belt Length, 40 inch Overall Height","EA","",178.5,"3KR86","N"
81315,103811,"Goods",352,,37,"Indoor Wall-Mounted Web Belt Barrier, 66 inch Extended Belt Length, 5-1/2 inch Overall Height","EA","",76.05,"4UR05","N"
81315,103812,"Goods",353,,37,"Outdoor Pedestal-Mounted Web Belt Barrier, 12 feet Extended Belt Length, 38 inch Overall Height","EA","",137.75,"4UR04","N"
81315,103813,"Goods",354,,37,"Plastic Safety Fence","EA","",49.3,"5W418","N"
81315,103814,"Goods",355,,37,"Warning Barrier Fence","EA","",69,"5T587","N"
81315,103815,"Goods",356,,37,"Ice Machine Pump, 115 volts, 3/4 inch Discharge Outer Diameter, 350 GPH of Water at 2 feet","EA","",51.1,"2P786","N"
81315,103816,"Goods",357,,37,"Ice Machine Pump 115/230 volts, Fits Most Brands","EA","",66,"2P794","N"
81315,103817,"Goods",358,,37,"Liquid Flowmeter with Two 1 inch NPT Ports, 20 GPM, 8 inches x 6 inches x 6 inches, Not for Use with Water Applications","EA","",124.8,"4RP91","N"
81315,103818,"Goods",359,,37,"Liquid Flowmeter with Two 1-1/2 inch NPT Ports, 40 GPM, 8-1/2 inches x 6-1/2 inches x 5-1/2 inches","EA","",172.75,"4RP92","N"
81315,103819,"Goods",360,,37,"ITT-Jabsco Self-Priming Bronze Flexible Impeller Utility Pump, 1/3 horsepower","EA","",346,"4UL29","N"
81315,103820,"Goods",361,,37,"ITT-Jabsco Self-Priming Bronze Flexible Impeller Utility Pump, 3/4 horsepower","EA","",434.25,"4UL40","N"
81315,103821,"Goods",362,,37,"ITT-Jabsco Self-Priming Epoxy Flexible Impeller Utility Pump, 1/2 horsepower","EA","",857,"4UL34","N"
81315,103822,"Goods",363,,37,"ITT-Jabsco Self-Priming Epoxy Flexible Impeller Utility Pump, 3/4 horsepower","EA","",849,"4UL37","N"
81315,103823,"Goods",364,,37,"ITT-Jabsco Self-Priming Epoxy Flexible Impeller Utility Pump, 1-1/2 horsepower","EA","",1027,"4UL38","N"
81315,103824,"Goods",365,,37,"High Flow Oil Pump, Stub, 1:1 Pump Ratio","EA","",405.75,"4ZT44","N"
81315,103825,"Goods",366,,37,"High Flow Oil Pump, Stub, 3:1 Pump Ratio","EA","",417.25,"4ZT45","N"
81315,103826,"Goods",367,,37,"High Flow Oil Pump, Stub, 5:1 Pump Ratio","EA","",540,"4ZT46","N"
81315,103827,"Goods",368,,37,"Pump Agitation Unit","EA","",864,"6Z607","N"
81315,103828,"Goods",369,,37,"Little Giant Carpet Cleaner Pump, 1/11 horsepower, 9000 RPM, 115 volts, 60 Hertz","EA","",88.95,"2P018","N"
81315,103829,"Goods",370,,37,"Ice Machine Pump, 115 volts, 1 inch Discharge Outer Diameter, 630 GPH of Water at 2 feet","EA","",66.15,"2P789","N"
81315,103830,"Goods",371,,37,"Ice Machine Pump, 230 volts, 1 inch Discharge Outer Diameter, 630 GPH of Water at 2 feet","EA","",66.9,"2P790","N"
81315,103831,"Goods",372,,37,"Ice Machine Pump, 115 volts, 1/2 inch Discharge Outer Diameter, 160 GPH of Water at 2 feet","EA","",60,"2P791","N"
81315,103832,"Goods",373,,37,"Ice Machine Pump, 115 volts, 5/8 inch Discharge Outer Diameter, 160 GPH of Water at 2 feet","EA","",53.4,"2P784","N"
81315,103833,"Goods",374,,37,"Ice Machine Pump, 115 volts, 5/8 inch Discharge Outer Diameter, 345 GPH of Water at 2 feet","EA","",53.8,"2P792","N"
81315,103834,"Goods",375,,37,"Ice Machine Pump, 115 volts, 1/2 inch Discharge Outer Diameter, 220 GPH of Water at 2 feet","EA","",58.1,"2P787","N"
81315,103835,"Goods",376,,37,"Ice Machine Pump, 230 volts, 1/2 inch Discharge Outer Diameter, 220 GPH of Water at 2 feet","EA","",63.7,"2P800","N"
81315,103836,"Goods",377,,37,"Ice Machine Pump, 115 volts, 1 inch Discharge Outer Diameter, 770 GPH of Water at 2 feet","EA","",61.15,"2P788","N"
81315,103837,"Goods",378,,37,"Ice Machine Pump, 230 volts, 1 inch Discharge Outer Diameter, 770 GPH of Water at 2 feet","EA","",63.2,"2P793","N"
81315,103838,"Goods",379,,37,"Ice Machine Pump, 115 volts, 1/2 inch Discharge Outer Diameter, 165 GPH of Water at 2 feet","EA","",51.1,"2P785","N"
81315,103839,"Goods",380,,36,"Foam Burst Ready-to-Use Heavy-Duty Washroom Cleaner","EA","",4.5,"3UT36","N"
81315,103840,"Goods",381,,36,"Twist 'n Fill 4L Bathroom Cleaner, 2 liter","EA","",91.1,"2U676","N"
81315,103841,"Goods",382,,36,"Twist 'n Fill 15L Non-Acid Bathroom Cleaner, 2 liter","EA","",85.3,"3VC57","N"
81315,103842,"Goods",383,,36,"Twist 'n Fill 19L Bathroom Cleaner, 2 liter","EA","",62.9,"4HN93","N"
81315,103843,"Goods",384,,36,"Shape Up&#174; Toilet Bowl Cleaner","EA","",2.84,"3U049","N"
81315,103844,"Goods",385,,36,"Any Time&#174; Toilet Bowl Cleaner","EA","",2.62,"3U045","N"
81315,103845,"Goods",386,,36,"Heavy Hitter&#174; Toilet Bowl Cleaner","EA","",2.65,"3U046","N"
81315,103846,"Goods",387,,36,"Double Time&#153; Bowl and Bath Cleaner","EA","",3.7,"3U052","N"
81315,103847,"Goods",388,,36,"Sani-Scale Plus&#174; Cleaner, 1 quart","EA","",3.63,"3U047","N"
81315,103848,"Goods",389,,36,"Sani-Scale Plus&#174; Cleaner, 1 gallon","EA","",11.83,"3U048","N"
81315,103849,"Goods",390,,36,"Splash&#174; Shower Room Cleaner, 1 gallon","EA","",12.79,"3U054","N"
81315,103850,"Goods",391,,36,"Splash&#174; Shower Room Cleaner, 5 gallons","EA","",59.8,"3U055","N"
81315,103851,"Goods",392,,37,"Vacuum Hole PSA, 6 inches, P180 grit, 100 per Roll","ROLL","",40.05,"5GD17","N"
81315,103852,"Goods",393,,37,"Vacuum Hole PSA, 6 inches, P220 grit, 100 per Roll","ROLL","",39.95,"5GD16","N"
81315,103853,"Goods",394,,37,"Vacuum Hole PSA, 6 inches, P240 grit, 100 per Roll","ROLL","",39.8,"5GD15","N"
81315,103854,"Goods",395,,37,"Vacuum Hole PSA, 6 inches, P280 grit, 100 per Roll","ROLL","",39.7,"5GD14","N"
81315,103855,"Goods",396,,37,"Vacuum Hole PSA, 6 inches, P320 grit, 100 per Roll","ROLL","",39.65,"5GD13","N"
81315,103856,"Goods",397,,37,"Vacuum Hole PSA, 6 inches, P400 grit, 100 per Roll","ROLL","",39.5,"5GD12","N"
81315,103857,"Goods",398,,37,"Vacuum Hole PSA, 6 inches, P600 grit, 100 per Roll","ROLL","",39.45,"5GD11","N"
81315,103858,"Goods",399,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 220-B grit, 100 per Roll","ROLL","",35.95,"4LL98","N"
81315,103859,"Goods",400,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 220-C grit, 100 per Roll","ROLL","",22.79,"4LM13","N"
81315,103860,"Goods",401,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 240-B grit, 100 per Roll","ROLL","",35.95,"4LL97","N"
81315,103861,"Goods",402,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 240-B grit, 100 per Roll","ROLL","",22.79,"4LM12","N"
81315,103862,"Goods",403,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 280-B grit, 100 per Roll","ROLL","",35.9,"4LL96","N"
81315,103863,"Goods",404,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 280-B grit, 100 per Roll","ROLL","",22.78,"4LM11","N"
81315,103864,"Goods",405,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 320-B grit, 100 per Roll","ROLL","",35.9,"4LL95","N"
81315,103865,"Goods",406,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 320-B grit, 100 per Roll","ROLL","",22.78,"4LM10","N"
81315,103866,"Goods",407,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 6 inches, 400-B grit, 100 per Roll","ROLL","",35.9,"4LL94","N"
81315,103867,"Goods",408,,37,"Vacuum Hole PSA, 5 inches, P80 grit, 100 per Roll","ROLL","",32.5,"5GD10","N"
81315,103868,"Goods",409,,37,"Vacuum Hole PSA, 5 inches, P100 grit, 100 per Roll","ROLL","",29.85,"5GD09","N"
81315,103869,"Goods",410,,37,"Vacuum Hole PSA, 5 inches, P120 grit, 100 per Roll","ROLL","",29.65,"5GD08","N"
81315,103870,"Goods",411,,37,"Vacuum Hole PSA, 5 inches, P150 grit, 100 per Roll","ROLL","",29.45,"5GD44","N"
81315,103871,"Goods",412,,37,"Vacuum Hole PSA, 5 inches, P180 grit, 100 per Roll","ROLL","",29.4,"5GD07","N"
81315,103872,"Goods",413,,37,"Vacuum Hole PSA, 5 inches, P220 grit, 100 per Roll","ROLL","",29.3,"5GD06","N"
81315,103873,"Goods",414,,37,"Vacuum Hole PSA, 5 inches, P240 grit, 100 per Roll","ROLL","",29.2,"5GD05","N"
81315,103874,"Goods",415,,37,"Vacuum Hole PSA, 5 inches, P320 grit, 100 per Roll","ROLL","",29.1,"5GD04","N"
81315,103875,"Goods",416,,37,"Vacuum Hole PSA, 5 inches, P400 grit, 100 per Roll","ROLL","",29,"5GD03","N"
81315,103876,"Goods",417,,37,"Vacuum Hole PSA, 5 inches, P500 grit, 100 per Roll","ROLL","",29,"5GD02","N"
81315,103877,"Goods",418,,37,"Vacuum Hole PSA, 6 inches, P80 grit, 100 per Roll","ROLL","",44.3,"5GD21","N"
81315,103878,"Goods",419,,37,"Vacuum Hole PSA, 6 inches, P100 grit, 100 per Roll","ROLL","",42.35,"5GD20","N"
81315,103879,"Goods",420,,37,"Vacuum Hole PSA, 6 inches, P120 grit, 100 per Roll","ROLL","",40.45,"5GD19","N"
81315,103880,"Goods",421,,37,"Vacuum Hole PSA, 6 inches, P150 grit, 100 per Roll","ROLL","",40.2,"5GD18","N"
81315,103881,"Goods",422,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 150-B grit, 100 per Roll","ROLL","",26.45,"4LL90","N"
81315,103882,"Goods",423,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 180-B grit, 100 per Roll","ROLL","",26.4,"4LL89","N"
81315,103883,"Goods",424,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 180-C grit, 100 per Roll","ROLL","",16.69,"4LM09","N"
81315,103884,"Goods",425,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 220-B grit, 100 per Roll","ROLL","",26.4,"4LL88","N"
81315,103885,"Goods",426,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 220-C grit, 100 per Roll","ROLL","",16.68,"4LM08","N"
81315,103886,"Goods",427,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 240-C grit, 100 per Roll","ROLL","",16.68,"4LM07","N"
81315,103887,"Goods",428,,37,"A290 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 280-C grit, 100 per Roll","ROLL","",22.64,"4LM06","N"
81315,103888,"Goods",429,,37,"A275 No-Fil Adalox PSA Sandpaper Disc Roll, 5 inches, 320B grit, 100 per Roll","ROLL","",26.4,"4LL87","N"
