RECORD_TYPE:PURCHASE_ORDER_RECEIPTS,RECEIPT_ID,SUPPLIER_ID,SUPPLIER_ADDRESS_ID,SUPPLIER_SHIPMENT_NUMBER,RECEIPT_REFERENCE,SHIP_TO_GEOGRAPHY_ID,BILL_OF_LADING,WAYBILL,PACK_SLIP_REFERENCE,FREIGHT_CODE,SCHEDULED_RECEIPT_DATE,RECEIVED_BY_PERSON_ID,RECEIPT_DATE,RECEIPT_DATE_1,RECEIPT_NOTES
PURCHASE_ORDER_RECEIPTS,4421798,3,2699,,5189,,,,,,9-Apr-08,1850,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425789,2,1866,,9449,,,,,,8-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425790,21,627,,9450,,,,,,11-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425791,22,2236,,9451,,,,,,9-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425792,2,1866,,9452,,,,,,11-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425793,147,628,,9453,,,,,,8-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430828,22,2221,,12510,532,,,,,9-Apr-08,1715,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4433804,5,2224,,12515,532,,,,,14-Apr-08,1715,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4442810,22,2673,,5314,695,,,,,11-Apr-08,1851,15-Apr-08,15-Apr-15,
PURCHASE_ORDER_RECEIPTS,4445809,3,2225,,12524,532,,,,,16-Apr-08,1715,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4446811,22,2236,,9485,,,,,,14-Apr-08,4758,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447826,22,2698,,5218,,,,,,13-Apr-08,1850,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4449809,21,1497,,843,2100,,,,,16-Apr-08,4147,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4451814,21,2232,,10790,,,,,,18-Apr-08,384,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4455811,515,4801,,5934,,,,,,17-Apr-08,2960,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4455812,2,416,,10985,535,,,,,21-Apr-08,1313,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4455813,3,355,,10986,535,,,,,16-Apr-08,1313,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4461812,22,2236,,9494,,,,,,18-Apr-08,4758,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4462816,22,2698,,5228,,,,,,17-Apr-08,1850,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4462817,21,2696,,5229,,,,,,17-Apr-08,1850,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467828,22,2698,,5234,,,,,,19-Apr-08,1850,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4470814,3,2225,,12547,532,,,,,17-Apr-08,1715,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4470815,22,2221,,12548,532,,,,,18-Apr-08,1715,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4472814,22,2221,,12551,532,,,,,18-Apr-08,1715,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4472815,2,2222,,12552,532,,,,,23-Apr-08,1715,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4472816,22,2221,,12553,532,,,,,20-Apr-08,1715,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4473824,21,2696,,5238,,,,,,19-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4476814,22,4788,,5936,,,,,,20-Apr-08,2983,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4414779,1,1007,,5307,695,,,,,8-Apr-08,1874,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4415783,22,2698,,5179,,,,,,3-Apr-08,1850,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418789,21,2232,,10756,,,,,,3-Apr-08,384,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418790,22,2228,,10757,,,,,,4-Apr-08,384,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418791,2,2233,,10758,,,,,,11-Apr-08,384,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418792,22,2228,,10759,,,,,,9-Apr-08,384,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4420789,478,2686,,5309,695,,,,,9-Apr-08,1875,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4421802,147,2033,,8430,,,,,,9-Apr-08,25,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430815,22,2228,,10776,,,,,,10-Apr-08,384,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430816,3,2227,,10777,,,,,,15-Apr-08,384,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430817,21,2232,,10778,,,,,,11-Apr-08,384,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430818,3,2227,,10779,,,,,,15-Apr-08,384,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4431804,22,415,,10974,535,,,,,11-Apr-08,1313,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4431805,21,2040,,10975,535,,,,,15-Apr-08,1313,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4431806,21,2232,,10782,,,,,,18-Apr-08,384,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4438807,1,2502,,9745,,,,,,14-Apr-08,1314,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4438808,334,942,,9746,,,,,,14-Apr-08,1314,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4442812,2,391,,9748,,,,,,14-Apr-08,1783,15-Apr-08,15-Apr-15,
PURCHASE_ORDER_RECEIPTS,4442817,21,2696,,5213,,,,,,15-Apr-08,1850,15-Apr-08,15-Apr-15,
PURCHASE_ORDER_RECEIPTS,4449810,2,416,,10984,535,,,,,17-Apr-08,1313,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4463814,22,2221,,12542,532,,,,,21-Apr-08,1715,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4463816,3,355,,10991,535,,,,,15-Apr-08,1313,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4466816,21,2040,,10994,535,,,,,21-Apr-08,5741,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4466817,334,801,,10995,535,,,,,21-Apr-08,1602,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4466818,478,1887,,10996,535,,,,,21-Apr-08,1602,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467815,3,2235,,9496,,,,,,16-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467816,22,2236,,9497,,,,,,20-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467817,2,1866,,9498,,,,,,20-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467818,22,2236,,9499,,,,,,21-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467827,147,2694,,5233,,,,,,12-Apr-08,1850,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4469814,3,355,,10997,535,,,,,15-Apr-08,1313,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4473823,22,2199,,9775,,,,,,18-Apr-08,1783,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4474814,22,2698,,5239,,,,,,19-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4474815,3,2699,,5240,,,,,,20-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4475814,22,2698,,5241,,,,,,18-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4475815,3,2699,,5242,,,,,,21-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4475816,22,2698,,5243,,,,,,21-Apr-08,1850,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4476816,21,1497,,846,2100,,,,,22-Apr-08,4156,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4476817,22,2228,,10812,,,,,,23-Apr-08,384,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4482817,2,2695,,5244,,,,,,18-Apr-08,1850,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4412777,21,2220,,12481,532,,,,,3-Apr-08,1715,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4412778,22,2221,,12482,532,,,,,4-Apr-08,1715,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4412779,21,2220,,12483,532,,,,,7-Apr-08,1715,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4412780,2,2222,,12484,532,,,,,9-Apr-08,1715,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4412781,22,2221,,12485,532,,,,,8-Apr-08,1715,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4413777,22,2236,,9444,,,,,,3-Apr-08,4758,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430810,21,627,,9463,,,,,,11-Apr-08,4758,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430811,22,2236,,9464,,,,,,8-Apr-08,4758,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430812,147,628,,9465,,,,,,10-Apr-08,4758,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430813,21,627,,9466,,,,,,14-Apr-08,4758,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4430814,22,2236,,9467,,,,,,10-Apr-08,4758,11-Apr-08,11-Apr-15,
PURCHASE_ORDER_RECEIPTS,4445816,22,415,,10983,535,,,,,11-Apr-08,1313,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4448810,703,6595,,144,23704,,,,,16-Apr-08,27647,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4451815,1,2326,,10791,,,,,,17-Apr-08,384,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4451816,334,2328,,10792,,,,,,17-Apr-08,384,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4454816,1,1008,,5223,,,,,,17-Apr-08,4821,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4454817,334,2754,,5224,,,,,,17-Apr-08,4611,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4462823,703,6615,,141,23686,,,,,18-Apr-08,27626,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4465818,334,2328,,10804,,,,,,21-Apr-08,384,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467814,5,1597,,9495,,,,,,14-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4482818,22,2698,,5245,,,,,,19-Apr-08,1850,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4482821,334,2754,,5248,,,,,,23-Apr-08,2790,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4485822,22,2228,,10819,,,,,,22-Apr-08,384,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4485823,21,2232,,10820,,,,,,22-Apr-08,384,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4485824,22,2228,,10821,,,,,,24-Apr-08,384,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4487820,22,2236,,9513,,,,,,24-Apr-08,4758,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4494820,3,2227,,10825,,,,,,24-Apr-08,384,25-Apr-08,25-Apr-15,
PURCHASE_ORDER_RECEIPTS,4499820,22,2236,,9521,,,,,,25-Apr-08,4758,25-Apr-08,25-Apr-15,
PURCHASE_ORDER_RECEIPTS,4503820,22,2698,,5260,,,,,,24-Apr-08,1850,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4503821,2,2695,,5261,,,,,,25-Apr-08,1850,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4503822,22,2698,,5262,,,,,,26-Apr-08,1850,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506820,2,2233,,10828,,,,,,24-Apr-08,384,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506822,21,2232,,10829,,,,,,23-Apr-08,384,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506825,5,2231,,10830,,,,,,24-Apr-08,384,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506826,3,2227,,10831,,,,,,28-Apr-08,384,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507820,22,2236,,9525,,,,,,1-May-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507821,3,2235,,9526,,,,,,30-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507822,2,1866,,9527,,,,,,30-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507823,21,627,,9528,,,,,,28-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507824,2,1866,,9529,,,,,,28-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418793,209,2442,,12496,532,,,,,9-Apr-08,7657,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4418794,537,1498,,12497,532,,,,,9-Apr-08,1715,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4421786,21,460,,9727,,,,,,9-Apr-08,1783,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4421787,22,2199,,9728,,,,,,7-Apr-08,1783,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425794,22,2236,,9454,,,,,,10-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425795,147,628,,9455,,,,,,9-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425796,22,2236,,9456,,,,,,16-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425797,5,1597,,9457,,,,,,10-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425803,334,2342,,9461,,,,,,10-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4425804,537,1604,,9462,,,,,,10-Apr-08,4758,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4427789,577,4782,,5928,,,,,,8-Apr-08,2983,10-Apr-08,10-Apr-15,
PURCHASE_ORDER_RECEIPTS,4432807,22,2221,,12514,532,,,,,10-Apr-08,1715,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4434805,21,2220,,12516,532,,,,,11-Apr-08,1715,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4434809,21,2040,,10978,535,,,,,8-Apr-08,1313,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4438811,2,2695,,5206,,,,,,11-Apr-08,1850,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4438812,21,2696,,5207,,,,,,12-Apr-08,1850,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447824,703,6646,,141,23685,,,,,16-Apr-08,27627,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447825,703,6644,,144,23684,,,,,16-Apr-08,27627,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4454810,3,1594,,9762,,,,,,15-Apr-08,1783,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4454811,22,2199,,9763,,,,,,15-Apr-08,1783,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4462820,703,6646,,142,23685,,,,,18-Apr-08,27626,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4462821,703,6644,,145,23684,,,,,18-Apr-08,27626,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467821,21,459,,9769,,,,,,18-Apr-08,1783,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467822,22,2199,,9770,,,,,,16-Apr-08,1783,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467823,21,459,,9771,,,,,,21-Apr-08,1783,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4485828,22,415,,11001,535,,,,,23-Apr-08,1313,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4488820,22,2236,,9514,,,,,,22-Apr-08,4758,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4488823,334,2713,,5323,695,,,,,24-Apr-08,2015,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4498820,22,2673,,5324,695,,,,,21-Apr-08,1851,25-Apr-08,25-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506821,22,2236,,9522,,,,,,22-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506823,3,2235,,9523,,,,,,29-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4506824,2,1866,,9524,,,,,,29-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4507825,22,2236,,9530,,,,,,28-Apr-08,4758,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4509826,21,2675,,5327,695,,,,,23-Apr-08,1851,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4509827,22,2673,,5328,695,,,,,24-Apr-08,1851,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4509829,537,1521,,9787,,,,,,28-Apr-08,1314,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4511820,537,1498,,12578,532,,,,,28-Apr-08,1715,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4511824,537,1297,,11011,535,,,,,28-Apr-08,5741,28-Apr-08,28-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513821,5,2224,,12579,532,,,,,29-Apr-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513822,21,2220,,12580,532,,,,,29-Apr-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4437804,22,2673,,5311,695,,,,,10-Apr-08,1851,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4437807,22,2236,,9476,,,,,,11-Apr-08,4758,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4437808,3,2235,,9477,,,,,,14-Apr-08,4758,14-Apr-08,14-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447811,2,1866,,9486,,,,,,17-Apr-08,4758,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447812,3,2235,,9487,,,,,,14-Apr-08,4758,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4458812,22,2221,,12540,532,,,,,22-Apr-08,1715,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4464814,22,2228,,10801,,,,,,18-Apr-08,384,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4464816,21,2232,,10802,,,,,,21-Apr-08,384,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4465817,22,2228,,10803,,,,,,21-Apr-08,384,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4476815,558,1680,,5937,,,,,,22-Apr-08,2985,22-Apr-08,22-Apr-15,
PURCHASE_ORDER_RECEIPTS,4479817,22,2228,,10815,,,,,,22-Apr-08,384,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4481821,21,459,,9777,,,,,,21-Apr-08,1783,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4488821,334,2342,,9515,,,,,,24-Apr-08,4758,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4488822,537,1604,,9516,,,,,,24-Apr-08,4758,24-Apr-08,24-Apr-15,
PURCHASE_ORDER_RECEIPTS,4500822,21,2696,,5258,,,,,,22-Apr-08,1850,25-Apr-08,25-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513823,22,2228,,10841,,,,,,1-May-08,384,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513824,22,2221,,12581,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513825,3,2225,,12582,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513826,3,2227,,10842,,,,,,1-May-08,384,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4513827,22,2221,,12583,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514820,21,627,,9531,,,,,,28-Apr-08,4758,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514821,2,1866,,9532,,,,,,28-Apr-08,4758,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514822,22,2236,,9533,,,,,,28-Apr-08,4758,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514823,21,2232,,10843,,,,,,29-Apr-08,384,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514824,22,2221,,12584,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514825,5,2224,,12585,532,,,,,29-Apr-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514826,21,2220,,12586,532,,,,,29-Apr-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514827,22,2228,,10844,,,,,,1-May-08,384,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514828,22,2221,,12587,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514829,3,2225,,12588,532,,,,,1-May-08,1715,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4514830,3,2227,,10845,,,,,,1-May-08,384,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4515824,22,415,,11016,535,,,,,29-Apr-08,1313,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4515825,5,2037,,11017,535,,,,,29-Apr-08,1313,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4515826,21,2040,,11018,535,,,,,1-May-08,1313,29-Apr-08,29-Apr-15,
PURCHASE_ORDER_RECEIPTS,4516820,41,2223,,12589,532,,,,,30-Apr-08,1715,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4516821,147,2226,,12590,532,,,,,30-Apr-08,1715,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4517820,22,2236,,9534,,,,,,30-Apr-08,4758,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4517821,21,627,,9535,,,,,,30-Apr-08,4758,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4517822,22,2236,,9536,,,,,,2-May-08,4758,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4517823,2,1866,,9537,,,,,,30-Apr-08,4758,30-Apr-08,30-Apr-15,
PURCHASE_ORDER_RECEIPTS,4414780,22,2199,,9725,,,,,,4-Apr-08,1783,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4414781,537,1521,,9726,,,,,,8-Apr-08,1314,8-Apr-08,8-Apr-15,
PURCHASE_ORDER_RECEIPTS,4420786,22,2236,,9446,,,,,,9-Apr-08,4758,9-Apr-08,9-Apr-15,
PURCHASE_ORDER_RECEIPTS,4441806,3,355,,10982,535,,,,,13-Apr-08,1313,15-Apr-08,15-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447813,478,2343,,9488,,,,,,16-Apr-08,4758,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447816,22,2199,,9753,,,,,,17-Apr-08,1783,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4447817,3,1594,,9754,,,,,,16-Apr-08,1783,16-Apr-08,16-Apr-15,
PURCHASE_ORDER_RECEIPTS,4453810,2,1866,,9490,,,,,,18-Apr-08,4758,17-Apr-08,17-Apr-15,
PURCHASE_ORDER_RECEIPTS,4455814,21,2232,,10793,,,,,,21-Apr-08,384,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4457812,2,2222,,12539,532,,,,,16-Apr-08,1715,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4459814,22,2221,,12541,532,,,,,18-Apr-08,1715,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4461813,22,2199,,9764,,,,,,16-Apr-08,1783,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4461814,41,2200,,9765,,,,,,15-Apr-08,1783,18-Apr-08,18-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467825,2,1866,,9501,,,,,,21-Apr-08,4758,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467830,21,2696,,5236,,,,,,21-Apr-08,4821,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4467831,478,2753,,5237,,,,,,21-Apr-08,1850,21-Apr-08,21-Apr-15,
PURCHASE_ORDER_RECEIPTS,4480818,21,2675,,5319,695,,,,,22-Apr-08,1851,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4480819,147,628,,9509,,,,,,22-Apr-08,4758,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4481817,22,2199,,9776,,,,,,17-Apr-08,1783,23-Apr-08,23-Apr-15,
PURCHASE_ORDER_RECEIPTS,4481818,22,2236,,9510,,,,,,22-Apr-08,4758,23-Apr-08,23-Apr-15,
