RECORD_TYPE:PURCHASE_ORDERS,PO_BLANKET_ID,PO_RELEASE_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS
PURCHASE_ORDERS,32984,54809,4443-153,0,N,57,21,41,207,USD,,22-Jan-11,,12-Nov-11,12/11/11 6:57,12/11/11 6:57,12/11/11 6:57,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,54721,4427-212,0,N,57,11,15,207,USD,,16-Jan-11,,11-Nov-11,11/11/11 13:00,11/11/11 13:00,11/11/11 13:00,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32841,54722,4429-167,0,N,57,147,259,207,USD,,,,11-Nov-11,11/11/11 13:00,11/11/11 13:00,11/11/11 13:00,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,54723,4431-232,0,N,57,22,42,207,USD,,16-Jan-11,,11-Nov-11,11/11/11 13:00,11/11/11 13:00,11/11/11 13:00,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,54724,4433-175,0,N,57,5,6,207,USD,,16-Jan-11,,11-Nov-11,11/11/11 13:00,11/11/11 13:00,11/11/11 13:00,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,55343,4428-258,0,N,57,147,259,207,USD,,,,23-Nov-11,23/11/11 6:26,23/11/11 6:26,23/11/11 6:26,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,55344,4429-175,0,N,57,147,259,207,USD,,,,23-Nov-11,23/11/11 6:26,23/11/11 6:26,23/11/11 6:26,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,55346,4431-243,0,N,57,22,42,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:27,23/11/11 6:27,23/11/11 6:27,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,55347,4432-229,0,N,57,5,6,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:27,23/11/11 6:27,23/11/11 6:27,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,55348,4433-185,0,N,57,5,6,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:27,23/11/11 6:27,23/11/11 6:27,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,55672,4428-265,0,N,57,147,259,207,USD,,,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,55673,4429-180,0,N,57,147,259,207,USD,,,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,55675,4431-249,0,N,57,22,42,207,USD,,16-Jan-11,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,55676,4432-235,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,54979,4443-157,0,N,57,21,41,207,USD,,22-Jan-11,,16-Nov-11,16/11/11 13:07,16/11/11 13:07,16/11/11 13:07,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32840,55126,4428-254,0,N,57,147,259,207,USD,,,,18-Nov-11,18/11/11 8:33,18/11/11 8:33,18/11/11 8:33,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32844,55128,4432-226,0,N,57,5,6,207,USD,,16-Jan-11,,18-Nov-11,18/11/11 8:33,18/11/11 8:33,18/11/11 8:33,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32840,55521,4428-262,0,N,57,147,259,207,USD,,,,25-Nov-11,25/11/11 4:00,25/11/11 4:00,25/11/11 4:00,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32844,55523,4432-233,0,N,57,5,6,207,USD,,16-Jan-11,,25-Nov-11,25/11/11 4:00,25/11/11 4:00,25/11/11 4:00,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,55526,4427-226,0,N,57,11,15,207,USD,,16-Jan-11,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,55527,4428-263,0,N,57,147,259,207,USD,,,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,55528,4429-178,0,N,57,147,259,207,USD,,,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,55530,4431-247,0,N,57,22,42,207,USD,,16-Jan-11,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,55531,4433-188,0,N,57,5,6,207,USD,,16-Jan-11,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,55532,4443-169,0,N,57,21,41,207,USD,,22-Jan-11,,25-Nov-11,25/11/11 4:02,25/11/11 4:02,25/11/11 4:02,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32843,54542,4431-231,0,N,57,22,42,207,USD,,16-Jan-11,,9-Nov-11,9/11/11 23:02,9/11/11 23:02,9/11/11 23:02,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,55677,4433-190,0,N,57,5,6,207,USD,,16-Jan-11,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,55678,4443-171,0,N,57,21,41,207,USD,,22-Jan-11,,30-Nov-11,30/11/11 6:53,30/11/11 6:53,30/11/11 6:53,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,55659,4427-227,0,N,57,11,15,207,USD,,16-Jan-11,,30-Nov-11,30/11/11 6:51,30/11/11 6:51,30/11/11 6:51,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,55660,4428-264,0,N,57,147,259,207,USD,,,,30-Nov-11,30/11/11 6:51,30/11/11 6:51,30/11/11 6:51,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,55661,4429-179,0,N,57,147,259,207,USD,,,,30-Nov-11,30/11/11 6:51,30/11/11 6:51,30/11/11 6:51,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32839,55351,4427-223,0,N,57,11,15,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:30,23/11/11 6:30,23/11/11 6:30,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,55352,4428-259,0,N,57,147,259,207,USD,,,,23-Nov-11,23/11/11 6:30,23/11/11 6:30,23/11/11 6:30,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,55353,4431-244,0,N,57,22,42,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:30,23/11/11 6:30,23/11/11 6:30,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,55354,4432-230,0,N,57,5,6,207,USD,,16-Jan-11,,23-Nov-11,23/11/11 6:30,23/11/11 6:30,23/11/11 6:30,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,55355,4443-165,0,N,57,21,41,207,USD,,22-Jan-11,,23-Nov-11,23/11/11 6:30,23/11/11 6:30,23/11/11 6:30,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32841,56493,4429-186,0,N,57,147,259,207,USD,,,,15-Dec-11,15/12/11 4:53,15/12/11 4:53,15/12/11 4:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32840,56049,4428-271,0,N,57,147,259,207,USD,,,,6-Dec-11,6/12/11 6:03,6/12/11 6:03,6/12/11 6:03,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32844,56051,4432-240,0,N,57,5,6,207,USD,,16-Jan-11,,6-Dec-11,6/12/11 6:03,6/12/11 6:03,6/12/11 6:03,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56052,4443-175,0,N,57,21,41,207,USD,,22-Jan-11,,6-Dec-11,6/12/11 6:03,6/12/11 6:03,6/12/11 6:03,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32843,56495,4431-258,0,N,57,22,42,207,USD,,16-Jan-11,,15-Dec-11,15/12/11 4:53,15/12/11 4:53,15/12/11 4:53,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32843,56643,4431-262,0,N,57,22,42,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 4:56,20/12/11 4:56,20/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32839,55944,4427-230,0,N,57,11,15,207,USD,,16-Jan-11,,3-Dec-11,3/12/11 4:55,3/12/11 4:55,3/12/11 4:55,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,55945,4428-270,0,N,57,147,259,207,USD,,,,3-Dec-11,3/12/11 4:55,3/12/11 4:55,3/12/11 4:55,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,55947,4431-251,0,N,57,22,42,207,USD,,16-Jan-11,,3-Dec-11,3/12/11 4:55,3/12/11 4:55,3/12/11 4:55,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,55948,4432-239,0,N,57,5,6,207,USD,,16-Jan-11,,3-Dec-11,3/12/11 4:55,3/12/11 4:55,3/12/11 4:55,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56055,4443-176,0,N,57,21,41,207,USD,,22-Jan-11,,6-Dec-11,6/12/11 6:05,6/12/11 6:05,6/12/11 6:05,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56177,4427-232,0,N,57,11,15,207,USD,,16-Jan-11,,8-Dec-11,8/12/11 4:31,8/12/11 4:31,8/12/11 4:31,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56178,4428-273,0,N,57,147,259,207,USD,,,,8-Dec-11,8/12/11 4:31,8/12/11 4:31,8/12/11 4:31,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56180,4431-253,0,N,57,22,42,207,USD,,16-Jan-11,,8-Dec-11,8/12/11 4:31,8/12/11 4:31,8/12/11 4:31,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56181,4432-242,0,N,57,5,6,207,USD,,16-Jan-11,,8-Dec-11,8/12/11 4:31,8/12/11 4:31,8/12/11 4:31,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56182,4433-193,0,N,57,5,6,207,USD,,16-Jan-11,,8-Dec-11,8/12/11 4:31,8/12/11 4:31,8/12/11 4:31,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,56249,4427-233,0,N,57,11,15,207,USD,,16-Jan-11,,9-Dec-11,9/12/11 4:57,9/12/11 4:57,9/12/11 4:57,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56250,4428-274,0,N,57,147,259,207,USD,,,,9-Dec-11,9/12/11 4:57,9/12/11 4:57,9/12/11 4:57,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56252,4431-254,0,N,57,22,42,207,USD,,16-Jan-11,,9-Dec-11,9/12/11 4:57,9/12/11 4:57,9/12/11 4:57,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56253,4432-243,0,N,57,5,6,207,USD,,16-Jan-11,,9-Dec-11,9/12/11 4:57,9/12/11 4:57,9/12/11 4:57,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,56670,4427-241,0,N,57,11,15,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56671,4428-281,0,N,57,147,259,207,USD,,,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56672,4429-189,0,N,57,147,259,207,USD,,,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56674,4431-264,0,N,57,22,42,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56675,4432-250,0,N,57,5,6,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56676,4433-200,0,N,57,5,6,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56677,4443-181,0,N,57,21,41,207,USD,,22-Jan-11,,20-Dec-11,20/12/11 5:50,20/12/11 5:50,20/12/11 5:50,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56681,4427-242,0,N,57,11,15,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56682,4428-282,0,N,57,147,259,207,USD,,,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56683,4429-190,0,N,57,147,259,207,USD,,,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56684,4431-265,0,N,57,22,42,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,56685,4433-201,0,N,57,5,6,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56686,4443-182,0,N,57,21,41,207,USD,,22-Jan-11,,20-Dec-11,20/12/11 5:53,20/12/11 5:53,20/12/11 5:53,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56750,4427-243,0,N,57,11,15,207,USD,,16-Jan-11,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56751,4428-283,0,N,57,147,259,207,USD,,,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56752,4429-191,0,N,57,147,259,207,USD,,,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56754,4431-266,0,N,57,22,42,207,USD,,16-Jan-11,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56755,4432-251,0,N,57,5,6,207,USD,,16-Jan-11,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56756,4433-202,0,N,57,5,6,207,USD,,16-Jan-11,,21-Dec-11,21/12/11 4:17,21/12/11 4:17,21/12/11 4:17,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,56411,4427-235,0,N,57,11,15,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56412,4428-276,0,N,57,147,259,207,USD,,,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56413,4429-184,0,N,57,147,259,207,USD,,,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56415,4431-256,0,N,57,22,42,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56416,4432-245,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56417,4433-195,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56418,4443-177,0,N,57,21,41,207,USD,,22-Jan-11,,14-Dec-11,14/12/11 7:59,14/12/11 7:59,14/12/11 7:59,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56545,4427-238,0,N,57,11,15,207,USD,,16-Jan-11,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56546,4428-278,0,N,57,147,259,207,USD,,,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56548,4429-187,0,N,57,147,259,207,USD,,,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56551,4431-260,0,N,57,22,42,207,USD,,16-Jan-11,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56553,4432-247,0,N,57,5,6,207,USD,,16-Jan-11,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56556,4433-198,0,N,57,5,6,207,USD,,16-Jan-11,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56558,4443-179,0,N,57,21,41,207,USD,,22-Jan-11,,16-Dec-11,16/12/11 5:44,16/12/11 5:44,16/12/11 5:44,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56757,4427-244,0,N,57,11,15,207,USD,,16-Jan-11,,21-Dec-11,21/12/11 4:20,21/12/11 4:20,21/12/11 4:20,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32839,56810,4427-245,0,N,57,11,15,207,USD,,16-Jan-11,,22-Dec-11,22/12/11 4:56,22/12/11 4:56,22/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56811,4428-284,0,N,57,147,259,207,USD,,,,22-Dec-11,22/12/11 4:56,22/12/11 4:56,22/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56813,4431-267,0,N,57,22,42,207,USD,,16-Jan-11,,22-Dec-11,22/12/11 4:56,22/12/11 4:56,22/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56814,4432-252,0,N,57,5,6,207,USD,,16-Jan-11,,22-Dec-11,22/12/11 4:57,22/12/11 4:56,22/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,56422,4427-236,0,N,57,11,15,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 8:02,14/12/11 8:02,14/12/11 8:02,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32841,56423,4429-185,0,N,57,147,259,207,USD,,,,14-Dec-11,14/12/11 8:02,14/12/11 8:02,14/12/11 8:02,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56425,4431-257,0,N,57,22,42,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 8:02,14/12/11 8:02,14/12/11 8:02,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32845,56426,4433-196,0,N,57,5,6,207,USD,,16-Jan-11,,14-Dec-11,14/12/11 8:02,14/12/11 8:02,14/12/11 8:02,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32844,56496,4432-246,0,N,57,5,6,207,USD,,16-Jan-11,,15-Dec-11,15/12/11 4:53,15/12/11 4:53,15/12/11 4:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56497,4433-197,0,N,57,5,6,207,USD,,16-Jan-11,,15-Dec-11,15/12/11 4:53,15/12/11 4:53,15/12/11 4:53,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32984,56498,4443-178,0,N,57,21,41,207,USD,,22-Jan-11,,15-Dec-11,15/12/11 4:53,15/12/11 4:53,15/12/11 4:53,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56605,4427-239,0,N,57,11,15,207,USD,,16-Jan-11,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56606,4428-279,0,N,57,147,259,207,USD,,,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56607,4429-188,0,N,57,147,259,207,USD,,,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56609,4431-261,0,N,57,22,42,207,USD,,16-Jan-11,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56610,4432-248,0,N,57,5,6,207,USD,,16-Jan-11,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32845,56611,4433-199,0,N,57,5,6,207,USD,,16-Jan-11,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32843,56499,4431-259,0,N,57,22,42,207,USD,,16-Jan-11,,15-Dec-11,15/12/11 4:55,15/12/11 4:55,15/12/11 4:55,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32984,56612,4443-180,0,N,57,21,41,207,USD,,22-Jan-11,,17-Dec-11,17/12/11 5:04,17/12/11 5:04,17/12/11 5:04,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32839,56645,4427-240,0,N,57,11,15,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 4:56,20/12/11 4:56,20/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56646,4428-280,0,N,57,147,259,207,USD,,,,20-Dec-11,20/12/11 4:56,20/12/11 4:56,20/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32843,56647,4431-263,0,N,57,22,42,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 4:56,20/12/11 4:56,20/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60"
PURCHASE_ORDERS,32844,56648,4432-249,0,N,57,5,6,207,USD,,16-Jan-11,,20-Dec-11,20/12/11 4:56,20/12/11 4:56,20/12/11 4:56,MANUAL,RECEIPT,WORKFLOW,2/10 NET 30
PURCHASE_ORDERS,32839,56169,4427-231,0,N,57,11,15,207,USD,,16-Jan-11,,8-Dec-11,8/12/11 4:28,8/12/11 4:28,8/12/11 4:28,MANUAL,RECEIPT,WORKFLOW,2/10 Net 45
PURCHASE_ORDERS,32840,56170,4428-272,0,N,57,147,259,207,USD,,,,8-Dec-11,8/12/11 4:28,8/12/11 4:28,8/12/11 4:28,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32841,56171,4429-182,0,N,57,147,259,207,USD,,,,8-Dec-11,8/12/11 4:28,8/12/11 4:28,8/12/11 4:28,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
