"RECORD_TYPE:ITEMS","ITEM_ID","ITEM_CODE","DESCRIPTION","STOCKABLE","SELLABLE","UOM_CODE","UOM_NAME","TARGET_PRICE","ITEM_STATUS","RESTRICT_SUPPLIERS","ITEM_TYPE","CATEGORY_ID","FROM_ROWNUMBER"
"ITEMS",8035,"Trans Electric Fork Lift","Transmission / Drive Train Electric Fork lifts","Y","Y","Ea","Each",3002.34,"Active","N","Purchased item",1205,423
"ITEMS",8037,"Trans Propane Fork Lift","Transmission / Drive Train Propane Fork lifts","Y","Y","Ea","Each",2478.98,"Active","N","Purchased item",1205,424
"ITEMS",8039,"Oil Filter Propane","Oil Filter  Propane Fork Lifts","Y","Y","Ea","Each",32.56,"Active","N","Purchased item",1205,425
"ITEMS",8041,"Oil Filter Electric","Oil Filter  Electric Fork Lifts","Y","Y","Ea","Each",24.95,"Active","N","Purchased item",1205,426
"ITEMS",8043,"Mast","All Lift Masts for All Fork Lifts","Y","Y","Ea","Each",1245.56,"Active","N","Purchased item",1205,427
"ITEMS",8045,"Rear Wheels - Electric","Rear Wheels Electric Fork Lifts","Y","Y","Ea","Each",345.89,"Active","N","Purchased item",1205,428
"ITEMS",8047,"Rear Wheels - Propane","Rear Wheels Propane Fork Lifts","Y","Y","Ea","Each",126.89,"Active","N","Purchased item",1205,429
"ITEMS",8049,"Front Wheels - Electric","Front Wheels Electric Fork Lifts","Y","Y","Ea","Each",125,"Active","N","Purchased item",1205,430
"ITEMS",8051,"Front Wheels - Propane","Front Wheels Propane Fork Lifts","Y","Y","Ea","Each",97.45,"Active","N","Purchased item",1205,431
"ITEMS",8053,"Forks","Forks for all Fork Lifts","Y","Y","Ea","Each",350,"Active","N","Purchased item",1205,432
"ITEMS",8057,"Fork Lift Lubrication","Lubrication for Masts","Y","Y","Ea","Each",1.98,"Active","N","Purchased item",1205,433
"ITEMS",8059,"Filled Propane Tanks","Fuel for Propane Fork Lifts","Y","Y","Ea","Each",19.99,"Active","N","Purchased item",1205,434
"ITEMS",8061,"Shop Rags","Shop Rags for Clean up","Y","Y","Ea","Each",0.05,"Active","N","Purchased item",3124,435
"ITEMS",8063,"10-40W Oil","10-40W Vehicle Motor Oil","Y","Y","QT","Quart",2.56,"Active","N","Purchased item",3124,436
"ITEMS",8065,"Oil Filter","Oil Filter","Y","Y","Ea","Each",15.45,"Active","N","Purchased item",3124,437
"ITEMS",8067,"Transmission Fluid","Transmission Fluid for Vehicles","Y","Y","QT","Quart",4.56,"Active","N","Purchased item",3124,438
"ITEMS",8069,"Transmission Filter","Transmission Filter for Vehicles","Y","Y","Ea","Each",10.49,"Active","N","Purchased item",3124,439
"ITEMS",8071,"Transmission Pan","Transmission Filter Pan","Y","Y","Ea","Each",25.26,"Active","N","Purchased item",3124,440
"ITEMS",8073,"Air Filter","Air Filter","Y","Y","Ea","Each",12.99,"Active","N","Purchased item",500,441
"ITEMS",8075,"Fuel Filter","Fuel Filter for Vehicle","Y","Y","Ea","Each",28.75,"Active","N","Purchased item",3124,442
"ITEMS",8077,"Anti Freeze","Anti Freeze / Coolant","Y","Y","QT","Quart",5.98,"Active","N","Purchased item",1205,443
"ITEMS",8079,"Radiator Hose","Radiator Hose","Y","Y","Ea","Each",14.29,"Active","N","Purchased item",1205,444
"ITEMS",8081,"Thermostat","Vehicle Spare Part: Thermostat","Y","Y","Ea","Each",18.75,"Active","N","Purchased item",1205,445
"ITEMS",8149,"BLAT000","Blinds Model","Y","Y","Ea","Each",,"Active","N","ATO model",1,446
"ITEMS",8151,"BLOC100","Pleated Shades Option Class","Y","Y","Ea","Each",,"Active","N","ATO Option Class",1,447
"ITEMS",8153,"BLOC101","Roller Shades Option Class","Y","Y","Ea","Each",,"Active","N","ATO Option Class",1,448
"ITEMS",8155,"BLOC102","Roman Shades Option Class","Y","Y","Ea","Each",,"Active","N","ATO Option Class",1,449
"ITEMS",8157,"BLOC103","Shutters Option Class","Y","Y","Ea","Each",,"Active","N","ATO Option Class",1,450
"ITEMS",8159,"BLOC104","Vertical Shades Option Class","Y","Y","Ea","Each",,"Active","N","ATO Option Class",1,451
"ITEMS",8169,"BL10100","71"" x 25"" Red Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,452
"ITEMS",8171,"BL10101","71"" x 50"" Red Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,453
"ITEMS",8173,"BL10102","71"" x 25"" Almond Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,454
"ITEMS",8175,"BL10103","71"" x 50"" Almond Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,455
"ITEMS",8177,"BL10104","71"" x 25"" White Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,456
"ITEMS",8179,"BL10105","71"" x 50"" White Solid Pleated Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,457
"ITEMS",8181,"BL10200","71"" x 25"" Red Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,458
"ITEMS",8183,"BL10201","71"" x 50"" Red Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,459
"ITEMS",8185,"BL10202","71"" x 25"" Almond Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,460
"ITEMS",8187,"BL10203","71"" x 50"" Almond Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,461
"ITEMS",8189,"BL10204","71"" x 25"" White Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,462
"ITEMS",8191,"BL10205","71"" x 50"" White Solid Roller Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,463
"ITEMS",8193,"BL10300","71"" x 25"" Red Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,464
"ITEMS",8195,"BL10301","71"" x 50"" Red Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,465
"ITEMS",8197,"BL10302","71"" x 25"" Almond Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,466
"ITEMS",8199,"BL10303","71"" x 50"" Almond Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,467
"ITEMS",8201,"BL10304","71"" x 25"" White Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,468
"ITEMS",8203,"BL10305","71"" x 50"" White Solid Roman Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,469
"ITEMS",8205,"BL10400","71"" x 25"" Red Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,470
"ITEMS",8207,"BL10401","71"" x 50"" Red Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,471
"ITEMS",8209,"BL10402","71"" x 25"" Almond Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,472
"ITEMS",8211,"BL10403","71"" x 50"" Almond Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,473
"ITEMS",8213,"BL10404","71"" x 25"" White Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,474
"ITEMS",8215,"BL10405","71"" x 50"" White Solid Shutters","Y","Y","Ea","Each",,"Active","N","Purchased item",1,475
"ITEMS",8217,"BL10500","71"" x 25"" Red Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,476
"ITEMS",8219,"BL10501","71"" x 50"" Red Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,477
"ITEMS",8221,"BL10502","71"" x 25"" Almond Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,478
"ITEMS",8223,"BL10503","71"" x 50"" Almond Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,479
"ITEMS",8225,"BL10504","71"" x 25"" White Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,480
"ITEMS",8227,"BL10505","71"" x 50"" White Vertical Shade","Y","Y","Ea","Each",,"Active","N","Purchased item",1,481
"ITEMS",8257,"CM52295","Power Supply","Y","Y","Ea","Each",109,"Active","N","Purchased item",1,482
"ITEMS",8261,"CM77001","2-Button Mouse with Wheel","Y","Y","Ea","Each",8,"Active","N","Purchased item",1,483
"ITEMS",8263,"CM77002","Optical Mouse","Y","Y","Ea","Each",25,"Active","N","Purchased item",1,484
"ITEMS",8265,"CM77003","Wireless Mouse","Y","Y","Ea","Each",40,"Active","N","Purchased item",1,485
"ITEMS",8269,"DVD-B100","DVD Burner 8X","N","N","Ea","Each",500,"Active","N","Purchased item",1,486
"ITEMS",8271,"CM96119","Metal Cover Plate, 4 Holes","Y","Y","Ea","Each",0.5,"Active","N","Purchased item",1,487
"ITEMS",8273,"CM66269","Resistor SMT1.5 kOhm 0605","Y","Y","Ea","Each",0.06,"Active","N","Purchased item",1,488
"ITEMS",8275,"CM66268","Micro 64k","Y","Y","Ea","Each",2.5,"Active","N","Purchased item",1,489
"ITEMS",8277,"CM66266","Resistor SMT 1.0 k Ohm 0604","Y","Y","Ea","Each",0.06,"Active","N","Purchased item",1,490
"ITEMS",8279,"CM66265","Micro 48k","Y","Y","Ea","Each",2.5,"Active","N","Purchased item",1,491
"ITEMS",8281,"CM66264","PCB Main","Y","Y","Ea","Each",5,"Active","N","Purchased item",32,492
"ITEMS",8283,"CM66259","Plastic Case","Y","Y","Ea","Each",1.2,"Active","N","Purchased item",1,493
"ITEMS",8285,"CM66254","LCD Display","Y","Y","Ea","Each",4,"Active","N","Purchased item",1,494
"ITEMS",8313,"AS55888","Sentinel Standard Desktop - Select Series","Y","Y","Ea","Each",1107.86,"Active","N","Finished good",1,495
"ITEMS",8315,"AS99689","Envoy Standard Laptop - Select Series","Y","Y","Ea","Each",2935.834,"Active","N","Finished good",1,496
"ITEMS",8319,"Fork Lift Battery","Batteries used for electric Fork Lifts","Y","N","Ea","Each",1200,"Active","N","Rebuildable",1,497
"ITEMS",8321,"DVD-CR","DVD","N","N","Ea","Each",30,"Active","N","Purchased item",36,498
"ITEMS",8323,"NE-PACKET","New Employee Packet, includes company coffee mug, t-shirt, cap and mouse pad.","N","N","Ea","Each",25,"Active","N","Purchased item",36,499
"ITEMS",8381,"FS90000","Power/Recharging Unit","Y","Y","Ea","Each",75,"Active","N","Purchased item",1,500
"ITEMS",8729,"F350Y2000 Rblt Motor","F350 Year 2000 Rebuilt Truck Motor","Y","N","Ea","Each",2500,"Active","N","Rebuildable",1,501
"ITEMS",8731,"TM Rebuild","OSP Truck Motor Rebuild Services","N","N","Ea","Each",2550,"Active","N","Outside Processing Item",1,502
"ITEMS",8768,"SENTRY","Vision Sentry PDA plus CellPhone","Y","Y","Ea","Each",,"Active","N","Purchased item",1,503
"ITEMS",8791,"Automotive Tool Kit","Automotive Maintenance and Repair Tool Kit","Y","N","Ea","Each",,"Active","N","Equipment",1,504
"ITEMS",8914,"Inj Molding Lubrication","Injection Molding Machine Lubrication","Y","Y","Ea","Each",5.5,"Active","N","Purchased item",1205,505
"ITEMS",8916,"Lubrication Line","Lubrication Line for Injection Molding Machines","Y","Y","Ea","Each",15.4,"Active","N","Purchased item",1205,506
"ITEMS",8918,"Lubrication Pan","Lubrication Pan for Injection Molding Machines","Y","Y","Ea","Each",12.45,"Active","N","Purchased item",1205,507
"ITEMS",8920,"Inj Molding Spare Parts Kit","Inj Molding Spare Parts Kit","Y","Y","Ea","Each",45.99,"Active","N","Purchased item",1205,508
"ITEMS",8940,"CM77333","Upgrade Board","Y","Y","Ea","Each",,"Active","N","Purchased item",1,509
"ITEMS",8942,"CM77811","Processor","Y","Y","Ea","Each",,"Active","N","Purchased item",1,510
"ITEMS",8944,"CM81774","Upgrade Connector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,511
"ITEMS",8988,"FS72111","Envoy Deluxe Laptop - FS Series","Y","Y","Ea","Each",714.834,"Active","N","Finished good",1,512
"ITEMS",9188,"CM62121","SxxE Linux Enterprise Server 10","Y","Y","Ea","Each",554.63,"Active","N","Purchased item",1,513
"ITEMS",9190,"CM62122","MS Server 2009","Y","Y","Ea","Each",256.7763,"Active","N","Purchased item",1,514
"ITEMS",9192,"CM62123","MyHat Linux Advanced Platform","Y","Y","Ea","Each",554.63,"Active","N","Purchased item",1,515
"ITEMS",9196,"CM62131","Quad-Core 400x","Y","Y","Ea","Each",898.73,"Active","N","Purchased item",1,516
"ITEMS",9198,"CM62132","Quad-Core 500x","Y","Y","Ea","Each",1176.23,"Active","N","Purchased item",1,517
"ITEMS",9554,"DR10000","3'x 7' Security Door","Y","Y","Ea","Each",303.75,"Active","N","Purchased item",1,518
"ITEMS",9556,"DR10001","4' x 8' Left Security Door","Y","Y","Ea","Each",303.75,"Active","N","Purchased item",1,519
"ITEMS",9558,"DR10002","4' x 8' Right Security Door","Y","Y","Ea","Each",678.75,"Active","N","Purchased item",1,520
"ITEMS",9560,"DR10003","5' x 10' Left Security Door","Y","Y","Ea","Each",348.75,"Active","N","Purchased item",1,521
"ITEMS",9562,"DR10004","5' x 10' Right Security Door","Y","Y","Ea","Each",348.75,"Active","N","Purchased item",1,522
"ITEMS",9564,"DR10100","3' x 7' Black","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,523
"ITEMS",9566,"DR10101","3' x 7' Red","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,524
"ITEMS",9568,"DR10102","3' x 7' White","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,525
"ITEMS",9570,"DR10103","3' x 7' Navy","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,526
"ITEMS",9572,"DR10104","4' x 8' Black","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,527
"ITEMS",9574,"DR10105","4' x 8' Red","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,528
"ITEMS",9576,"DR10106","4' x 8' White","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,529
"ITEMS",9578,"DR10107","4' x 8' Navy","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,530
"ITEMS",9580,"DR10108","5' x 10' Black","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,531
"ITEMS",9582,"DR10109","5' x 10' Red","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,532
"ITEMS",9584,"DR10110","5' x 10' White","Y","Y","Ea","Each",57.6,"Active","N","Purchased item",1,533
"ITEMS",9586,"DR10111","5' x 10' Navy","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,534
"ITEMS",9588,"DR10150","3' x 7' Core","Y","Y","Ea","Each",56.25,"Active","N","Purchased item",1,535
"ITEMS",9590,"DR10151","4' x 8' Core","Y","Y","Ea","Each",67.5,"Active","N","Purchased item",1,536
"ITEMS",9592,"DR10152","5' x 10' Core","Y","Y","Ea","Each",78.75,"Active","N","Purchased item",1,537
"ITEMS",9594,"DR10200","10"" x 10""","Y","Y","Ea","Each",11.25,"Active","N","Purchased item",1,538
"ITEMS",9596,"DR10201","12"" x 14""","Y","Y","Ea","Each",11.25,"Active","N","Purchased item",1,539
"ITEMS",9598,"DR10202","16"" x 20""","Y","Y","Ea","Each",22.5,"Active","N","Purchased item",1,540
"ITEMS",9602,"DR10250","10"" x 10"" Seal","Y","Y","Ea","Each",9.45,"Active","N","Purchased item",1,541
"ITEMS",9604,"DR10251","12"" x 14"" Seal","Y","Y","Ea","Each",67.5,"Active","N","Purchased item",1,542
"ITEMS",9606,"DR10252","16"" x 20"" Seal","Y","Y","Ea","Each",9.45,"Active","N","Purchased item",1,543
"ITEMS",9608,"DR10253","20"" x 20"" Seal","Y","Y","Ea","Each",9.45,"Active","N","Purchased item",1,544
"ITEMS",9610,"DR10300","10"" x 10"" Security Glass","Y","Y","Ea","Each",31.5,"Active","N","Purchased item",1,545
"ITEMS",9612,"DR10301","12"" x 14"" Security Glass","Y","Y","Ea","Each",40.5,"Active","N","Purchased item",1,546
"ITEMS",9614,"DR10302","16"" x 20"" Security Glass","Y","Y","Ea","Each",49.5,"Active","N","Purchased item",1,547
"ITEMS",9616,"DR10303","20"" x 20"" Security Glass","Y","Y","Ea","Each",58.5,"Active","N","Purchased item",1,548
"ITEMS",9618,"DR10304","10"" x 10"" Shatterproof","Y","Y","Ea","Each",18,"Active","N","Purchased item",1,549
"ITEMS",9620,"DR10305","12"" x 14"" Shatterproof","Y","Y","Ea","Each",22.5,"Active","N","Purchased item",1,550
"ITEMS",9622,"DR10306","16"" x 20"" Shatterproof","Y","Y","Ea","Each",27,"Active","N","Purchased item",1,551
"ITEMS",9624,"DR10307","20"" x 20"" Shatterproof","Y","Y","Ea","Each",31.5,"Active","N","Purchased item",1,552
"ITEMS",9626,"DR10350","Standard - 90 Degrees","Y","Y","Ea","Each",3.15,"Active","N","Purchased item",1,553
"ITEMS",9628,"DR10351","Standard - 180 Degrees","Y","Y","Ea","Each",3.15,"Active","N","Purchased item",1,554
"ITEMS",9630,"DR10352","Standard - 270 Degrees","Y","Y","Ea","Each",3.15,"Active","N","Purchased item",1,555
"ITEMS",9632,"DR10353","Stainless - 90 Degrees","Y","Y","Ea","Each",4.95,"Active","N","Purchased item",1,556
"ITEMS",9634,"DR10354","Stainless - 180 Degrees","Y","Y","Ea","Each",4.95,"Active","N","Purchased item",1,557
"ITEMS",9636,"DR10355","Stainless - 270 Degrees","Y","Y","Ea","Each",4.95,"Active","N","Purchased item",1,558
"ITEMS",9638,"DR10356","Stainless w/Ceramic Bearing - 90 Degrees","Y","Y","Ea","Each",8.1,"Active","N","Purchased item",1,559
"ITEMS",9640,"DR10357","Stainless w/Ceramic Bearing - 180 Degrees","Y","Y","Ea","Each",8.1,"Active","N","Purchased item",1,560
"ITEMS",9642,"DR10358","Stainless w/Ceramic Bearing - 270 Degrees","Y","Y","Ea","Each",8.1,"Active","N","Purchased item",1,561
"ITEMS",9644,"DR10400","Standard - For 3' x 7'","Y","Y","Ea","Each",15.75,"Active","N","Purchased item",1,562
"ITEMS",9646,"DR10401","Standard - For 8' x 8'","Y","Y","Ea","Each",15.75,"Active","N","Purchased item",1,563
"ITEMS",9648,"DR10402","Standard - For 10' x 10'","Y","Y","Ea","Each",15.75,"Active","N","Purchased item",1,564
"ITEMS",9650,"DR10403","Stainless - For 3' x 7'","Y","Y","Ea","Each",31.5,"Active","N","Purchased item",1,565
"ITEMS",9652,"DR10404","Stainless - For 8' x 8'","Y","Y","Ea","Each",31.5,"Active","N","Purchased item",1,566
"ITEMS",9654,"DR10405","Stainless - For 10' x 10'","Y","Y","Ea","Each",31.5,"Active","N","Purchased item",1,567
"ITEMS",9656,"DR10450","Standard Door Stops","Y","Y","Ea","Each",29.25,"Active","N","Purchased item",1,568
"ITEMS",9658,"DR10500","Standard Door Locks","Y","Y","Ea","Each",16.88,"Active","N","Purchased item",1,569
"ITEMS",9660,"DR10550","3' x 7' Gasket","Y","Y","Ea","Each",42.75,"Active","N","Purchased item",1,570
"ITEMS",9662,"DR10551","8' x 8' Gasket","Y","Y","Ea","Each",54,"Active","N","Purchased item",1,571
"ITEMS",9664,"DR10552","10' x 10' Gasket","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,572
"ITEMS",9666,"DR10600","Polymer Guard","Y","Y","Ea","Each",11.25,"Active","N","Purchased item",1,573
"ITEMS",9668,"DR10601","Stainless Guard","Y","Y","Ea","Each",11.25,"Active","N","Purchased item",1,574
"ITEMS",9670,"DR10650","Standard Security Bolts","Y","Y","Ea","Each",6.75,"Active","N","Purchased item",1,575
"ITEMS",9672,"DR10651","Standard Cover Plate","Y","Y","Ea","Each",1.13,"Active","N","Purchased item",1,576
"ITEMS",9674,"DR10700","U - Shaped","Y","Y","Ea","Each",36,"Active","N","Purchased item",1,577
"ITEMS",9676,"DR10701","Standard Round","Y","Y","Ea","Each",20.25,"Active","N","Purchased item",1,578
"ITEMS",9678,"DR10702","Recessed","Y","Y","Ea","Each",13.5,"Active","N","Purchased item",1,579
"ITEMS",9680,"DR10050","3'x 7' Traffic Door","Y","Y","Ea","Each",157.5,"Active","N","Purchased item",1,580
"ITEMS",9682,"DR10051","4' x 8' Left Traffic Door","Y","Y","Ea","Each",157.5,"Active","N","Purchased item",1,581
"ITEMS",9684,"DR10052","4' x 8' Right Traffic Door","Y","Y","Ea","Each",78.75,"Active","N","Purchased item",1,582
"ITEMS",9686,"DR10053","5' x 10' Left Security Door","Y","Y","Ea","Each",202.5,"Active","N","Purchased item",1,583
"ITEMS",9688,"DR10054","5' x 10' Right Traffic Door","Y","Y","Ea","Each",202.5,"Active","N","Purchased item",1,584
"ITEMS",9690,"DR10203","20"" x 20""","Y","Y","Ea","Each",22.5,"Active","N","Purchased item",1,585
"ITEMS",9720,"ISAT001","Vision Servers","N","Y","Ea","Each",66614.4,"Active","N","ATO model",1,586
"ITEMS",9726,"IS30100","VS200C Server Chassis","Y","Y","Ea","Each",2249.55,"Active","N","Purchased item",1,587
"ITEMS",9728,"IS30101","VS400X Server Chassis","Y","Y","Ea","Each",6299.55,"Active","N","Purchased item",1,588
"ITEMS",9730,"IS30150","1.2 GHz CPU Module (4-Core)","Y","Y","Ea","Each",202.05,"Active","N","Purchased item",1,589
"ITEMS",9732,"IS30151","1.4 GHz CPU Module (4-Core)","Y","Y","Ea","Each",247.5,"Active","N","Purchased item",1,590
"ITEMS",9734,"IS30152","1.6 GHz CPU Module (8-Core)","Y","Y","Ea","Each",337.5,"Active","N","Purchased item",1,591
"ITEMS",9736,"IS30200","2 GB DIMM RAM","Y","Y","Ea","Each",112.5,"Active","N","Purchased item",1,592
"ITEMS",9738,"IS30201","4 GB DIMM RAM","Y","Y","Ea","Each",202.5,"Active","N","Purchased item",1,593
"ITEMS",9740,"IS30202","8 GB DIMM RAM","Y","Y","Ea","Each",382.5,"Active","N","Purchased item",1,594
"ITEMS",9742,"IS30250","100-240 VAC, 47-63HZ","Y","Y","Ea","Each",18,"Active","N","Purchased item",1,595
"ITEMS",9744,"IS30251","Internal DVD Drive","Y","Y","Ea","Each",56.25,"Active","N","Purchased item",1,596
"ITEMS",9746,"IS30252","USB Keyboard and Mouse","Y","Y","Ea","Each",33.75,"Active","N","Purchased item",1,597
"ITEMS",9748,"IS30253","Fan System (2 fans per unit)","Y","Y","Ea","Each",20.25,"Active","N","Purchased item",1,598
"ITEMS",9750,"IS30300","Internal 12 GB Tape Drive","Y","Y","Ea","Each",540,"Active","N","Purchased item",1,599
"ITEMS",9752,"IS30301","Spare Hot Swap Fan System","Y","Y","Ea","Each",20.25,"Active","N","Purchased item",1,600
"ITEMS",9758,"IS30400","Dual Channel Single Ended SCSI","Y","Y","Ea","Each",312.75,"Active","N","Purchased item",1,601
"ITEMS",9760,"IS30401","Dual Channel Differential SCSI","Y","Y","Ea","Each",355.5,"Active","N","Purchased item",1,602
"ITEMS",9762,"IS30402","10/100 MBps Ethernet Card","Y","Y","Ea","Each",312.75,"Active","N","Purchased item",1,603
"ITEMS",9764,"IS30403","Gigabit Ethernet Card","Y","Y","Ea","Each",447.75,"Active","N","Purchased item",1,604
"ITEMS",9766,"IS30404","Raid Controller","Y","Y","Ea","Each",495,"Active","N","Purchased item",1,605
"ITEMS",9768,"IS30405","Enhanced Graphics Accelerator","Y","Y","Ea","Each",1035,"Active","N","Purchased item",1,606
"ITEMS",9770,"IS30450","Solaris OS (installed)","Y","Y","Ea","Each",134.55,"Active","N","Purchased item",1,607
"ITEMS",9772,"IS30451","Linux OS (installed)","Y","Y","Ea","Each",134.55,"Active","N","Purchased item",1,608
"ITEMS",9774,"IS30500","Oracle Database Enterprise Edition - Customer Installed","Y","Y","Ea","Each",672.75,"Active","N","Purchased item",1,609
"ITEMS",9776,"IS30501","Oracle Database Enterprise Edition - Vision Installed","Y","Y","Ea","Each",807.75,"Active","N","Purchased item",1,610
"ITEMS",9778,"IS30502","Internet Application Server (iAS) Standard Edition - Customer Installed","Y","Y","Ea","Each",672.75,"Active","N","Purchased item",1,611
"ITEMS",9780,"IS30503","Internet Application Server (iAS) Standard Edition - Vision Installed","Y","Y","Ea","Each",807.75,"Active","N","Purchased item",1,612
"ITEMS",9782,"IS30504","Internet Development Suite - Customer Installed","Y","Y","Ea","Each",3599.55,"Active","N","Purchased item",1,613
"ITEMS",9784,"IS30505","Internet Development Suite - Vision Installed","Y","Y","Ea","Each",4049.55,"Active","N","Purchased item",1,614
"ITEMS",9786,"IS40100","Vision VX21 Storage System Chassis","Y","Y","Ea","Each",3599.55,"Active","N","Purchased item",1,615
"ITEMS",9788,"IS40101","Vision VX33 Storage System Chassis","Y","Y","Ea","Each",4499.55,"Active","N","Purchased item",1,616
"ITEMS",9790,"IS40102","Vision VX37 Storage System Chassis","Y","Y","Ea","Each",6299.55,"Active","N","Purchased item",1,617
"ITEMS",9792,"IS40150","146 GB SAS HD @ 15K rpm","Y","Y","Ea","Each",1575,"Active","N","Purchased item",1,618
"ITEMS",9794,"IS40151","300 GB SAS HD @ 15K rpm","Y","Y","Ea","Each",2475,"Active","N","Purchased item",1,619
"ITEMS",9796,"IS40152","450 GB SAS HD @ 15K rpm","Y","Y","Ea","Each",3375,"Active","N","Purchased item",1,620
"ITEMS",9798,"IS40201","100-240 VAC, 47-63HZ Power Supply","Y","Y","Ea","Each",18,"Active","N","Purchased item",1,621
"ITEMS",9802,"IS40203","Fan System (2 fans per unit)","Y","Y","Ea","Each",40.5,"Active","N","Purchased item",1,622
"ITEMS",9804,"IS40250","Spare Hot Swap Fan System","Y","Y","Ea","Each",40.5,"Active","N","Purchased item",1,623
"ITEMS",9806,"IS40251","Spare Hot Swap Power Supply 100-240 VAC, 47-63HZ","Y","Y","Ea","Each",60.75,"Active","N","Purchased item",1,624
"ITEMS",9808,"IS40300","RJ45 Connection Cable","Y","Y","Ea","Each",20.25,"Active","N","Purchased item",1,625
"ITEMS",9810,"IS40301","Ultra SCSI, 0.8m","Y","Y","Ea","Each",20.25,"Active","N","Purchased item",1,626
"ITEMS",9812,"IS40302","Ultra SCSI, 2.0m","Y","Y","Ea","Each",33.75,"Active","N","Purchased item",1,627
"ITEMS",9814,"IS50100","Vision 1001 Rack System","Y","Y","Ea","Each",904.5,"Active","N","Purchased item",1,628
"ITEMS",9816,"IS50101","Vision Custom Rack System","Y","Y","Ea","Each",1350,"Active","N","Purchased item",1,629
"ITEMS",9818,"IS50150","Standard Power Arrangement","Y","Y","Ea","Each",112.5,"Active","N","Purchased item",1,630
"ITEMS",9820,"IS50151","Base Mounted Power Arrangement","Y","Y","Ea","Each",899.55,"Active","N","Purchased item",1,631
"ITEMS",9822,"IS50200","6ft 100-240 VAC Power Cables - North America","Y","Y","Ea","Each",15.75,"Active","N","Purchased item",1,632
"ITEMS",9824,"IS50201","6ft 100-240 VAC Power Cables - International","Y","Y","Ea","Each",15.75,"Active","N","Purchased item",1,633
"ITEMS",9826,"IS50202","Internal Power Supply Cable for Components (x 10)","Y","Y","Ea","Each",22.05,"Active","N","Purchased item",1,634
"ITEMS",9828,"IS50250","Air Baffle (prevents air flow in empty slots)","Y","Y","Ea","Each",30.15,"Active","N","Purchased item",1,635
"ITEMS",9906,"OP52295","Outside Processing for CM52295","N","N","Ea","Each",0,"Active","N","Outside Processing Item",1,636
"ITEMS",9920,"CP1300","CP1300 XGA Ultra Light Projector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,637
"ITEMS",9922,"CP1065","CP1065 XGA Projector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,638
"ITEMS",9924,"CP860","CP860 XP01 Projector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,639
"ITEMS",9926,"CP2380","CP2380 XGA Projector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,640
"ITEMS",9928,"CP8990","CP8990 X11 Projector","Y","Y","Ea","Each",,"Active","N","Purchased item",1,641
