RECORD_TYPE:PURCHASE_ORDERS,PO_ID,PO_NUMBER,LATEST_REVISION,CANCEL_FLAG,PERSON_ID,SUPPLIER_ID,SUPPLIER_SITE_ID,GEOGRAPHY_ID,CURRENCY_CODE,CURRENCY_RATE_TYPE,CURRENCY_EXCHANGE_DATE,CURRENCY_EXCHANGE_RATE,CREATION_DATE,ORIG_APPROVAL_SUBMIT_DATE,ORIG_APPROVED_DATE,LATEST_APPROVED_DATE,TRANSMISSION_METHOD,PAY_ON_CODE,CREATION_METHOD,PAY_TERMS,PAYMENT_TERMS_ID
PURCHASE_ORDERS,110959,6025,0,N,25,557,1233,204,USD,,,,11-Jul-15,11/07/15 4:35,11/07/15 4:35,11/07/15 4:35,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112339,6035,0,N,25,557,1233,204,USD,,,,6-Aug-15,12/08/15 4:16,12/08/15 4:16,12/08/15 4:16,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115300,6058,0,N,57,147,259,209,USD,,,,2-Oct-15,30/10/15 8:20,30/10/15 8:22,30/10/15 8:22,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113234,6043,0,N,57,21,41,209,USD,,,,2-Sep-15,29/09/15 7:47,29/09/15 7:57,29/09/15 7:57,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113237,6046,0,N,57,1718,4081,209,USD,,,,2-Sep-15,29/09/15 7:45,29/09/15 7:57,29/09/15 7:57,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113238,6047,0,N,57,21,41,209,USD,,,,2-Sep-15,29/09/15 7:45,29/09/15 7:57,29/09/15 7:57,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,114277,6054,0,N,25,9,12,204,USD,,,,17-Sep-15,29/09/15 7:43,29/09/15 7:43,29/09/15 7:43,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,114397,6055,0,N,25,557,1233,204,USD,,,,19-Sep-15,29/09/15 7:42,29/09/15 7:42,29/09/15 7:42,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,113638,6049,0,N,25,9,12,204,USD,,,,9-Sep-15,29/09/15 7:44,29/09/15 7:44,29/09/15 7:44,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,117031,6076,0,N,31,578,1275,204,USD,,27-Oct-15,,27-Oct-15,27/10/15 8:04,27/10/15 8:04,27/10/15 8:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115687,6062,0,N,25,9,12,204,USD,,,,9-Oct-15,30/10/15 8:19,30/10/15 8:19,30/10/15 8:19,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,117150,6077,0,N,59,145,255,207,USD,,,,29-Oct-15,29/10/15 12:00,29/10/15 12:00,29/10/15 12:00,NONE,RECEIPT,AWARD_SOURCING,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116549,6073,0,N,59,1555,3738,204,USD,,,,21-Oct-15,21/10/15 15:19,21/10/15 15:19,21/10/15 15:19,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116487,6069,0,N,31,415,1087,204,USD,,21-Oct-15,,21-Oct-15,21/10/15 3:28,21/10/15 3:28,21/10/15 3:28,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116488,6070,0,N,25,557,1233,204,USD,,21-Oct-15,,21-Oct-15,21/10/15 3:28,30/10/15 8:23,30/10/15 8:23,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116489,6071,0,N,31,578,1275,204,USD,,21-Oct-15,,21-Oct-15,21/10/15 3:28,21/10/15 3:28,21/10/15 3:28,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118478,6100,0,N,25,22,2035,204,USD,,20-Nov-15,,20-Nov-15,20/11/15 3:39,20/11/15 3:39,20/11/15 3:39,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,117892,6090,0,N,25,557,1233,204,USD,,10-Nov-15,,10-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115948,6066,0,N,25,9,12,204,USD,,,,13-Oct-15,30/10/15 8:18,30/10/15 8:18,30/10/15 8:18,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,118270,6097,0,N,31,5,2034,204,USD,,17-Nov-15,,17-Nov-15,17/11/15 3:34,17/11/15 3:34,17/11/15 3:34,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,118510,6103,0,N,57,21,41,209,USD,,20-Nov-15,,20-Nov-15,20/11/15 15:44,20/11/15 15:45,20/11/15 15:45,B2B,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,118616,6108,0,N,57,1718,4081,209,USD,,,,2-Dec-15,19/12/15 9:07,19/12/15 9:12,19/12/15 9:12,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116367,6068,0,N,25,557,1233,204,USD,,,,20-Oct-15,30/10/15 8:10,30/10/15 8:10,30/10/15 8:10,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117311,6079,0,N,59,145,255,204,USD,,,,31-Oct-15,31/10/15 15:24,31/10/15 15:24,31/10/15 15:24,MANUAL,RECEIPT,AWARD_SOURCING,45 Net (terms date + 45),10003
PURCHASE_ORDERS,116890,6074,0,N,31,3,2036,204,USD,,24-Oct-15,,24-Oct-15,24/10/15 3:28,24/10/15 3:29,24/10/15 3:29,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,117433,6083,0,N,57,147,259,209,USD,,,,3-Nov-15,21/11/15 6:26,21/11/15 6:26,21/11/15 6:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119720,6127,0,N,31,5,2034,204,USD,,22-Dec-15,,22-Dec-15,22/12/15 3:22,22/12/15 3:22,22/12/15 3:22,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,119860,6133,0,N,25,147,2033,204,USD,,,,6-Jan-16,21/01/16 3:15,21/01/16 3:15,21/01/16 3:15,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118872,6113,0,N,25,557,1233,204,USD,,9-Dec-15,,9-Dec-15,19/12/15 9:14,19/12/15 9:14,19/12/15 9:14,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,118670,6110,0,N,59,1555,3738,204,USD,,,,2-Dec-15,2/12/15 15:42,2/12/15 15:42,2/12/15 15:42,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119150,6117,0,N,57,22,42,207,USD,,10-Dec-15,,10-Dec-15,10/12/15 10:34,10/12/15 10:34,10/12/15 10:34,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,119922,6138,0,N,25,9,12,204,USD,,,,12-Jan-16,19/01/16 8:38,19/01/16 8:38,19/01/16 8:38,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,118870,6111,0,N,25,147,2033,204,USD,,,,8-Dec-15,19/12/15 9:07,19/12/15 9:07,19/12/15 9:07,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119252,6122,0,N,25,557,1233,204,USD,,,,11-Dec-15,19/12/15 9:04,19/12/15 9:04,19/12/15 9:04,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120037,6143,0,N,31,415,1087,204,USD,,19-Jan-16,,19-Jan-16,19/01/16 3:17,19/01/16 3:17,19/01/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119070,6116,0,N,25,147,2033,204,USD,,,,10-Dec-15,19/12/15 9:06,19/12/15 9:06,19/12/15 9:06,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,119755,6129,0,N,25,22,2035,204,USD,,23-Dec-15,,23-Dec-15,23/12/15 3:24,23/12/15 3:24,23/12/15 3:24,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,120577,6176,0,N,57,11,15,1997,USD,,24-Feb-16,,24-Feb-16,24/02/16 10:57,24/02/16 10:57,24/02/16 10:57,MANUAL,RECEIPT,MANUAL,2/10 Net 45,10007
PURCHASE_ORDERS,120442,6165,0,N,31,5,2034,204,USD,,17-Feb-16,,17-Feb-16,17/02/16 6:56,17/02/16 6:56,17/02/16 6:56,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,120245,6160,0,N,25,557,1233,204,USD,,,,6-Feb-16,6/02/16 3:18,6/02/16 3:18,6/02/16 3:18,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120098,6151,0,N,25,415,1087,204,USD,,23-Jan-16,,23-Jan-16,23/01/16 3:17,23/01/16 3:17,23/01/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120089,6149,0,N,57,21,41,209,USD,,22-Jan-16,,22-Jan-16,23/01/16 3:09,23/01/16 3:09,23/01/16 3:09,MANUAL,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,120237,6159,0,N,25,557,1233,204,USD,,,,4-Feb-16,4/02/16 3:18,4/02/16 3:18,4/02/16 3:18,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120193,6156,0,N,25,9,12,204,USD,,,,2-Feb-16,2/02/16 3:17,2/02/16 3:17,2/02/16 3:17,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,120352,6163,0,N,25,557,1233,204,USD,,,,12-Feb-16,12/02/16 3:15,12/02/16 3:15,12/02/16 3:15,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120039,6145,0,N,31,578,1275,204,USD,,19-Jan-16,,19-Jan-16,19/01/16 3:17,19/01/16 3:17,19/01/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120122,6152,0,N,31,578,1275,204,USD,,26-Jan-16,,26-Jan-16,26/01/16 3:16,26/01/16 3:16,26/01/16 3:16,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120313,6162,0,N,25,9,12,204,USD,,,,10-Feb-16,10/02/16 3:16,10/02/16 3:16,10/02/16 3:16,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,115298,6056,0,N,57,21,41,209,USD,,,,2-Oct-15,30/10/15 8:20,30/10/15 8:21,30/10/15 8:21,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115299,6057,0,N,57,11,15,209,USD,,,,2-Oct-15,30/10/15 8:20,30/10/15 8:22,30/10/15 8:22,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115301,6059,0,N,57,1718,4081,209,USD,,,,2-Oct-15,30/10/15 8:20,30/10/15 8:22,30/10/15 8:22,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115302,6060,0,N,57,21,41,209,USD,,,,2-Oct-15,30/10/15 8:19,30/10/15 8:22,30/10/15 8:22,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100746,5828,0,N,57,21,41,209,USD,,,,1-Sep-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100830,5897,0,N,31,415,1087,204,USD,,11-Dec-14,,11-Dec-14,11/12/14 7:36,11/12/14 7:37,11/12/14 7:37,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100747,5829,0,N,57,11,15,209,USD,,,,1-Sep-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100748,5830,0,N,57,147,259,209,USD,,,,1-Sep-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100750,5832,1,Y,57,21,41,209,USD,,,,1-Sep-13,7/12/14 2:23,7/12/14 2:23,15/10/16 19:16,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100751,5833,0,N,57,147,259,209,USD,,,,1-Dec-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100752,5834,0,N,57,1718,4081,209,USD,,,,1-Dec-13,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100753,5835,1,Y,57,21,41,209,USD,,,,1-Dec-13,7/12/14 2:23,7/12/14 2:23,15/10/16 19:16,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100754,5836,0,N,57,21,41,209,USD,,,,1-Jan-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100756,5838,0,N,57,147,259,209,USD,,,,1-Jan-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100757,5839,0,N,57,1718,4081,209,USD,,,,1-Jan-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100758,5840,0,N,57,21,41,209,USD,,,,1-Jan-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100759,5841,0,N,57,21,41,209,USD,,,,1-Feb-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100760,5842,0,N,57,11,15,209,USD,,,,1-Feb-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100761,5843,0,N,57,147,259,209,USD,,,,1-Feb-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100762,5844,0,N,57,1718,4081,209,USD,,,,1-Feb-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100763,5845,2,N,57,21,41,209,USD,,,,1-Feb-14,7/12/14 2:23,7/12/14 2:23,15/10/16 19:18,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,107586,5992,0,N,25,9,12,204,USD,,,,5-May-15,5/05/15 3:26,5/05/15 3:26,5/05/15 3:26,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,107587,5993,0,N,25,557,1233,204,USD,,,,5-May-15,5/05/15 3:26,5/05/15 3:26,5/05/15 3:26,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85712,5477,0,N,59,147,259,204,USD,,,,1-Dec-13,1/12/13 15:54,1/12/13 15:54,1/12/13 15:54,MANUAL,RECEIPT,AWARD_SOURCING,45 Net (terms date + 45),10003
PURCHASE_ORDERS,86335,5491,0,N,25,9,12,204,USD,,,,14-Dec-13,14/12/13 3:56,14/12/13 3:56,14/12/13 3:56,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,84779,5453,0,N,25,557,1233,204,USD,,9-Nov-13,,9-Nov-13,9/11/13 4:08,9/11/13 4:08,9/11/13 4:08,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84835,5455,0,N,31,147,2033,204,USD,,10-Nov-13,,10-Nov-13,10/11/13 7:24,10/11/13 7:24,10/11/13 7:24,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84836,5456,0,N,31,147,2033,204,USD,,10-Nov-13,,10-Nov-13,10/11/13 7:24,10/11/13 7:24,10/11/13 7:24,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85124,5463,0,N,25,557,1233,204,USD,,,,15-Nov-13,15/11/13 4:08,15/11/13 4:08,15/11/13 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85540,5470,0,N,31,578,1275,204,USD,,27-Nov-13,,27-Nov-13,27/11/13 4:10,27/11/13 4:10,27/11/13 4:10,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,115567,6061,0,N,25,557,1233,204,USD,,,,8-Oct-15,30/10/15 8:19,30/10/15 8:19,30/10/15 8:19,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,112811,6042,0,N,25,557,1233,204,USD,,,,19-Aug-15,29/09/15 7:46,29/09/15 7:46,29/09/15 7:46,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100765,5847,0,N,57,11,15,209,USD,,,,1-Mar-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100766,5848,0,N,57,147,259,209,USD,,,,1-Mar-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100767,5849,0,N,57,1718,4081,209,USD,,,,1-Mar-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100768,5850,0,N,57,21,41,209,USD,,,,1-Mar-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100769,5851,0,N,57,21,41,209,USD,,,,1-Apr-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100770,5852,0,N,57,11,15,209,USD,,,,1-Apr-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100772,5854,0,N,57,1718,4081,209,USD,,,,1-Apr-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100773,5855,0,N,57,21,41,209,USD,,,,1-Apr-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100774,5856,0,N,57,21,41,209,USD,,,,1-May-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100775,5857,0,N,57,11,15,209,USD,,,,1-May-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100776,5858,0,N,57,147,259,209,USD,,,,1-May-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100777,5859,0,N,57,1718,4081,209,USD,,,,1-May-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100778,5860,0,N,57,21,41,209,USD,,,,1-May-14,7/12/14 2:23,7/12/14 2:23,7/12/14 2:23,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100780,5862,0,N,57,11,15,209,USD,,,,1-Jun-14,7/12/14 2:23,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100781,5863,0,N,57,147,259,209,USD,,,,1-Jun-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100782,5864,0,N,57,1718,4081,209,USD,,,,1-Jun-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100783,5865,0,N,57,21,41,209,USD,,,,1-Jun-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100784,5866,0,N,57,21,41,209,USD,,,,1-Jul-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100785,5867,0,N,57,11,15,209,USD,,,,1-Jul-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100787,5869,0,N,57,1718,4081,209,USD,,,,1-Jul-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100788,5870,0,N,57,21,41,209,USD,,,,1-Jul-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,98597,5785,0,N,31,578,1275,204,USD,,2-Nov-14,,2-Nov-14,2/11/14 8:45,2/11/14 8:45,2/11/14 8:45,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100789,5871,0,N,57,21,41,209,USD,,,,1-Aug-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100790,5872,0,N,57,11,15,209,USD,,,,1-Aug-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100792,5874,0,N,57,1718,4081,209,USD,,,,1-Aug-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100793,5875,0,N,57,21,41,209,USD,,,,1-Aug-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100795,5877,0,N,57,11,15,209,USD,,,,1-Sep-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104799,5959,0,N,25,147,2033,204,USD,,,,4-Mar-15,4/03/15 3:27,4/03/15 3:27,4/03/15 3:27,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104800,5960,0,N,25,9,12,204,USD,,,,4-Mar-15,4/03/15 3:27,4/03/15 3:27,4/03/15 3:27,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,104802,5962,0,N,57,11,15,209,USD,,,,4-Mar-15,7/03/15 6:24,7/03/15 6:24,7/03/15 6:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104803,5963,0,N,57,147,259,209,USD,,,,4-Mar-15,7/03/15 6:25,7/03/15 6:25,7/03/15 6:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,104804,5964,0,N,57,1718,4081,209,USD,,,,4-Mar-15,7/03/15 6:25,7/03/15 6:25,7/03/15 6:25,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,106590,5983,0,N,25,9,12,204,USD,,,,14-Apr-15,14/04/15 3:33,14/04/15 3:33,14/04/15 3:33,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,86238,5488,0,N,31,415,1087,204,USD,,12-Dec-13,,12-Dec-13,12/12/13 3:54,12/12/13 3:54,12/12/13 3:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,86239,5489,0,N,31,415,1087,204,USD,,12-Dec-13,,12-Dec-13,12/12/13 3:54,12/12/13 3:54,12/12/13 3:54,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84780,5454,0,N,25,557,1233,204,USD,,,,9-Nov-13,9/11/13 4:08,9/11/13 4:08,9/11/13 4:08,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100796,5878,0,N,57,147,259,209,USD,,,,1-Sep-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100797,5879,0,N,57,1718,4081,209,USD,,,,1-Sep-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100798,5880,0,N,57,21,41,209,USD,,,,1-Sep-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100799,5881,0,N,57,21,41,209,USD,,,,1-Oct-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100800,5882,0,N,57,11,15,209,USD,,,,1-Oct-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100801,5883,0,N,57,147,259,209,USD,,,,1-Oct-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100803,5885,0,N,57,21,41,209,USD,,,,1-Oct-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100804,5886,0,N,57,21,41,209,USD,,,,1-Nov-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100805,5887,0,N,57,11,15,209,USD,,,,1-Nov-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,100806,5888,0,N,57,147,259,209,USD,,,,1-Nov-14,7/12/14 2:24,7/12/14 2:24,7/12/14 2:24,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
