"INVOICE_ID","LINE_NUMBER","LINE_TYPE","LINE_DESCRIPTION","ITEM_ID","CHARGE_DATE","MATCH_TYPE","CURRENCY_AMOUNT","AMOUNT","UNIT_PRICE","QTY","UOM_NAME","CANCEL_FLAG","MATCHED_PO_ID","MATCHED_PO_LINE_ID","MATCHED_PO_RELEASE_ID","MATCHED_PO_SHIPMENT_ID","MATCHED_PO_ACCOUNTING_ID","MATCHED_RECEIPT_LINE_ID","IS_ASSET","GEOGRAPHY_ID","PROJECT_ID"
225952,2,"ITEM","Legal Services",,"28-AUG-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225952,3,"ITEM","Legal Services",,"28-AUG-2015","NONE",10350,,450,23,"","N",,,,,,,"N",204,
225952,4,"ITEM","Legal Services",,"28-AUG-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225952,5,"ITEM","Legal Services",,"28-AUG-2015","NONE",10350,,450,23,"","N",,,,,,,"N",204,
225952,6,"ITEM","Legal Services",,"28-AUG-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225952,7,"ITEM","Legal Services",,"28-AUG-2015","NONE",11700,,450,26,"","N",,,,,,,"N",204,
225952,8,"ITEM","Legal Services",,"28-AUG-2015","NONE",12600,,450,28,"","N",,,,,,,"N",204,
225952,9,"ITEM","Legal Services",,"28-AUG-2015","NONE",14400,,450,32,"","N",,,,,,,"N",204,
225956,1,"ITEM","",,"29-SEP-2015","NONE",61685,,949,65,"","N",,,,,,,"N",204,
225961,1,"ITEM","Cleaning and Maintenance - Weekly",,"29-SEP-2015","NONE",119600,,26000,4.6,"","N",,,,,,,"N",204,
225961,2,"ITEM","Cleaning and Maintenance - Weekly",,"29-SEP-2015","NONE",119600,,26000,4.6,"","N",,,,,,,"N",204,
225961,3,"ITEM","Cleaning and Maintenance - Weekly",,"29-SEP-2015","NONE",119600,,26000,4.6,"","N",,,,,,,"N",204,
227534,1,"ITEM","CD-ROM - B series",,"31-OCT-2015","RECEIPT",3738,3738,42,89,"Each","N",117310,181698,,282339,289008,5567578,"N",204,
227534,2,"ITEM","Hard Drive - A series",,"31-OCT-2015","RECEIPT",2000,2000,40,50,"Each","N",117310,181697,,282338,289007,5567572,"N",204,
228095,1,"ITEM","",,"23-OCT-2015","NONE",2339,,,,"","N",,,,,,,"N",207,
227994,1,"ITEM","",,"04-NOV-2015","NONE",4350,,,,"","N",,,,,,,"N",207,
230619,1,"ITEM","",,"20-NOV-2015","NONE",106970,,,,"","N",,,,,,,"N",207,
230770,1,"ITEM","Toshiba Laptop",,"21-NOV-2015","RECEIPT",2545,2545,2545,1,"Each","N",117690,182217,,283219,289968,5715618,"Y",204,
230770,2,"ITEM","Dell Desktop",,"21-NOV-2015","RECEIPT",3075,3075,3075,1,"Each","N",117893,182480,,283801,290560,5715620,"Y",204,
230770,3,"ITEM","Dell Monitor",,"21-NOV-2015","RECEIPT",488,488,488,1,"Each","N",117991,182598,,284120,290869,5715622,"Y",204,
230770,4,"ITEM","Toshiba Laptop",,"21-NOV-2015","RECEIPT",3011,3011,3011,1,"Each","N",117992,182599,,284121,290870,5715624,"Y",204,
231075,1,"ITEM","",,"26-NOV-2015","NONE",62330,,,,"","N",,,,,,,"N",204,
231074,1,"ITEM","18"" LCD Flat Panel Monitor",,"20-NOV-2015","RECEIPT",60736,60736,949,64,"Each","N",118477,183093,,285616,292365,5728572,"N",20795,
233555,1,"ITEM","Public Relations Services",,"11-DEC-2015","RECEIPT",67550,67550,350,193,"HRS","N",119232,184146,,288008,294824,5834572,"N",20795,
234136,1,"ITEM","",,"19-DEC-2015","NONE",4020,,,,"","N",,,,,,,"N",207,
234446,1,"ITEM","Paper - requires 2-way match office supply item",,"20-DEC-2015","RECEIPT",1500,1500,50,30,"Each","N",119719,184768,,289357,296213,5848684,"N",20795,
234446,2,"ITEM","Paper - requires 2-way match office supply item",,"20-DEC-2015","RECEIPT",1900,1900,50,38,"Each","N",119719,184768,,289357,296217,5848686,"N",20795,
234265,1,"ITEM","Paper - requires 2-way match office supply item",,"20-DEC-2015","RECEIPT",1700,1700,50,34,"Each","N",119719,184768,,289357,296218,5848114,"N",20795,
234551,1,"ITEM","Paper - requires 2-way match office supply item",,"23-DEC-2015","RECEIPT",1500,1500,50,30,"Each","N",119755,184891,,289551,296423,5848854,"N",20795,
234695,1,"ITEM","",,"06-JAN-2016","NONE",60150,,,,"","N",,,,,,,"N",204,
235286,1,"ITEM","Cleaning and Maintenance - Weekly",,"17-JAN-2016","RECEIPT",114400,114400,26000,4.4,"Week","N",120039,185699,,290956,297722,5858083,"N",20795,
235286,2,"ITEM","Cleaning and Maintenance - Weekly",,"17-JAN-2016","RECEIPT",114400,114400,26000,4.4,"Week","N",120039,185699,,290956,297723,5858081,"N",20795,
235477,1,"ITEM","Legal Services",,"23-JAN-2016","RECEIPT",11250,11250,450,25,"HRS","N",120098,185966,,291345,298094,5860381,"N",20795,
235477,2,"ITEM","Legal Services",,"23-JAN-2016","RECEIPT",9900,9900,450,22,"HRS","N",120098,185966,,291345,298093,5860379,"N",20795,
235567,1,"ITEM","Cleaning and Maintenance - Weekly",,"25-JAN-2016","RECEIPT",114400,114400,26000,4.4,"Week","N",120122,186029,,291441,298196,5860607,"N",20795,
235567,2,"ITEM","Cleaning and Maintenance - Weekly",,"25-JAN-2016","RECEIPT",114400,114400,26000,4.4,"Week","N",120122,186029,,291441,298198,5860609,"N",20795,
235567,3,"ITEM","Cleaning and Maintenance - Weekly",,"25-JAN-2016","RECEIPT",114400,114400,26000,4.4,"Week","N",120122,186029,,291441,298197,5860611,"N",20795,
235973,1,"ITEM","",,"05-FEB-2016","NONE",4290,,,,"","N",,,,,,,"N",207,
236389,1,"ITEM","",,"13-FEB-2016","NONE",61460,,,,"","N",,,,,,,"N",204,
236921,1,"ITEM","Legal Services",,"23-FEB-2016","RECEIPT",10350,10350,450,23,"HRS","N",120541,187078,,293226,299923,5881523,"N",20795,
236921,2,"ITEM","Legal Services",,"23-FEB-2016","RECEIPT",14400,14400,450,32,"HRS","N",120541,187078,,293226,299929,5881529,"N",20795,
236921,3,"ITEM","Legal Services",,"23-FEB-2016","RECEIPT",12150,12150,450,27,"HRS","N",120541,187078,,293226,299931,5881527,"N",20795,
236921,4,"ITEM","Legal Services",,"23-FEB-2016","RECEIPT",10350,10350,450,23,"HRS","N",120541,187078,,293226,299925,5881525,"N",20795,
153049,1,"ITEM","Dell Desktop",,"06-JUL-2013","PO",3045,,3045,1,"Each","N",79456,99557,,190140,195383,,"Y",,
153396,1,"ITEM","Company Car",,"10-JUL-2013","PO",34669,,34669,1,"Each","N",79669,99877,,190548,195794,,"Y",,
153944,1,"ITEM","Lite Desktop Software Package",11937,"12-JUL-2013","PO",37435.86,,170.94,219,"Each","N",32838,38294,91323,191069,196300,,"Y",,
153845,1,"ITEM","Lite Desktop Case",11925,"12-JUL-2013","PO",65265.2,,80.08,815,"Each","N",32840,38316,90565,189310,194517,,"Y",,
153876,1,"ITEM","Capacitor",61440,"12-JUL-2013","PO",31.5,,0.07,450,"Each","N",49569,60576,90577,189359,194566,,"Y",,
153879,1,"ITEM","Diode",61426,"12-JUL-2013","PO",130.2,,0.14,930,"Each","N",49569,60577,90577,189362,194569,,"Y",,
153885,1,"ITEM","Label",61443,"12-JUL-2013","PO",122.25,,0.15,815,"Each","N",49569,60582,90577,189368,194575,,"Y",,
153899,1,"ITEM","Standard Desktop Packaging",11959,"12-JUL-2013","PO",7607.72,,21.37,356,"Each","N",32843,38337,90586,189389,194596,,"Y",,
153951,1,"ITEM","Standard Desktop Monitor",11953,"12-JUL-2013","PO",79870.38,,149.57,534,"Each","N",32839,38306,91324,191079,196310,,"Y",,
153904,1,"ITEM","Gamepak1",12017,"12-JUL-2013","PO",132.3,,2.1,63,"Each","N",32984,38529,90589,189395,194602,,"Y",,
153859,1,"ITEM","GG Circuit Board",61422,"12-JUL-2013","PO",364.25,,2.35,155,"Each","N",49520,60515,90575,189342,194549,,"Y",,
153861,1,"ITEM","Lite Desktop Circuit Board",61438,"12-JUL-2013","PO",7335,,9,815,"Each","N",49520,60517,90575,189344,194551,,"Y",,
153959,1,"ITEM","Lite Desktop Mouse",11943,"12-JUL-2013","PO",17859.05,,17.09,1045,"Each","N",32841,38317,91307,191000,196231,,"Y",,
153936,1,"ITEM","Television 96""",12029,"12-JUL-2013","PO",425737.8,,2086.95,204,"Each","N",32987,38535,91334,191129,196360,,"Y",,
154357,1,"ITEM","Lite Desktop Monitor",11929,"19-JUL-2013","PO",28974.33,,85.47,339,"Each","N",32839,38305,91324,191078,196309,,"Y",,
154360,1,"ITEM","Deluxe Laptop Keyboard",11907,"19-JUL-2013","PO",5317.7,,25.94,205,"Each","N",32837,38290,91303,190982,196213,,"Y",,
154391,1,"ITEM","Digital Camera, Deluxe",12021,"19-JUL-2013","PO",9724.05,,360.15,27,"Each","N",32986,38534,91314,191029,196260,,"Y",,
154418,1,"ITEM","Digital Camera, Professional",12023,"19-JUL-2013","PO",44053.6,,415.6,106,"Each","N",32985,38533,91696,191735,197002,,"Y",,
154383,1,"ITEM","Lite Desktop Manual",11941,"19-JUL-2013","PO",4033.24,,17.09,236,"Each","N",32843,38336,91309,191013,196244,,"Y",,
154345,1,"ITEM","Deluxe Laptop Overlay",11909,"19-JUL-2013","PO",177.84,,1.71,104,"Each","N",32844,38347,91329,191111,196342,,"Y",,
154446,1,"ITEM","Deluxe Laptop Power Supply",11915,"19-JUL-2013","PO",2115.3,,38.46,55,"Each","N",32844,38348,91711,191813,197080,,"Y",,
154448,1,"ITEM","Television Digital Capable",12025,"19-JUL-2013","PO",92409.8,,310.1,298,"Each","N",32984,38530,91713,191820,197087,,"Y",,
154322,1,"ITEM","DIP Switch",61444,"19-JUL-2013","PO",991.2,,2.1,472,"Each","N",49568,60573,91317,191044,196275,,"Y",,
154325,1,"ITEM","Capacitor",61440,"19-JUL-2013","PO",49.56,,0.07,708,"Each","N",49569,60576,91318,191047,196278,,"Y",,
154328,1,"ITEM","Diode",61442,"19-JUL-2013","PO",297.36,,0.21,1416,"Each","N",49569,60579,91318,191050,196281,,"Y",,
154335,1,"ITEM","Deluxe Laptop Mouse",11919,"19-JUL-2013","PO",1777.36,,17.09,104,"Each","N",32840,38314,91325,191084,196315,,"Y",,
154339,1,"ITEM","Deluxe Laptop Case",11901,"19-JUL-2013","PO",20939.36,,201.34,104,"Each","N",32843,38332,91328,191096,196327,,"Y",,
154344,1,"ITEM","Deluxe Laptop Motherboard",11903,"19-JUL-2013","PO",16532.88,,158.97,104,"Each","N",32844,38346,91329,191109,196340,,"Y",,
154362,1,"ITEM","Deluxe Laptop Software Package",11913,"19-JUL-2013","PO",39423.55,,192.31,205,"Each","N",32837,38291,91303,190984,196215,,"Y",,
154372,1,"ITEM","Lite Desktop Case",11925,"19-JUL-2013","PO",18898.88,,80.08,236,"Each","N",32840,38316,91306,190999,196230,,"Y",,
154374,1,"ITEM","Game Girl Screen",11823,"19-JUL-2013","PO",2269.14,,12.82,177,"Each","N",32842,38323,91308,191002,196233,,"Y",,
154395,1,"ITEM","Resistor",61423,"19-JUL-2013","PO",31.5,,0.02,1575,"Each","N",49568,60565,91317,191036,196267,,"Y",,
154399,1,"ITEM","RAM",61441,"19-JUL-2013","PO",50160,,24,2090,"Each","N",49568,60570,91317,191040,196271,,"Y",,
154407,1,"ITEM","Game Girl Screen",11823,"19-JUL-2013","PO",2051.2,,12.82,160,"Each","N",32842,38323,91691,191718,196985,,"Y",,
155111,1,"ITEM","Game Girl Package",11829,"27-JUL-2013","PO",14.98,,2.14,7,"Each","N",32842,38324,92233,192736,198043,,"Y",,
155134,1,"ITEM","Lite Desktop Overlay",11933,"27-JUL-2013","PO",637.83,,1.71,373,"Each","N",32845,38349,92236,192767,198074,,"Y",,
154907,1,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,2,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,3,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,4,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,5,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,6,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,7,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,8,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,9,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,10,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,11,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,12,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,13,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,14,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,15,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,16,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,17,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,18,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,19,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,20,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,21,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,22,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,23,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,24,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
154907,25,"ITEM","",,"26-JUL-2013","NONE",3683.6,,,,"","N",,,,,,,"N",,
155072,1,"ITEM","Television Digital Capable",12025,"27-JUL-2013","PO",106984.5,,310.1,345,"Each","N",32984,38530,92218,192665,197972,,"Y",,
155079,1,"ITEM","Game Girl Board",11821,"27-JUL-2013","PO",5827.69,,17.09,341,"Each","N",32837,38282,92228,192695,198002,,"Y",,
154777,1,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,2,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,3,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,4,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,5,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,6,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,7,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,8,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,9,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,10,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,11,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,12,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,13,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,14,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,15,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,16,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,17,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,18,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,19,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,20,"ITEM","",,"23-JUL-2013","NONE",-10.86,,,,"","N",,,,,,,"N",,
154777,21,"ITEM","",,"23-JUL-2013","NONE",-10.86,,,,"","N",,,,,,,"N",,
154777,22,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,23,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,24,"ITEM","",,"23-JUL-2013","NONE",-14.48,,,,"","N",,,,,,,"N",,
154777,25,"ITEM","",,"23-JUL-2013","NONE",-10.86,,,,"","N",,,,,,,"N",,
154777,26,"ITEM","",,"23-JUL-2013","NONE",-10.86,,,,"","N",,,,,,,"N",,
155007,1,"ITEM","Game Girl Controller",11825,"27-JUL-2013","PO",837.9,,8.55,98,"Each","N",32837,38283,91704,191754,197021,,"Y",,
155013,1,"ITEM","Deluxe Desktop Keyboard",11985,"27-JUL-2013","PO",9079,,25.94,350,"Each","N",32838,38301,91705,191764,197031,,"Y",,
155016,1,"ITEM","Standard Laptop Monitor",11881,"27-JUL-2013","PO",100611.36,,115.38,872,"Each","N",32839,38304,91706,191767,197034,,"Y",,
155037,1,"ITEM","Game Girl Overlay",11827,"27-JUL-2013","PO",42.14,,0.43,98,"Each","N",32844,38340,91711,191803,197070,,"Y",,
155041,1,"ITEM","Deluxe Laptop Motherboard",11903,"27-JUL-2013","PO",38947.65,,158.97,245,"Each","N",32844,38346,91711,191809,197076,,"Y",,
155063,1,"ITEM","Game Girl Screen",11823,"27-JUL-2013","PO",128.2,,12.82,10,"Each","N",32842,38323,92214,192647,197954,,"Y",,
155082,1,"ITEM","Game Girl Controller",11825,"27-JUL-2013","PO",59.85,,8.55,7,"Each","N",32837,38283,92228,192699,198006,,"Y",,
155087,1,"ITEM","Deluxe Laptop Software Package",11913,"27-JUL-2013","PO",12115.53,,192.31,63,"Each","N",32837,38291,92228,192706,198013,,"Y",,
155032,1,"ITEM","Deluxe Laptop Case",11901,"27-JUL-2013","PO",49328.3,,201.34,245,"Each","N",32843,38332,91710,191794,197061,,"Y",,
155052,1,"ITEM","Label",61427,"27-JUL-2013","PO",24,,0.15,160,"Each","N",49569,60580,91701,191746,197013,,"Y",,
155074,1,"ITEM","Digital Camera, Professional",12023,"27-JUL-2013","PO",54028,,415.6,130,"Each","N",32985,38533,92219,192669,197976,,"Y",,
155088,1,"ITEM","Deluxe Laptop Software Package",11913,"27-JUL-2013","PO",20769.48,,192.31,108,"Each","N",32837,38291,92228,192707,198014,,"Y",,
155090,1,"ITEM","Lite Desktop Keyboard",11931,"27-JUL-2013","PO",9675.62,,25.94,373,"Each","N",32838,38293,92229,192710,198017,,"Y",,
156084,1,"ITEM","Lite Desktop Monitor",11929,"10-AUG-2013","PO",21794.85,,85.47,255,"Each","N",32839,38305,92211,192637,197944,,"Y",,
156176,1,"ITEM","Television HD Ready",12027,"10-AUG-2013","PO",13836.9,,988.35,14,"Each","N",32984,38531,93090,194138,199505,,"Y",,
156087,1,"ITEM","Lite Desktop Case",11925,"10-AUG-2013","PO",20420.4,,80.08,255,"Each","N",32840,38316,92212,192644,197951,,"Y",,
156135,1,"ITEM","Digital Camera, Deluxe",12021,"10-AUG-2013","PO",1800.75,,360.15,5,"Each","N",32986,38534,92239,192776,198083,,"Y",,
156145,1,"ITEM","Game Girl Board",11821,"10-AUG-2013","PO",4033.24,,17.09,236,"Each","N",32837,38282,93068,194068,199435,,"Y",,
156113,1,"ITEM","Std. Desktop Ethernet Card",123677,"10-AUG-2013","PO",13195.5,,28.5,463,"Each","N",56606,69679,92226,192692,197999,,"Y",,
156123,1,"ITEM","Game Girl Package",11829,"10-AUG-2013","PO",335.98,,2.14,157,"Each","N",32842,38324,92233,192737,198044,,"Y",,
156126,1,"ITEM","Deluxe Laptop Manual",11917,"10-AUG-2013","PO",658.02,,29.91,22,"Each","N",32843,38334,92234,192749,198056,,"Y",,
156144,1,"ITEM","Game Girl Controller II",129678,"10-AUG-2013","PO",507.5,,10.15,50,"Each","N",60121,74882,93067,194065,199432,,"Y",,
156166,1,"ITEM","Television 102""",12031,"10-AUG-2013","PO",471750,,3187.5,148,"Each","N",32987,38536,93080,194117,199484,,"Y",,
154479,1,"ITEM","Digital Camera, Professional",12023,"19-JUL-2013","PO",4156,,415.6,10,"Each","N",32985,38533,91313,191028,196259,,"Y",,
154479,2,"ITEM","Digital Camera, Professional",12023,"19-JUL-2013","PO",4156,,415.6,10,"Each","N",32985,38533,91696,191736,197003,,"Y",,
154997,1,"ITEM","Standard Desktop Motherboard",11951,"27-JUL-2013","PO",73870.5,,134.31,550,"Each","N",32838,38296,91688,191710,196977,,"Y",,
155018,1,"ITEM","Deluxe Laptop Monitor",11905,"27-JUL-2013","PO",39785.55,,162.39,245,"Each","N",32839,38308,91706,191771,197038,,"Y",,
153902,1,"ITEM","Standard Desktop Overlay",11957,"12-JUL-2013","PO",608.76,,1.71,356,"Each","N",32845,38351,90588,189393,194600,,"Y",,
156215,1,"ITEM","",,"18-AUG-2013","NONE",53230,,,,"","N",,,,,,,"N",204,
156533,1,"ITEM","",,"26-AUG-2013","NONE",117840,,,,"","N",,,,,,,"N",204,
156534,1,"ITEM","",,"26-AUG-2013","NONE",22330,,,,"","N",,,,,,,"N",204,
156536,1,"ITEM","",,"26-AUG-2013","NONE",53230,,,,"","N",,,,,,,"N",204,
156454,1,"ITEM","DDR400 DIMM Memory - 184 Pin",24308,"24-AUG-2013","RECEIPT",17500,,175,100,"Each","N",81399,104214,,194779,200146,2747250,"N",207,
156739,1,"ITEM","MYOB PLUS / ACCOUNT EDGE ADDT LU LICENSE MAC/95+",,"29-AUG-2013","RECEIPT",129.14,129.14,129.14,1,"Each","N",81478,104336,,195214,200600,2756282,"N",204,
158044,1,"ITEM","Stop-Step 2-Step Ladder, 36 inch Top Step, 21 inch x 19-3/4 inch x 22-3/4 inch",,"19-SEP-2013","RECEIPT",350,350,350,1,"EA","N",8300,8365,94267,197258,202696,2803406,"N",204,
158044,2,"ITEM","Stop-Step 4-Step Ladder with Right Handrail, 27 inch Top Step, 23-3/4 inch x 33-1/2 inch x 40-3/4 inch",,"19-SEP-2013","RECEIPT",643,643,643,1,"EA","N",82291,105517,,197257,202695,2803404,"N",204,
158189,1,"ITEM","Develop Prototype software RE1435",,"20-SEP-2013","RECEIPT",1000,1000,,0,"","N",82356,105601,,197423,202861,2808416,"Y",207,
160527,1,"ITEM","Toshiba Laptop",,"09-OCT-2013","RECEIPT",2580,2580,2580,1,"Each","N",83604,133263,,201783,207168,2858732,"Y",204,
160527,2,"ITEM","Dell Desktop",,"09-OCT-2013","RECEIPT",3118,3118,3118,1,"Each","N",83603,133262,,201782,207167,2858730,"Y",204,
161184,1,"ITEM","Roller Ball Pen, Medium Point, Black",,"17-OCT-2013","RECEIPT",49,49,0.98,50,"EA","N",83989,135066,,202607,207989,2880050,"N",204,
161802,1,"ITEM","18"" LCD Flat Panel Monitor",,"25-OCT-2013","RECEIPT",55991,55991,949,59,"Each","N",84289,135527,,203280,208673,2896244,"N",20795,
162098,1,"ITEM","Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset)",,"19-OCT-2013","RECEIPT",24990,24990,490,51,"Each","N",84113,135296,,202983,208372,2908248,"N",20795,
162249,1,"ITEM","Company Car",,"03-NOV-2013","RECEIPT",35019,35019,35019,1,"Each","N",84589,135986,,203900,209309,2913280,"Y",204,
162871,1,"ITEM","Toshiba Laptop",,"09-NOV-2013","RECEIPT",2461,2461,2461,1,"Each","N",84780,136331,,204479,209891,2926390,"Y",204,
163151,1,"ITEM","Advertising Services",,"13-NOV-2013","RECEIPT",62000,62000,400,155,"HRS","N",84915,137683,,204810,210222,2935581,"N",20795,
163151,2,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210223,2935593,"N",20795,
163151,3,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210224,2935595,"N",20795,
163151,4,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210225,2935597,"N",20795,
163151,5,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210226,2935607,"N",20795,
163151,6,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210227,2935601,"N",20795,
163151,7,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210228,2935603,"N",20795,
163151,8,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210229,2935605,"N",20795,
163151,9,"ITEM","Public Relations Services",,"13-NOV-2013","RECEIPT",61950,61950,350,177,"HRS","N",84916,137684,,204811,210230,2935599,"N",20795,
163017,1,"ITEM","Desk - Capitalizable, taxable item",,"10-NOV-2013","RECEIPT",90000,90000,2500,36,"Each","N",84835,136413,,204633,210045,2931487,"Y",20795,
163017,2,"ITEM","File Cabinets -  5 Drawer Lateral (Capitalizable)",,"10-NOV-2013","RECEIPT",39000,39000,1500,26,"Each","N",84836,136414,,204634,210046,2931489,"Y",20795,
164588,1,"ITEM","File Folders",,"02-NOV-2013","RECEIPT",20,20,1,20,"EA","N",84554,135919,,203791,209200,2958777,"N",204,
166035,1,"ITEM","Cleaning and Maintenance - Weekly",,"05-DEC-2013","RECEIPT",106600,106600,26000,4.1,"Week","N",85754,138891,,206468,211988,2987239,"N",20795,
166037,1,"ITEM","Company Car",,"05-DEC-2013","RECEIPT",36266,36266,36266,1,"Each","N",85751,138888,,206465,211984,2987284,"Y",204,
167174,1,"ITEM","",,"19-SEP-2013","NONE",26050,,,,"","N",,,,,,,"N",204,
167180,1,"ITEM","",,"25-SEP-2013","NONE",-5191,,,,"","N",,,,,,,"N",204,
167196,1,"ITEM","",,"12-OCT-2013","NONE",24130,,,,"","N",,,,,,,"N",204,
167212,1,"ITEM","",,"26-OCT-2013","NONE",4020,,,,"","N",,,,,,,"N",207,
167199,1,"ITEM","",,"12-OCT-2013","NONE",127370,,,,"","N",,,,,,,"N",204,
167245,1,"ITEM","",,"05-DEC-2013","NONE",125030,,,,"","N",,,,,,,"N",204,
167248,1,"ITEM","",,"07-DEC-2013","NONE",-1149,,,,"","N",,,,,,,"N",204,
167242,1,"ITEM","",,"25-NOV-2013","NONE",3690,,,,"","N",,,,,,,"N",207,
167252,1,"ITEM","",,"11-DEC-2013","NONE",96920,,,,"","N",,,,,,,"N",207,
168172,1,"ITEM","",,"20-DEC-2013","NONE",2160,,,,"","N",,,,,,,"N",207,
168547,1,"ITEM","Advertising Services",,"11-JAN-2014","RECEIPT",62400,62400,400,156,"HRS","N",87291,141226,,209922,215491,3066919,"N",20795,
168547,2,"ITEM","Advertising Services",,"11-JAN-2014","RECEIPT",62400,62400,400,156,"HRS","N",87291,141226,,209922,215490,3066921,"N",20795,
168547,3,"ITEM","Public Relations Services",,"11-JAN-2014","RECEIPT",62300,62300,350,178,"HRS","N",87292,141227,,209923,215492,3066923,"N",20795,
