RECORD_TYPE:INVOICE_ACCOUNTING,INVOICE_ACCOUNTING_ID,INVOICE_ID,INVOICE_LINE_NUMBER,ACCOUNTING_LINE_NUMBER,CHARGE_DATE,COA_ACCOUNT_ID,LINE_TYPE,CURRENCY_AMOUNT,EXCHANGE_RATE_DATE,EXCHANGE_RATE,CURRENCY_RATE_TYPE,AMOUNT,CANCEL_FLAG,BASE_IPV,EXCHANGE_RATE_VARIANCE,CURRENCY_IPV,QUANTITY_VARIANCE,BASE_QUANTITY_VARIANCE,AMOUNT_VARIANCE,BASE_AMOUNT_VARIANCE,DESCRIPTION,MATCHED_PO_ACCOUNTING_ID,MATCHED_RECEIPT_LINE_ID,IS_REVERSED,PARENT_REVERSAL_ID,CORRECTED_INVOICE_DIST_ID,CHARGE_APPLICABLE_TO_DIST_ID,CORRECTED_QUANTITY,PROJECT_ID
INVOICE_ACCOUNTING,3399570,210707,1,16,25-Jun-15,13150,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399571,210707,1,17,25-Jun-15,13151,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399572,210707,1,18,25-Jun-15,13152,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399573,210707,1,19,25-Jun-15,13153,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399574,210707,1,20,25-Jun-15,13154,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399575,210707,1,22,25-Jun-15,82256,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399576,210707,1,23,25-Jun-15,13142,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399577,210707,1,24,25-Jun-15,99054,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399578,210707,1,25,25-Jun-15,13804,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3399579,210707,1,26,25-Jun-15,99055,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363616,209939,1,22,19-Jun-15,82256,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363617,209939,1,23,19-Jun-15,13142,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363618,209939,1,24,19-Jun-15,99054,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363619,209939,1,25,19-Jun-15,13804,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363620,209939,1,26,19-Jun-15,99055,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363596,209939,1,1,19-Jun-15,13137,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363597,209939,1,2,19-Jun-15,13138,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363598,209939,1,3,19-Jun-15,13139,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363599,209939,1,4,19-Jun-15,13590,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363600,209939,1,5,19-Jun-15,82253,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363601,209939,1,6,19-Jun-15,13591,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363602,209939,1,7,19-Jun-15,13141,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363603,209939,1,8,19-Jun-15,82254,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363604,209939,1,9,19-Jun-15,13143,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363605,209939,1,10,19-Jun-15,13144,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363606,209939,1,11,19-Jun-15,13145,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363607,209939,1,12,19-Jun-15,13146,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363608,209939,1,13,19-Jun-15,13147,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363609,209939,1,14,19-Jun-15,13148,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363610,209939,1,15,19-Jun-15,13149,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363611,209939,1,16,19-Jun-15,13150,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363612,209939,1,17,19-Jun-15,13151,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363613,209939,1,18,19-Jun-15,13152,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363614,209939,1,19,19-Jun-15,13153,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3363615,209939,1,20,19-Jun-15,13154,ITEM,2378,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343471,209504,1,1,16-Jun-15,13105,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343472,209504,1,2,16-Jun-15,13106,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343473,209504,1,3,16-Jun-15,13107,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343474,209504,1,4,16-Jun-15,13108,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343475,209504,1,5,16-Jun-15,13109,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343476,209504,1,6,16-Jun-15,13110,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343477,209504,1,7,16-Jun-15,13111,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343478,209504,1,8,16-Jun-15,13112,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343479,209504,1,9,16-Jun-15,82251,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343480,209504,1,10,16-Jun-15,99053,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343481,209504,1,12,16-Jun-15,13101,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343482,209504,1,13,16-Jun-15,13102,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343483,209504,1,14,16-Jun-15,13103,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343484,209504,1,15,16-Jun-15,13586,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343485,209504,1,16,16-Jun-15,82250,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343486,209504,1,17,16-Jun-15,13587,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343487,209504,1,18,16-Jun-15,13113,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343488,209504,1,19,16-Jun-15,13114,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343489,209504,1,20,16-Jun-15,13115,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343490,209504,1,21,16-Jun-15,13116,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343491,209504,1,22,16-Jun-15,13117,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343492,209504,1,23,16-Jun-15,13118,ITEM,5264,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343493,209504,1,24,16-Jun-15,13508,ITEM,7896,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343494,209504,1,25,16-Jun-15,99052,ITEM,3948,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3343495,209504,1,26,16-Jun-15,13507,ITEM,3948,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439565,211468,1,1,2-Jul-15,13105,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439566,211468,1,2,2-Jul-15,13106,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439567,211468,1,3,2-Jul-15,13107,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439568,211468,1,4,2-Jul-15,13108,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439569,211468,1,5,2-Jul-15,13109,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439570,211468,1,6,2-Jul-15,13110,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439571,211468,1,7,2-Jul-15,13111,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439572,211468,1,8,2-Jul-15,13112,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439573,211468,1,9,2-Jul-15,82251,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439574,211468,1,10,2-Jul-15,99053,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439575,211468,1,12,2-Jul-15,13101,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439576,211468,1,13,2-Jul-15,13102,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439577,211468,1,14,2-Jul-15,13103,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439578,211468,1,15,2-Jul-15,13586,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439579,211468,1,16,2-Jul-15,82250,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439580,211468,1,17,2-Jul-15,13587,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439581,211468,1,18,2-Jul-15,13113,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439582,211468,1,19,2-Jul-15,13114,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439583,211468,1,20,2-Jul-15,13115,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439584,211468,1,21,2-Jul-15,13116,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439585,211468,1,22,2-Jul-15,13117,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439586,211468,1,23,2-Jul-15,13118,ITEM,5470.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439587,211468,1,24,2-Jul-15,13508,ITEM,8205.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439588,211468,1,25,2-Jul-15,99052,ITEM,4102.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3439589,211468,1,26,2-Jul-15,13507,ITEM,4102.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3513722,213473,1,1,17-Jul-15,13528,ITEM,901,,,,901,N,,,,,,,,,273153,,N,,,,,
INVOICE_ACCOUNTING,3666693,216641,1,1,18-Aug-15,13137,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666694,216641,1,2,18-Aug-15,13138,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666695,216641,1,3,18-Aug-15,13139,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666696,216641,1,4,18-Aug-15,13590,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666697,216641,1,5,18-Aug-15,82253,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666698,216641,1,6,18-Aug-15,13591,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666699,216641,1,7,18-Aug-15,13141,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666700,216641,1,8,18-Aug-15,82254,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666701,216641,1,9,18-Aug-15,13143,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666702,216641,1,10,18-Aug-15,13144,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666703,216641,1,11,18-Aug-15,13145,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666704,216641,1,12,18-Aug-15,13146,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666705,216641,1,13,18-Aug-15,13147,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666706,216641,1,14,18-Aug-15,13148,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666707,216641,1,15,18-Aug-15,13149,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666708,216641,1,16,18-Aug-15,13150,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666709,216641,1,17,18-Aug-15,13151,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666710,216641,1,18,18-Aug-15,13152,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666711,216641,1,19,18-Aug-15,13153,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666712,216641,1,20,18-Aug-15,13154,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666713,216641,1,22,18-Aug-15,82256,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666714,216641,1,23,18-Aug-15,13142,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666715,216641,1,24,18-Aug-15,99054,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666716,216641,1,25,18-Aug-15,13804,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3666717,216641,1,26,18-Aug-15,99055,ITEM,2515.2,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771214,219055,1,1,11-Sep-15,13137,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771215,219055,1,2,11-Sep-15,13138,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771216,219055,1,3,11-Sep-15,13139,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771217,219055,1,4,11-Sep-15,13590,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771218,219055,1,5,11-Sep-15,82253,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771219,219055,1,6,11-Sep-15,13591,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771220,219055,1,7,11-Sep-15,13141,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771221,219055,1,8,11-Sep-15,82254,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771222,219055,1,9,11-Sep-15,13143,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771223,219055,1,10,11-Sep-15,13144,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771224,219055,1,11,11-Sep-15,13145,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771225,219055,1,12,11-Sep-15,13146,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771226,219055,1,13,11-Sep-15,13147,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771227,219055,1,14,11-Sep-15,13148,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771228,219055,1,15,11-Sep-15,13149,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771229,219055,1,16,11-Sep-15,13150,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771230,219055,1,17,11-Sep-15,13151,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771231,219055,1,18,11-Sep-15,13152,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771232,219055,1,19,11-Sep-15,13153,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771233,219055,1,20,11-Sep-15,13154,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771234,219055,1,22,11-Sep-15,82256,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771235,219055,1,23,11-Sep-15,13142,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771236,219055,1,24,11-Sep-15,99054,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771237,219055,1,25,11-Sep-15,13804,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3771238,219055,1,26,11-Sep-15,99055,ITEM,2522,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4186583,227534,1,1,31-Oct-15,13185,ITEM,3738,,,,3738,N,,,,,,,,,289008,,N,,,,,
INVOICE_ACCOUNTING,4186587,227534,2,1,31-Oct-15,13185,ITEM,2000,,,,2000,N,,,,,,,,,289007,,N,,,,,
INVOICE_ACCOUNTING,4344613,230619,1,8,20-Nov-15,13094,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344614,230619,1,10,20-Nov-15,13083,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344615,230619,1,11,20-Nov-15,13084,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344616,230619,1,12,20-Nov-15,13085,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344617,230619,1,13,20-Nov-15,13584,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344618,230619,1,14,20-Nov-15,82258,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344619,230619,1,15,20-Nov-15,13585,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344620,230619,1,16,20-Nov-15,13090,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344621,230619,1,17,20-Nov-15,13095,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344622,230619,1,18,20-Nov-15,13096,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344623,230619,1,19,20-Nov-15,13097,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344624,230619,1,20,20-Nov-15,13098,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344625,230619,1,21,20-Nov-15,13099,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344626,230619,1,22,20-Nov-15,13100,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344627,230619,1,24,20-Nov-15,13510,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344628,230619,1,25,20-Nov-15,13088,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344629,230619,1,26,20-Nov-15,99050,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344630,230619,1,27,20-Nov-15,13509,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344631,230619,1,28,20-Nov-15,99051,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344607,230619,1,1,20-Nov-15,13087,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344608,230619,1,2,20-Nov-15,82257,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344609,230619,1,3,20-Nov-15,13092,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344610,230619,1,4,20-Nov-15,13091,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344611,230619,1,5,20-Nov-15,13092,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4344612,230619,1,7,20-Nov-15,13093,ITEM,4278.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4481764,233555,1,1,11-Dec-15,13018,ITEM,67550,,,,67550,N,,,,,,,,,294824,,N,,,,,
INVOICE_ACCOUNTING,4500034,234136,1,1,19-Dec-15,12975,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500035,234136,1,2,19-Dec-15,12976,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500036,234136,1,3,19-Dec-15,12977,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500037,234136,1,4,19-Dec-15,13574,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500038,234136,1,5,19-Dec-15,13575,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500039,234136,1,6,19-Dec-15,12979,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500040,234136,1,7,19-Dec-15,12980,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500041,234136,1,8,19-Dec-15,12981,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500042,234136,1,9,19-Dec-15,12982,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500043,234136,1,10,19-Dec-15,12983,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500044,234136,1,11,19-Dec-15,12984,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500045,234136,1,12,19-Dec-15,12985,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500046,234136,1,13,19-Dec-15,12986,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500047,234136,1,14,19-Dec-15,12987,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500048,234136,1,15,19-Dec-15,12988,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500049,234136,1,16,19-Dec-15,12989,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500050,234136,1,17,19-Dec-15,12990,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500051,234136,1,18,19-Dec-15,12991,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500052,234136,1,19,19-Dec-15,12992,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500053,234136,1,20,19-Dec-15,83883,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500054,234136,1,21,19-Dec-15,83884,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500055,234136,1,22,19-Dec-15,89130,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500056,234136,1,23,19-Dec-15,83886,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500057,234136,1,24,19-Dec-15,83887,ITEM,160.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500058,234136,1,25,19-Dec-15,99059,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4500059,234136,1,26,19-Dec-15,20151,ITEM,120.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506081,234695,1,1,6-Jan-16,13137,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506082,234695,1,2,6-Jan-16,13138,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506083,234695,1,3,6-Jan-16,13139,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506084,234695,1,4,6-Jan-16,13590,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506085,234695,1,5,6-Jan-16,82253,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4506086,234695,1,6,6-Jan-16,13591,ITEM,2406,,,,,N,,,,,,,,,,,N,,,,,
