"PO_ACCOUNTING_LINE_ID","PO_SHIPMENT_ID","ACCOUNTING_LINE_NUM","COA_ID","CHARGE_ACCOUNT_ID","QTY","CHARGE_AMOUNT","REQUISITION_REF","DELIVER_TO_GEOGRAPHY_ID","DELIVER_TO_PERSON_ID","EXCHANGE_RATE_DATE","EXCHANGE_RATE","DESTINATION_TYPE","PROJECT_ID","EXPENDITURE_TYPE"
153146,148626,1,1,13401,440,11281.6,130949,207,57,,,"INVENTORY",,""
153149,148629,1,1,13401,440,50767.2,130939,207,57,16/JAN/04,,"INVENTORY",,""
153150,148630,1,1,13401,6,128.22,130943,207,57,16/JAN/04,,"INVENTORY",,""
153151,148631,1,1,13401,440,9402.8,130944,207,57,16/JAN/04,,"INVENTORY",,""
153152,148632,1,1,13401,440,11281.6,130947,207,57,16/JAN/04,,"INVENTORY",,""
153153,148633,1,1,13401,12,358.92,130927,207,57,16/JAN/04,,"INVENTORY",,""
153154,148634,1,1,13401,25,10.75,130937,207,57,16/JAN/04,,"INVENTORY",,""
153155,148635,1,1,13401,440,752.4,130942,207,57,16/JAN/04,,"INVENTORY",,""
153156,148636,1,1,13401,440,16922.4,130946,207,57,16/JAN/04,,"INVENTORY",,""
153157,148637,1,1,13401,30,769.2,130928,207,57,16/JAN/04,,"INVENTORY",,""
153158,148638,1,1,13401,50,15505,130932,207,57,22/JAN/04,,"INVENTORY",,""
153180,148660,1,1,13401,25,144,130969,209,57,,,"INVENTORY",,""
153183,148663,1,1,13401,25,10.75,130967,209,57,16/JAN/04,,"INVENTORY",,""
153184,148664,1,1,13401,65,20156.5,130973,209,57,22/JAN/04,,"INVENTORY",,""
153185,148665,1,1,13401,30,29650.5,130974,209,57,22/JAN/04,,"INVENTORY",,""
153466,148966,1,1,13401,5,4941.75,131179,207,57,22/JAN/04,,"INVENTORY",,""
153467,148967,1,1,13401,5,4941.75,131180,207,57,22/JAN/04,,"INVENTORY",,""
154312,149812,1,1,13401,214,449.4,131771,207,57,22/JAN/04,,"INVENTORY",,""
154313,149813,1,1,13401,31,9613.1,131776,207,57,22/JAN/04,,"INVENTORY",,""
154314,149814,1,1,13401,3,930.3,131750,209,57,22/JAN/04,,"INVENTORY",,""
154315,149815,1,1,13401,5,1550.5,131777,207,57,22/JAN/04,,"INVENTORY",,""
154316,149816,1,1,13401,6,5930.1,131778,207,57,22/JAN/04,,"INVENTORY",,""
154317,149817,1,1,13401,5,4941.75,131779,207,57,22/JAN/04,,"INVENTORY",,""
152935,148415,1,1,13401,215,367.65,130811,207,57,16/JAN/04,,"INVENTORY",,""
153453,148922,1,1,13401,288,7384.32,131149,209,57,16/JAN/04,,"INVENTORY",,""
153404,148873,1,1,13401,231,3947.79,131138,207,57,16/JAN/04,,"INVENTORY",,""
154327,149827,1,1,13401,5,4941.75,131787,207,57,22/JAN/04,,"INVENTORY",,""
154295,149795,1,1,13401,85,1816.45,131751,207,57,,,"INVENTORY",,""
154296,149796,1,1,13401,85,1816.45,131753,207,57,,,"INVENTORY",,""
154297,149797,1,1,13401,85,1816.45,131764,207,57,,,"INVENTORY",,""
154298,149798,1,1,13401,85,1816.45,131765,207,57,,,"INVENTORY",,""
153678,149178,1,1,13401,75,23257.5,131365,207,57,22/JAN/04,,"INVENTORY",,""
153918,149418,1,1,13401,5,4941.75,131517,207,57,22/JAN/04,,"INVENTORY",,""
153923,149423,1,1,13401,5,4941.75,131526,207,57,22/JAN/04,,"INVENTORY",,""
153924,149424,1,1,13401,5,4941.75,131527,207,57,22/JAN/04,,"INVENTORY",,""
153925,149425,1,1,13401,5,4941.75,131528,207,57,22/JAN/04,,"INVENTORY",,""
153950,149450,1,1,13401,94,541.44,131555,209,57,,,"INVENTORY",,""
153951,149451,1,1,13401,63,362.88,131556,209,57,,,"INVENTORY",,""
153956,149456,1,1,13401,94,40.42,131554,209,57,16/JAN/04,,"INVENTORY",,""
153957,149457,1,1,13401,63,27.09,131562,209,57,16/JAN/04,,"INVENTORY",,""
153958,149458,1,1,13401,42,88.2,131565,209,57,22/JAN/04,,"INVENTORY",,""
153959,149459,1,1,13401,131,40623.1,131550,209,57,22/JAN/04,,"INVENTORY",,""
153960,149460,1,1,13401,49,48429.15,131551,209,57,22/JAN/04,,"INVENTORY",,""
153908,149408,1,1,13401,11,63.36,131513,209,57,,,"INVENTORY",,""
153911,149411,1,1,13401,11,4.73,131508,209,57,16/JAN/04,,"INVENTORY",,""
153912,149412,1,1,13401,70,21707,131512,209,57,22/JAN/04,,"INVENTORY",,""
153913,149413,1,1,13401,25,24708.75,131514,209,57,22/JAN/04,,"INVENTORY",,""
153893,149393,1,1,13401,85,1816.45,131493,207,57,,,"INVENTORY",,""
153899,149399,1,1,13401,85,97.75,131497,207,57,16/JAN/04,,"INVENTORY",,""
153900,149400,1,1,13401,52,16125.2,131500,207,57,22/JAN/04,,"INVENTORY",,""
153901,149401,1,1,13401,29,28662.15,131501,207,57,22/JAN/04,,"INVENTORY",,""
153929,149429,1,1,13401,238,1370.88,131532,207,57,,,"INVENTORY",,""
153932,149432,1,1,13401,238,102.34,131535,207,57,16/JAN/04,,"INVENTORY",,""
153933,149433,1,1,13401,127,39382.7,131539,207,57,22/JAN/04,,"INVENTORY",,""
153934,149434,1,1,13401,29,28662.15,131540,207,57,22/JAN/04,,"INVENTORY",,""
154307,149807,1,1,13401,85,97.75,131760,207,57,16/JAN/04,,"INVENTORY",,""
154308,149808,1,1,13401,85,97.75,131761,207,57,16/JAN/04,,"INVENTORY",,""
154309,149809,1,1,13401,85,97.75,131767,207,57,16/JAN/04,,"INVENTORY",,""
154310,149810,1,1,13401,85,97.75,131768,207,57,16/JAN/04,,"INVENTORY",,""
154311,149811,1,1,13401,141,296.1,131747,209,57,22/JAN/04,,"INVENTORY",,""
154751,150231,1,1,13401,91,524.16,132110,207,57,,,"INVENTORY",,""
154752,150232,1,1,13401,85,1816.45,132114,207,57,,,"INVENTORY",,""
154753,150233,1,1,13401,85,1816.45,132121,207,57,,,"INVENTORY",,""
154760,150240,1,1,13401,91,39.13,132112,207,57,16/JAN/04,,"INVENTORY",,""
154761,150241,1,1,13401,85,97.75,132119,207,57,16/JAN/04,,"INVENTORY",,""
154762,150242,1,1,13401,85,97.75,132125,207,57,16/JAN/04,,"INVENTORY",,""
154763,150243,1,1,13401,40,12404,132109,207,57,22/JAN/04,,"INVENTORY",,""
154764,150244,1,1,13401,5,1550.5,132115,207,57,22/JAN/04,,"INVENTORY",,""
154765,150245,1,1,13401,12,11860.2,132126,207,57,22/JAN/04,,"INVENTORY",,""
154766,150246,1,1,13401,5,4941.75,132127,207,57,22/JAN/04,,"INVENTORY",,""
154517,150017,1,1,13401,10,3101,131978,207,57,22/JAN/04,,"INVENTORY",,""
154518,150018,1,1,13401,5,4941.75,131979,207,57,22/JAN/04,,"INVENTORY",,""
155011,150491,1,1,13401,60,345.6,132310,207,57,,,"INVENTORY",,""
155012,150492,1,1,13401,91,524.16,132311,207,57,,,"INVENTORY",,""
155013,150493,1,1,13401,85,1816.45,132318,207,57,,,"INVENTORY",,""
155023,150503,1,1,13401,60,25.8,132314,207,57,16/JAN/04,,"INVENTORY",,""
155024,150504,1,1,13401,91,39.13,132315,207,57,16/JAN/04,,"INVENTORY",,""
155026,150506,1,1,13401,85,97.75,132328,207,57,16/JAN/04,,"INVENTORY",,""
155027,150507,1,1,13401,42,13024.2,132331,207,57,22/JAN/04,,"INVENTORY",,""
155028,150508,1,1,13401,5,1550.5,132332,207,57,22/JAN/04,,"INVENTORY",,""
155029,150509,1,1,13401,38,37557.3,132287,207,57,22/JAN/04,,"INVENTORY",,""
155030,150510,1,1,13401,5,4941.75,132288,207,57,22/JAN/04,,"INVENTORY",,""
154437,149937,1,1,13401,168,14358.96,131910,207,57,16/JAN/04,,"INVENTORY",,""
154438,149938,1,1,13401,181,1042.56,131911,207,57,,,"INVENTORY",,""
154439,149939,1,1,13401,85,1816.45,131916,207,57,,,"INVENTORY",,""
154441,149941,1,1,13401,168,13453.44,131929,207,57,,,"INVENTORY",,""
154442,149942,1,1,13401,168,2871.12,131948,207,57,,,"INVENTORY",,""
154444,149944,1,1,13401,155,2648.95,131905,207,57,,,"INVENTORY",,""
154453,149953,1,1,13401,16,478.56,131928,207,57,16/JAN/04,,"INVENTORY",,""
154455,149955,1,1,13401,168,2871.12,131947,207,57,16/JAN/04,,"INVENTORY",,""
154456,149956,1,1,13401,155,3312.35,131901,207,57,16/JAN/04,,"INVENTORY",,""
154457,149957,1,1,13401,181,77.83,131914,207,57,16/JAN/04,,"INVENTORY",,""
154458,149958,1,1,13401,85,97.75,131920,207,57,16/JAN/04,,"INVENTORY",,""
154459,149959,1,1,13401,85,97.75,131926,207,57,16/JAN/04,,"INVENTORY",,""
154460,149960,1,1,13401,168,287.28,131940,207,57,16/JAN/04,,"INVENTORY",,""
154461,149961,1,1,13401,10,256.4,131945,207,57,16/JAN/04,,"INVENTORY",,""
154462,149962,1,1,13401,168,4307.52,131946,207,57,16/JAN/04,,"INVENTORY",,""
154463,149963,1,1,13401,155,265.05,131900,207,57,16/JAN/04,,"INVENTORY",,""
154465,149965,1,1,13401,98,30389.8,131907,207,57,22/JAN/04,,"INVENTORY",,""
154466,149966,1,1,13401,5,1550.5,131908,207,57,22/JAN/04,,"INVENTORY",,""
154467,149967,1,1,13401,27,26685.45,131909,207,57,22/JAN/04,,"INVENTORY",,""
154468,149968,1,1,13401,5,4941.75,131895,207,57,22/JAN/04,,"INVENTORY",,""
154497,149997,1,1,13401,143,12222.21,131974,209,57,16/JAN/04,,"INVENTORY",,""
154498,149998,1,1,13401,62,357.12,131967,209,57,,,"INVENTORY",,""
154499,149999,1,1,13401,143,11451.44,131971,209,57,,,"INVENTORY",,""
154500,150000,1,1,13401,143,2443.87,131954,209,57,,,"INVENTORY",,""
154503,150003,1,1,13401,143,3055.91,131972,209,57,16/JAN/04,,"INVENTORY",,""
154504,150004,1,1,13401,143,2443.87,131953,209,57,16/JAN/04,,"INVENTORY",,""
154505,150005,1,1,13401,62,26.66,131966,209,57,16/JAN/04,,"INVENTORY",,""
154506,150006,1,1,13401,143,244.53,131976,209,57,16/JAN/04,,"INVENTORY",,""
154507,150007,1,1,13401,143,3666.52,131952,209,57,16/JAN/04,,"INVENTORY",,""
154508,150008,1,1,13401,66,20466.6,131958,209,57,22/JAN/04,,"INVENTORY",,""
154509,150009,1,1,13401,4,1240.4,131959,209,57,22/JAN/04,,"INVENTORY",,""
154510,150010,1,1,13401,9,8895.15,131960,209,57,22/JAN/04,,"INVENTORY",,""
154511,150011,1,1,13401,4,3953.4,131961,209,57,22/JAN/04,,"INVENTORY",,""
154792,150272,1,1,13401,4,1240.4,132154,209,57,22/JAN/04,,"INVENTORY",,""
154793,150273,1,1,13401,5,4941.75,132152,207,57,22/JAN/04,,"INVENTORY",,""
153635,149135,1,1,13401,85,1816.45,131338,207,57,,,"INVENTORY",,""
154781,150261,1,1,13401,124,714.24,132144,209,57,,,"INVENTORY",,""
154784,150264,1,1,13401,124,53.32,132148,209,57,16/JAN/04,,"INVENTORY",,""
154785,150265,1,1,13401,35,10853.5,132150,209,57,22/JAN/04,,"INVENTORY",,""
154786,150266,1,1,13401,4,1240.4,132151,209,57,22/JAN/04,,"INVENTORY",,""
154787,150267,1,1,13401,21,20755.35,132139,209,57,22/JAN/04,,"INVENTORY",,""
154788,150268,1,1,13401,4,3953.4,132140,209,57,22/JAN/04,,"INVENTORY",,""
153892,149392,1,1,13401,85,1816.45,131487,207,57,,,"INVENTORY",,""
153898,149398,1,1,13401,85,97.75,131491,207,57,16/JAN/04,,"INVENTORY",,""
155213,150683,1,1,13401,178,15213.66,132447,209,57,16/JAN/04,,"INVENTORY",,""
155214,150684,1,1,13401,124,714.24,132450,209,57,,,"INVENTORY",,""
155215,150685,1,1,13401,178,14254.24,132445,209,57,,,"INVENTORY",,""
155216,150686,1,1,13401,178,3042.02,132428,209,57,,,"INVENTORY",,""
155219,150689,1,1,13401,178,3803.86,132454,209,57,16/JAN/04,,"INVENTORY",,""
155220,150690,1,1,13401,178,3042.02,132427,209,57,16/JAN/04,,"INVENTORY",,""
155221,150691,1,1,13401,124,53.32,132443,209,57,16/JAN/04,,"INVENTORY",,""
155222,150692,1,1,13401,178,304.38,132449,209,57,16/JAN/04,,"INVENTORY",,""
155223,150693,1,1,13401,178,4563.92,132426,209,57,16/JAN/04,,"INVENTORY",,""
155224,150694,1,1,13401,151,317.1,132430,209,57,22/JAN/04,,"INVENTORY",,""
155225,150695,1,1,13401,96,29769.6,132435,209,57,22/JAN/04,,"INVENTORY",,""
155226,150696,1,1,13401,4,1240.4,132436,209,57,22/JAN/04,,"INVENTORY",,""
155227,150697,1,1,13401,33,32615.55,132437,209,57,22/JAN/04,,"INVENTORY",,""
155228,150698,1,1,13401,4,3953.4,132438,209,57,22/JAN/04,,"INVENTORY",,""
155559,150987,1,1,13401,74,155.4,132667,209,57,22/JAN/04,,"INVENTORY",,""
155560,150988,1,1,13401,69,21396.9,132672,209,57,22/JAN/04,,"INVENTORY",,""
155561,150989,1,1,13401,4,1240.4,132673,209,57,22/JAN/04,,"INVENTORY",,""
155562,150990,1,1,13401,25,24708.75,132674,209,57,22/JAN/04,,"INVENTORY",,""
155563,150991,1,1,13401,4,3953.4,132676,209,57,22/JAN/04,,"INVENTORY",,""
154440,149940,1,1,13401,85,1816.45,131922,207,57,,,"INVENTORY",,""
154454,149954,1,1,13401,168,3590.16,131941,207,57,16/JAN/04,,"INVENTORY",,""
154464,149964,1,1,13401,155,3974.2,131903,207,57,16/JAN/04,,"INVENTORY",,""
155053,150533,1,1,13401,65,20156.5,132337,209,57,22/JAN/04,,"INVENTORY",,""
155054,150534,1,1,13401,4,1240.4,132338,209,57,22/JAN/04,,"INVENTORY",,""
155055,150535,1,1,13401,25,24708.75,132339,209,57,22/JAN/04,,"INVENTORY",,""
155056,150536,1,1,13401,4,3953.4,132340,209,57,22/JAN/04,,"INVENTORY",,""
155173,150643,1,1,13401,225,1296,132407,207,57,,,"INVENTORY",,""
155175,150645,1,1,13401,85,1816.45,132409,207,57,,,"INVENTORY",,""
155182,150652,1,1,13401,225,96.75,132388,207,57,16/JAN/04,,"INVENTORY",,""
155183,150653,1,1,13401,85,97.75,132394,207,57,16/JAN/04,,"INVENTORY",,""
155184,150654,1,1,13401,85,97.75,132413,207,57,16/JAN/04,,"INVENTORY",,""
155185,150655,1,1,13401,224,470.4,132415,207,57,22/JAN/04,,"INVENTORY",,""
155186,150656,1,1,13401,72,22327.2,132420,207,57,22/JAN/04,,"INVENTORY",,""
155187,150657,1,1,13401,5,1550.5,132421,207,57,22/JAN/04,,"INVENTORY",,""
155188,150658,1,1,13401,27,26685.45,132422,207,57,22/JAN/04,,"INVENTORY",,""
155189,150659,1,1,13401,5,4941.75,132423,207,57,22/JAN/04,,"INVENTORY",,""
155237,150707,1,1,13401,5,4941.75,132455,207,57,22/JAN/04,,"INVENTORY",,""
155582,151010,1,1,13401,149,24196.11,132701,207,57,16/JAN/04,,"INVENTORY",,""
155583,151011,1,1,13401,173,996.48,132734,207,57,,,"INVENTORY",,""
155584,151012,1,1,13401,85,1816.45,132738,207,57,,,"INVENTORY",,""
155585,151013,1,1,13401,85,1816.45,132739,207,57,,,"INVENTORY",,""
155586,151014,1,1,13401,85,1816.45,132718,207,57,,,"INVENTORY",,""
155587,151015,1,1,13401,85,1816.45,132719,207,57,,,"INVENTORY",,""
155588,151016,1,1,13401,149,2546.41,132707,207,57,,,"INVENTORY",,""
155589,151017,1,1,13401,149,3820.36,132708,207,57,,,"INVENTORY",,""
155062,150542,1,1,13401,10,3101,132343,207,57,22/JAN/04,,"INVENTORY",,""
155063,150543,1,1,13401,5,4941.75,132344,207,57,22/JAN/04,,"INVENTORY",,""
155600,151028,1,1,13401,16,341.92,132699,207,57,16/JAN/04,,"INVENTORY",,""
155601,151029,1,1,13401,149,29999.66,132700,207,57,16/JAN/04,,"INVENTORY",,""
155602,151030,1,1,13401,149,3184.13,132704,207,57,16/JAN/04,,"INVENTORY",,""
155604,151032,1,1,13401,173,74.39,132736,207,57,16/JAN/04,,"INVENTORY",,""
155605,151033,1,1,13401,85,97.75,132714,207,57,16/JAN/04,,"INVENTORY",,""
155606,151034,1,1,13401,85,97.75,132715,207,57,16/JAN/04,,"INVENTORY",,""
155607,151035,1,1,13401,85,97.75,132726,207,57,16/JAN/04,,"INVENTORY",,""
155608,151036,1,1,13401,85,97.75,132727,207,57,16/JAN/04,,"INVENTORY",,""
155609,151037,1,1,13401,149,254.79,132703,207,57,16/JAN/04,,"INVENTORY",,""
155610,151038,1,1,13401,20,512.8,132709,207,57,16/JAN/04,,"INVENTORY",,""
155611,151039,1,1,13401,25,52.5,132710,207,57,22/JAN/04,,"INVENTORY",,""
155612,151040,1,1,13401,174,53957.4,132689,207,57,22/JAN/04,,"INVENTORY",,""
155613,151041,1,1,13401,5,1550.5,132690,207,57,22/JAN/04,,"INVENTORY",,""
155614,151042,1,1,13401,70,69184.5,132691,207,57,22/JAN/04,,"INVENTORY",,""
155615,151043,1,1,13401,5,4941.75,132692,207,57,22/JAN/04,,"INVENTORY",,""
155637,151065,1,1,13401,143,823.68,132746,209,57,,,"INVENTORY",,""
155638,151066,1,1,13401,9,51.84,132747,209,57,,,"INVENTORY",,""
155643,151071,1,1,13401,143,61.49,132743,209,57,16/JAN/04,,"INVENTORY",,""
155644,151072,1,1,13401,9,3.87,132744,209,57,16/JAN/04,,"INVENTORY",,""
155645,151073,1,1,13401,55,17055.5,132754,209,57,22/JAN/04,,"INVENTORY",,""
155646,151074,1,1,13401,4,1240.4,132755,209,57,22/JAN/04,,"INVENTORY",,""
155647,151075,1,1,13401,47,46452.45,132759,209,57,22/JAN/04,,"INVENTORY",,""
155648,151076,1,1,13401,4,3953.4,132760,209,57,22/JAN/04,,"INVENTORY",,""
155014,150494,1,1,13401,85,1816.45,132324,207,57,,,"INVENTORY",,""
155931,151351,1,1,13401,182,1048.32,132997,207,57,,,"INVENTORY",,""
155932,151352,1,1,13401,85,1816.45,132996,207,57,,,"INVENTORY",,""
155933,151353,1,1,13401,85,1816.45,133006,207,57,,,"INVENTORY",,""
155934,151354,1,1,13401,85,21431.9,133012,207,57,,,"INVENTORY",,""
155935,151355,1,1,13401,275,69338.5,133013,207,57,,,"INVENTORY",,""
155936,151356,1,1,13401,85,1452.65,132984,207,57,,,"INVENTORY",,""
155937,151357,1,1,13401,275,4699.75,132985,207,57,,,"INVENTORY",,""
155946,151366,1,1,13401,85,1816.45,133020,207,57,16/JAN/04,,"INVENTORY",,""
155947,151367,1,1,13401,275,5876.75,132977,207,57,16/JAN/04,,"INVENTORY",,""
155948,151368,1,1,13401,182,78.26,132999,207,57,16/JAN/04,,"INVENTORY",,""
155951,151371,1,1,13401,85,145.35,133018,207,57,16/JAN/04,,"INVENTORY",,""
155952,151372,1,1,13401,275,470.25,133019,207,57,16/JAN/04,,"INVENTORY",,""
155953,151373,1,1,13401,85,2179.4,132980,207,57,16/JAN/04,,"INVENTORY",,""
155955,151375,1,1,13401,60,18606,132988,207,57,22/JAN/04,,"INVENTORY",,""
155956,151376,1,1,13401,5,1550.5,132989,207,57,22/JAN/04,,"INVENTORY",,""
155957,151377,1,1,13401,6,5930.1,132990,207,57,22/JAN/04,,"INVENTORY",,""
155958,151378,1,1,13401,5,4941.75,132991,207,57,22/JAN/04,,"INVENTORY",,""
156289,151709,1,1,13401,85,1816.45,133205,207,57,,,"INVENTORY",,""
156290,151710,1,1,13401,85,1816.45,133211,207,57,,,"INVENTORY",,""
156291,151711,1,1,13401,323,25865.84,133217,207,57,,,"INVENTORY",,""
156292,151712,1,1,13401,323,5520.07,133171,207,57,,,"INVENTORY",,""
156293,151713,1,1,13401,260,65556.4,133173,207,57,,,"INVENTORY",,""
156294,151714,1,1,13401,260,4443.4,133183,207,57,,,"INVENTORY",,""
156304,151724,1,1,13401,323,6902.51,133221,207,57,16/JAN/04,,"INVENTORY",,""
156305,151725,1,1,13401,323,5520.07,133170,207,57,16/JAN/04,,"INVENTORY",,""
156306,151726,1,1,13401,260,5556.2,133179,207,57,16/JAN/04,,"INVENTORY",,""
156307,151727,1,1,13401,204,87.72,133195,207,57,16/JAN/04,,"INVENTORY",,""
156308,151728,1,1,13401,230,98.9,133196,207,57,16/JAN/04,,"INVENTORY",,""
156309,151729,1,1,13401,85,97.75,133209,207,57,16/JAN/04,,"INVENTORY",,""
156310,151730,1,1,13401,85,97.75,133215,207,57,16/JAN/04,,"INVENTORY",,""
156311,151731,1,1,13401,323,552.33,133220,207,57,16/JAN/04,,"INVENTORY",,""
156312,151732,1,1,13401,323,8281.72,133223,207,57,16/JAN/04,,"INVENTORY",,""
156313,151733,1,1,13401,260,444.6,133178,207,57,16/JAN/04,,"INVENTORY",,""
156314,151734,1,1,13401,260,6666.4,133181,207,57,16/JAN/04,,"INVENTORY",,""
156316,151736,1,1,13401,55,17055.5,133175,207,57,22/JAN/04,,"INVENTORY",,""
155985,151405,1,1,13401,4,1240.4,133045,209,57,22/JAN/04,,"INVENTORY",,""
155986,151406,1,1,13401,10,9883.5,133042,207,57,22/JAN/04,,"INVENTORY",,""
155987,151407,1,1,13401,4,3953.4,133046,209,57,22/JAN/04,,"INVENTORY",,""
155658,151086,1,1,13401,10,3101,132767,207,57,22/JAN/04,,"INVENTORY",,""
155659,151087,1,1,13401,15,14825.25,132768,207,57,22/JAN/04,,"INVENTORY",,""
155799,151227,1,1,13401,85,97.75,132863,207,57,16/JAN/04,,"INVENTORY",,""
155800,151228,1,1,13401,85,97.75,132869,207,57,16/JAN/04,,"INVENTORY",,""
155801,151229,1,1,13401,80,24808,132872,207,57,22/JAN/04,,"INVENTORY",,""
155802,151230,1,1,13401,5,1550.5,132873,207,57,22/JAN/04,,"INVENTORY",,""
155803,151231,1,1,13401,11,10871.85,132874,207,57,22/JAN/04,,"INVENTORY",,""
155804,151232,1,1,13401,5,4941.75,132875,207,57,22/JAN/04,,"INVENTORY",,""
155810,151238,1,1,13401,96,29769.6,132881,209,57,22/JAN/04,,"INVENTORY",,""
155811,151239,1,1,13401,4,1240.4,132882,209,57,22/JAN/04,,"INVENTORY",,""
155812,151240,1,1,13401,33,32615.55,132883,209,57,22/JAN/04,,"INVENTORY",,""
155813,151241,1,1,13401,4,3953.4,132884,209,57,22/JAN/04,,"INVENTORY",,""
155025,150505,1,1,13401,85,97.75,132322,207,57,16/JAN/04,,"INVENTORY",,""
155975,151395,1,1,13401,46,14264.6,133033,209,57,22/JAN/04,,"INVENTORY",,""
155976,151396,1,1,13401,4,1240.4,133034,209,57,22/JAN/04,,"INVENTORY",,""
155977,151397,1,1,13401,21,20755.35,133035,209,57,22/JAN/04,,"INVENTORY",,""
155978,151398,1,1,13401,4,3953.4,133036,209,57,22/JAN/04,,"INVENTORY",,""
155995,151415,1,1,13401,5,4941.75,133049,207,57,22/JAN/04,,"INVENTORY",,""
155834,151254,1,1,13401,5,4941.75,132902,207,57,22/JAN/04,,"INVENTORY",,""
154443,149943,1,1,13401,155,39081.7,131950,207,57,,,"INVENTORY",,""
155820,151248,1,1,13401,5,1550.5,132888,207,57,22/JAN/04,,"INVENTORY",,""
155821,151249,1,1,13401,10,9883.5,132889,207,57,22/JAN/04,,"INVENTORY",,""
156286,151706,1,1,13401,323,27606.81,133218,207,57,16/JAN/04,,"INVENTORY",,""
156287,151707,1,1,13401,204,1175.04,133191,207,57,,,"INVENTORY",,""
156288,151708,1,1,13401,230,1324.8,133192,207,57,,,"INVENTORY",,""
155665,151093,1,1,13401,5,1550.5,132773,207,57,22/JAN/04,,"INVENTORY",,""
155666,151094,1,1,13401,5,4941.75,132774,207,57,22/JAN/04,,"INVENTORY",,""
155667,151095,1,1,13401,5,4941.75,132775,207,57,22/JAN/04,,"INVENTORY",,""
156631,152031,1,1,13401,20,6202,133497,209,57,22/JAN/04,,"INVENTORY",,""
156824,152205,1,1,13401,5,1550.5,133631,207,57,22/JAN/04,,"INVENTORY",,""
156825,152206,1,1,13401,10,9883.5,133632,207,57,22/JAN/04,,"INVENTORY",,""
156937,152314,1,1,13401,85,1816.45,133732,207,57,,,"INVENTORY",,""
156941,152318,1,1,13401,85,97.75,133730,207,57,16/JAN/04,,"INVENTORY",,""
156942,152319,1,1,13401,85,97.75,133736,207,57,16/JAN/04,,"INVENTORY",,""
156811,152192,1,1,13401,189,1088.64,133622,209,57,,,"INVENTORY",,""
156814,152195,1,1,13401,189,81.27,133617,209,57,16/JAN/04,,"INVENTORY",,""
156815,152196,1,1,13401,70,21707,133625,209,57,22/JAN/04,,"INVENTORY",,""
156816,152197,1,1,13401,22,21743.7,133626,209,57,22/JAN/04,,"INVENTORY",,""
156925,152302,1,1,13401,85,1816.45,133720,207,57,,,"INVENTORY",,""
156927,152304,1,1,13401,95,29459.5,133722,207,57,22/JAN/04,,"INVENTORY",,""
156928,152305,1,1,13401,33,32615.55,133723,207,57,22/JAN/04,,"INVENTORY",,""
156350,151770,1,1,13401,155,325.5,133248,209,57,22/JAN/04,,"INVENTORY",,""
156351,151771,1,1,13401,67,20776.7,133244,209,57,22/JAN/04,,"INVENTORY",,""
156352,151772,1,1,13401,22,21743.7,133245,209,57,22/JAN/04,,"INVENTORY",,""
156516,151916,1,1,13401,490,10471.3,133390,207,57,16/JAN/04,,"INVENTORY",,""
156517,151917,1,1,13401,177,3782.49,133391,207,57,16/JAN/04,,"INVENTORY",,""
156539,151939,1,1,13401,10,256.4,133417,207,57,16/JAN/04,,"INVENTORY",,""
156540,151940,1,1,13401,50,105,133419,207,57,22/JAN/04,,"INVENTORY",,""
156585,151985,1,1,13401,50,15505,133459,209,57,22/JAN/04,,"INVENTORY",,""
156586,151986,1,1,13401,25,24708.75,133460,209,57,22/JAN/04,,"INVENTORY",,""
156625,152025,1,1,13401,25,7752.5,133491,207,57,22/JAN/04,,"INVENTORY",,""
156626,152026,1,1,13401,15,14825.25,133492,207,57,22/JAN/04,,"INVENTORY",,""
155603,151031,1,1,13401,133,3978.03,132706,207,57,16/JAN/04,,"INVENTORY",,""
156788,152169,1,1,13401,131,21273.09,133596,207,57,16/JAN/04,,"INVENTORY",,""
156789,152170,1,1,13401,85,1816.45,133612,207,57,,,"INVENTORY",,""
156790,152171,1,1,13401,85,1816.45,133589,207,57,,,"INVENTORY",,""
156791,152172,1,1,13401,131,2238.79,133602,207,57,,,"INVENTORY",,""
156792,152173,1,1,13401,131,3358.84,133603,207,57,,,"INVENTORY",,""
155174,150644,1,1,13401,85,1816.45,132390,207,57,,,"INVENTORY",,""
156315,151735,1,1,13401,245,514.5,133184,207,57,22/JAN/04,,"INVENTORY",,""
156376,151780,1,1,13401,65,20156.5,133271,207,57,22/JAN/04,,"INVENTORY",,""
156377,151781,1,1,13401,15,14825.25,133272,207,57,22/JAN/04,,"INVENTORY",,""
156797,152178,1,1,13401,131,26375.54,133595,207,57,16/JAN/04,,"INVENTORY",,""
156798,152179,1,1,13401,131,2799.47,133599,207,57,16/JAN/04,,"INVENTORY",,""
156799,152180,1,1,13401,131,3918.21,133601,207,57,16/JAN/04,,"INVENTORY",,""
156800,152181,1,1,13401,85,97.75,133611,207,57,16/JAN/04,,"INVENTORY",,""
156801,152182,1,1,13401,85,97.75,133593,207,57,16/JAN/04,,"INVENTORY",,""
156802,152183,1,1,13401,131,224.01,133598,207,57,16/JAN/04,,"INVENTORY",,""
156803,152184,1,1,13401,85,26358.5,133604,207,57,22/JAN/04,,"INVENTORY",,""
156804,152185,1,1,13401,43,42499.05,133605,207,57,22/JAN/04,,"INVENTORY",,""
155793,151221,1,1,13401,85,1816.45,132859,207,57,,,"INVENTORY",,""
