RECORD_TYPE:COA_ACCOUNTS,ACCOUNT_ID,COA_ID,ACCOUNT_TYPE,IS_ENABLED,IS_PARENT,START_DATE,END_DATE,DESCRIPTION,SEGMENT1,SEGMENT2,SEGMENT3,SEGMENT4,SEGMENT5,SEGMENT6,SEGMENT7,SEGMENT8,SEGMENT9,SEGMENT10,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,REFERENCE1,REFERENCE2,REFERENCE3,REFERENCE4
COA_ACCOUNTS,88928,101,L,Y,N,,,,1,600,2923,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88932,101,L,Y,N,,,,1,600,2925,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88933,101,R,Y,N,,,,1,600,4505,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88934,101,L,Y,N,,,,1,600,2927,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88935,101,A,Y,N,,,,1,600,1210,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88936,101,L,Y,N,,,,1,600,2932,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88937,101,R,Y,N,,,,1,600,4501,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88938,101,E,Y,N,,,,1,600,7620,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88939,101,R,Y,N,,,,1,600,4524,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88940,101,L,Y,N,,,,1,600,2923,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88941,101,E,Y,N,,,,1,600,6507,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88942,101,A,Y,N,,,,1,600,1232,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88943,101,A,Y,N,,,,1,600,1952,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88944,101,L,Y,N,,,,1,600,2550,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88945,101,A,Y,N,,,,1,600,1959,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88946,101,R,Y,N,,,,1,600,4504,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88947,101,L,Y,N,,,,1,600,2210,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88948,101,A,Y,N,,,,1,600,1951,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88949,101,R,Y,N,,,,1,600,4508,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88959,101,E,Y,N,,,,1,600,6501,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88960,101,L,Y,N,,,,1,600,2934,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88961,101,A,Y,N,,,,1,600,1961,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88962,101,L,Y,N,,,,1,600,2925,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,248378,101,R,Y,Y,,,,T,510,4000,T,270,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248379,101,R,Y,Y,,,,T,530,4000,T,150,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248380,101,R,Y,Y,,,,T,530,4000,T,270,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248381,101,R,Y,Y,,,,T,410,4000,T,291,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248383,101,R,Y,Y,,,,T,422,4000,T,293,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248384,101,R,Y,Y,,,,T,440,4000,T,260,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248385,101,R,Y,Y,,,,T,450,4000,T,294,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248386,101,R,Y,Y,,,,T,421,4000,T,150,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248387,101,R,Y,Y,,,,T,450,4000,T,150,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248388,101,R,Y,Y,,,,T,420,4000,T,260,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248389,101,R,Y,Y,,,,T,460,4000,T,210,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248390,101,R,Y,Y,,,,T,501,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248391,101,R,Y,Y,,,,T,710,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248392,101,R,Y,Y,,,,T,410,4000,T,300,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248393,101,R,Y,Y,,,,T,404,4000,T,240,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248394,101,R,Y,Y,,,,T,410,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248395,101,R,Y,Y,,,,T,402,4000,T,140,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248396,101,R,Y,Y,,,,T,575,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248397,101,R,Y,Y,,,,T,595,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248398,101,R,Y,Y,,,,T,515,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248399,101,R,Y,Y,,,,T,509,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248400,101,R,Y,Y,,,,T,421,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248401,101,R,Y,Y,,,,T,700,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248402,101,R,Y,Y,,,,T,450,4000,T,260,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248403,101,R,Y,Y,,,,T,440,4000,T,280,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248404,101,R,Y,Y,,,,T,420,4000,T,291,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248405,101,R,Y,Y,,,,T,430,4000,T,292,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248406,101,R,Y,Y,,,,T,440,4000,T,292,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248407,101,R,Y,Y,,,,T,460,4000,T,230,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248408,101,R,Y,Y,,,,T,460,4000,T,240,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248409,101,R,Y,Y,,,,T,410,4000,T,500,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248410,101,R,Y,Y,,,,T,410,4000,T,220,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248411,101,R,Y,Y,,,,T,520,4000,T,280,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248412,101,R,Y,Y,,,,T,440,4000,T,270,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,248382,101,R,Y,Y,,,,T,421,4000,T,292,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,88371,101,E,Y,N,,,,1,600,9999,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88372,101,A,Y,N,,,,1,0,1953,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88373,101,A,Y,N,,,,1,0,1956,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88375,101,A,Y,N,,,,1,0,1955,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88376,101,A,Y,N,,,,1,0,1958,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88377,101,A,Y,N,,,,1,0,1954,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88378,101,A,Y,N,,,,1,0,1957,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88412,101,E,Y,N,,,,1,600,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88413,101,E,Y,N,,,,1,600,5290,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88414,101,E,Y,N,,,,1,600,5210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88415,101,E,Y,N,,,,1,600,5220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88416,101,R,Y,N,,,,1,600,4110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88417,101,E,Y,N,,,,1,600,5110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88929,101,E,Y,N,,,,1,600,6501,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88930,101,L,Y,N,,,,1,600,2934,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88931,101,A,Y,N,,,,1,600,1961,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88950,101,L,Y,N,,,,1,600,2933,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88951,101,E,Y,N,,,,1,600,6509,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88952,101,E,Y,N,,,,1,600,6508,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88953,101,A,Y,N,,,,1,600,1247,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88954,101,R,Y,N,,,,1,600,4523,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88955,101,R,Y,N,,,,1,600,4515,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88956,101,L,Y,N,,,,1,600,2930,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88957,101,R,Y,N,,,,1,600,4522,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88958,101,A,Y,N,,,,1,600,1570,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88963,101,R,Y,N,,,,1,600,4506,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88964,101,L,Y,N,,,,1,600,2928,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88965,101,A,Y,N,,,,1,600,1210,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88966,101,L,Y,N,,,,1,600,2932,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88967,101,R,Y,N,,,,1,600,4501,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88968,101,E,Y,N,,,,1,600,7620,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88969,101,R,Y,N,,,,1,600,4524,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88970,101,A,Y,N,,,,1,600,1960,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88971,101,L,Y,N,,,,1,600,2923,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88972,101,E,Y,N,,,,1,600,6507,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88973,101,A,Y,N,,,,1,600,1952,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88974,101,R,Y,N,,,,1,600,4504,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88975,101,L,Y,N,,,,1,600,2210,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88976,101,A,Y,N,,,,1,600,1951,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88977,101,R,Y,N,,,,1,600,4508,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88978,101,L,Y,N,,,,1,600,2933,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88979,101,E,Y,N,,,,1,600,6509,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88980,101,E,Y,N,,,,1,600,6508,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88981,101,E,Y,N,,,,1,600,7430,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88982,101,A,Y,N,,,,1,600,1247,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88983,101,R,Y,N,,,,1,600,4523,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88984,101,R,Y,N,,,,1,600,4515,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88985,101,L,Y,N,,,,1,600,2930,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88986,101,R,Y,N,,,,1,600,4522,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88987,101,A,Y,N,,,,1,600,1570,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89341,101,A,Y,N,,,,3,0,1210,0,130,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89663,101,A,Y,N,,,,95,0,1814,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89664,101,A,Y,N,,,,95,0,1813,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89665,101,A,Y,N,,,,95,0,1810,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89666,101,L,Y,N,,,,95,0,2370,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89667,101,R,Y,N,,,,95,430,4164,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89668,101,R,Y,N,,,,95,402,4164,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89669,101,R,Y,N,,,,95,404,4164,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89670,101,R,Y,N,,,,95,402,4163,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89671,101,E,Y,N,,,,95,404,7753,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89672,101,E,Y,N,,,,95,520,7751,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89799,101,O,Y,N,,,,95,0,3500,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89800,101,O,Y,N,,,,95,0,3310,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90094,101,A,Y,N,,,,3,0,1110,1300,140,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89130,101,E,Y,N,,,,1,810,6100,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89131,101,E,Y,N,,,,1,810,7670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89132,101,E,Y,N,,,,1,810,7690,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89133,101,E,Y,N,,,,1,810,7650,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89275,101,A,Y,N,,,,1,0,1140,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89276,101,L,Y,N,,,,1,0,2120,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89277,101,L,Y,N,,,,1,0,2130,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89278,101,A,Y,N,,,,1,0,1150,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89279,101,E,Y,N,,,,1,0,7880,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89280,101,A,Y,N,,,,1,0,1160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,89588,101,A,Y,N,,,,1,600,1670,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88871,101,E,Y,N,,,,1,520,7854,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88872,101,E,Y,N,,,,1,520,7855,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88873,101,E,Y,N,,,,1,520,7850,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88874,101,E,Y,N,,,,1,520,7851,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88875,101,E,Y,N,,,,1,520,7852,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88876,101,E,Y,N,,,,1,520,7853,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,88989,101,L,Y,N,,,,1,600,2220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,247940,101,L,Y,Y,,,,1,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247941,101,L,Y,Y,,,,83,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247942,101,L,Y,Y,,,,3,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247943,101,L,Y,Y,,,,95,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247944,101,L,Y,Y,,,,82,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247945,101,L,Y,Y,,,,81,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247946,101,L,Y,Y,,,,27,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247947,101,L,Y,Y,,,,1,810,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247948,101,L,Y,Y,,,,1,430,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247949,101,L,Y,Y,,,,1,402,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247950,101,L,Y,Y,,,,1,600,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247951,101,L,Y,Y,,,,70,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247952,101,L,Y,Y,,,,82,410,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247976,101,E,Y,Y,,,,81,0,7800,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247977,101,E,Y,Y,,,,83,460,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247978,101,E,Y,Y,,,,83,750,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247979,101,E,Y,Y,,,,1,730,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247980,101,E,Y,Y,,,,3,120,7300,T,120,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247981,101,E,Y,Y,,,,1,720,7800,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247982,101,E,Y,Y,,,,3,501,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247953,101,L,Y,Y,,,,2,0,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247965,101,E,Y,Y,,,,3,130,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,90132,101,L,Y,N,,,,1,0,2373,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90133,101,E,Y,N,,,,1,410,7753,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90134,101,A,Y,N,,,,2,0,1812,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90135,101,A,Y,N,,,,2,0,1814,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90136,101,L,Y,N,,,,2,0,2372,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90137,101,R,Y,N,,,,2,410,4162,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90138,101,E,Y,N,,,,2,410,7752,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90139,101,A,Y,N,,,,3,0,1812,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90140,101,A,Y,N,,,,3,0,1813,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90141,101,L,Y,N,,,,3,0,2372,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90142,101,L,Y,N,,,,3,0,2373,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90143,101,R,Y,N,,,,3,410,4162,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,247966,101,E,Y,Y,,,,3,422,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247967,101,E,Y,Y,,,,3,540,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247968,101,E,Y,Y,,,,3,560,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247969,101,E,Y,Y,,,,1,111,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247970,101,E,Y,Y,,,,1,770,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247971,101,E,Y,Y,,,,1,509,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247972,101,E,Y,Y,,,,1,515,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247973,101,E,Y,Y,,,,1,517,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247974,101,E,Y,Y,,,,1,522,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247975,101,E,Y,Y,,,,1,590,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247983,101,E,Y,Y,,,,1,710,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247984,101,E,Y,Y,,,,1,850,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,247985,101,E,Y,Y,,,,1,585,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,89651,101,E,Y,N,,,,3,740,7120,0,110,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90052,101,E,Y,N,,,,3,0,7530,0,130,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90074,101,E,Y,N,,,,1,580,5810,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90075,101,E,Y,N,,,,1,580,5321,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90315,101,L,Y,N,,,,1,600,2927,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90317,101,A,Y,N,,,,1,600,1232,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90318,101,A,Y,N,,,,1,600,1952,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90319,101,L,Y,N,,,,1,600,2210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90144,101,E,Y,N,,,,3,410,7752,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90212,101,E,Y,N,,,,3,520,8510,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90213,101,A,Y,N,,,,3,520,8520,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90214,101,A,Y,N,,,,3,510,8520,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90312,101,L,Y,N,,,,1,600,2925,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90472,101,E,Y,N,,,,1,600,7210,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90492,101,E,Y,N,,,,1,600,7210,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90493,101,E,Y,N,,,,1,600,7210,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90314,101,R,Y,N,,,,1,600,4505,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90320,101,E,Y,N,,,,1,600,7430,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90321,101,L,Y,N,,,,1,600,2930,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,90322,101,A,Y,N,,,,1,600,1959,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,114889,101,E,Y,N,,,,1,580,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,114890,101,E,Y,N,,,,1,580,5210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91456,101,A,Y,N,,,,1,0,9910,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91806,101,E,Y,N,,,,1,410,5030,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91807,101,E,Y,N,,,,1,402,5030,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91293,101,E,Y,N,,,,1,540,5060,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91832,101,L,Y,N,,,,27,0,2520,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,91517,101,E,Y,N,,,,1,0,7920,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,98495,101,E,Y,N,,,,1,404,5030,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,98496,101,E,Y,N,,,,1,421,5030,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,98497,101,E,Y,N,,,,1,440,5030,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,98498,101,E,Y,N,,,,1,402,7530,5030,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99041,101,E,Y,N,,,,1,720,7210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99042,101,E,Y,N,,,,1,720,7220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99043,101,E,Y,N,,,,1,720,7230,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99044,101,E,Y,N,,,,1,740,7210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99045,101,E,Y,N,,,,1,740,7220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99046,101,E,Y,N,,,,1,740,7230,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99047,101,E,Y,N,,,,1,810,7210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99048,101,E,Y,N,,,,1,810,7220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99049,101,E,Y,N,,,,1,810,7230,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99050,101,E,Y,N,,,,1,720,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99051,101,E,Y,N,,,,1,810,7410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99052,101,E,Y,N,,,,1,720,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99053,101,E,Y,N,,,,1,810,7420,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99054,101,E,Y,N,,,,1,720,7450,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99055,101,E,Y,N,,,,1,810,7450,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,99056,101,E,Y,N,,,,1,720,7510,0,0,,,,,,,,,,,,,,,,,,N,
